"Gene_ID","log2FC_24455","SE_24455","p_24455","padj_24455","log2FC_63183","SE_63183","p_63183","padj_63183"
64081,-1.05204704719685,0.252566352403081,3.10768501288472e-05,0.000432116201791589,-4.09634536725087,0.758465592026424,6.63324633502074e-08,3.54033679390486e-06
443,-0.934859143701416,0.246398429068791,0.000148182702712399,0.00160398869955411,-2.69014929574863,0.740090882682668,0.000278098762310148,0.00497402044563049
51655,-2.10410156136687,0.592447361363245,0.000382981171537034,0.00353465608485155,-2.70173897611253,0.871786499545294,0.00194120437349466,0.0242238600859248
8714,1.41570497064727,0.462917713092451,0.00222654824130535,0.0149204824529661,4.0370521671956,1.04866509653397,0.000118259755178991,0.00246200650564561
80157,-1.80056796096554,0.550988284977682,0.00108353264954568,0.00837769131400842,-5.03455044404685,1.13394147546034,9.00140810616878e-06,0.000269865113508556
6649,-1.08944338805595,0.418804817691012,0.00928670520346286,0.0464639964317624,-2.81064022568908,0.731714790942135,0.000122449734326039,0.00253663176461073
10891,-1.35869457618557,0.360987811001518,0.00016733469570384,0.00177885465828002,-4.40433685513657,0.924285549151095,1.88735920621107e-06,6.861226233599e-05
64231,1.42914707576475,0.304443659088059,2.67533200268222e-06,5.2753241960935e-05,2.68721015999891,0.865895280474931,0.00191317784951209,0.0239633389984851
10312,1.09371755503537,0.262460335780141,3.08400807270575e-05,0.00042925889239162,2.7215842638422,0.768711301104791,0.000399444649423193,0.00671443618824804
7450,3.80011475394436,0.502049361726256,3.75513931664451e-14,4.02621343606479e-12,4.96901981919219,0.781659547490517,2.05714736639218e-10,1.98136394904405e-08
9976,1.61671895146116,0.348865242648009,3.58282502654282e-06,6.77282240554733e-05,3.29444526181937,0.810726956267708,4.83279417215634e-05,0.00115703996473097
6404,1.45448868411948,0.429874028014506,0.000715621991820071,0.0059558497366517,2.66711807139878,0.795534343254485,0.000800528133754254,0.0119572647001671
1610,-4.85413693931914,0.63537065823969,2.17473845780313e-14,2.48717588290751e-12,-4.9772885363881,0.857100172742316,6.35543807335078e-09,4.29478978513249e-07
1594,-3.85694699680023,0.605884239751107,1.94255427857128e-10,1.04139120777782e-08,-6.29408430848138,0.940139351182406,2.15904945644519e-11,2.51274373892812e-09
397,1.32833895096447,0.371712168824302,0.000352148871820124,0.00330341156313013,2.30896514746834,0.758359015973748,0.00232923282668768,0.0278825806731849
79785,-2.04761263069356,0.478356894193524,1.86463473374818e-05,0.000279064853718211,-8.14380637597626,1.33670144121245,1.111853510899e-09,8.58689077841303e-08
7421,-2.67063755155251,0.548858333973714,1.13991946211305e-06,2.51111632392287e-05,-2.24782771940444,0.768927294496544,0.00346310008520116,0.0377096500086905
2597,1.56986125171868,0.241752124099508,8.37638426069279e-11,4.7307612178497e-09,3.21192312406566,0.709932937634956,6.06064030550741e-06,0.000190206499775278
2026,3.99152973161532,0.519506012564591,1.55020529659132e-14,1.8183775632837e-12,5.44036065365596,0.829282132661369,5.36904802551447e-11,5.73120228405077e-09
51559,2.68269021403843,0.486936792607108,3.60224199325184e-08,1.17707545512829e-06,3.91885809943716,0.879720357486119,8.40249059570331e-06,0.00025372493674485
135112,-1.10132689165465,0.353937342725939,0.00186048919673154,0.0129045767303749,-2.45021357305734,0.74193587252722,0.000958407416416899,0.0138107909645149
6492,-1.66494620349924,0.288288965841754,7.68304359339087e-09,2.9371055787102e-07,-7.45345412767614,1.3344643401028,2.33226272073125e-08,1.44230224858801e-06
6892,1.2550506627709,0.472065326825467,0.00784572879379843,0.0408013573194731,3.5215827336798,0.833558412999004,2.39197473925585e-05,0.000622215034495623
7422,3.45831026963346,0.394908521120696,2.00082260892238e-18,4.16049840679557e-16,2.51757522761679,0.713412251415201,0.000417258219211494,0.00694422094912158
3910,1.04439144169356,0.259761788807552,5.80565582344312e-05,0.000735704713951369,4.54082513354212,0.732177023713645,5.58163045104418e-10,4.67712723645247e-08
53405,-4.43587010216261,0.597434945860206,1.12900309535638e-13,1.09889634614688e-11,-5.78779968610261,0.840602582383827,5.76664931701043e-12,7.60970676407699e-10
9450,1.46827556239081,0.393552158621376,0.00019085120439923,0.00198728522699168,3.12597065273025,1.0009838209551,0.00179079627959978,0.0228401482875288
730,-3.68954539519302,0.615990262488277,2.10336513027741e-09,9.02758162435682e-08,-4.40506422528392,0.926470562678719,1.98768238432223e-06,7.16377829652821e-05
83697,-6.29547261587927,0.707596431327348,5.73858742752319e-19,1.29108809598899e-16,-5.71274078477446,1.08094806777466,1.25749075998003e-07,6.25349781795412e-06
4015,1.6890034943506,0.473277049133572,0.000358699983345393,0.00334656599009665,3.26483189454028,0.983247030233543,0.000898694130428397,0.0131817587880575
3003,2.55251048411098,0.5879542153367,1.41614925680069e-05,0.000219111977455836,3.35018841232468,1.14188880626778,0.00334731237562055,0.0367371369371479
1007,-1.25951913978126,0.460859496594699,0.00627644109975994,0.0342233384682718,-7.73157307528771,1.77777989547349,1.36756797729563e-05,0.000387696699318314
57561,0.726092238224947,0.222169118546885,0.0010823535912209,0.00837329238213962,2.26282724720077,0.774927804395464,0.00349976227091258,0.0379382379678033
4883,-1.62850973847979,0.487571670167603,0.000837657935642923,0.00678231121460972,-4.91028822377745,0.963315519384752,3.44569826982639e-07,1.52411658969985e-05
64902,-2.55754507018402,0.583677484465652,1.17714804027409e-05,0.000185691720743927,-3.89070079438459,0.857872184048778,5.75238632168629e-06,0.000181894796915359
5618,-2.4894830055679,0.498706775264604,5.97952543298028e-07,1.41244418317076e-05,-4.34034925463076,0.922626083540958,2.54685173894869e-06,8.96695132206745e-05
7903,2.30400394663597,0.269755631581217,1.32975172377346e-17,2.4332683542756e-15,3.50814454745119,0.868352892333802,5.34515000016434e-05,0.00127424422265653
2246,-3.28546008417921,0.56051290019874,4.58636853218953e-09,1.80871614183244e-07,-3.50074631065614,0.869074311177847,5.62217032530246e-05,0.00132894150185817
8614,2.74444475026481,0.435258121958371,2.8758623201552e-10,1.49501266976553e-08,3.80889655012433,0.73658738342275,2.32839169899044e-07,1.07497290587826e-05
3274,2.1572884605711,0.424522985779886,3.74118256289584e-07,9.38646974281216e-06,2.88850830354053,0.808624811505227,0.000354097321862957,0.00611785259494978
3827,-9.97168941800945,0.565978456439558,1.77664445400796e-69,8.12755616226843e-66,-8.77508802317192,0.750448968846683,1.38218039542686e-31,2.57377347188431e-28
3273,-3.57171254637774,0.509453638990269,2.36843008496378e-12,1.81588460815883e-10,-6.81824799844653,0.859993771192434,2.22250585856405e-15,5.0333750923885e-13
10686,-4.68664937281993,0.434627360616571,4.13506520614987e-27,3.15275749384449e-24,-7.29254450398055,1.04929571592171,3.65436083751896e-12,5.06144076660994e-10
942,1.65067767770745,0.396855327847418,3.19093033016319e-05,0.00044201231988317,3.2749008844759,0.964444393306225,0.000684696646978862,0.0104411566030198
5210,1.64872516376468,0.356653377955252,3.78656507511026e-06,7.1090039795914e-05,4.19343211684438,0.773554937785948,5.92705041099224e-08,3.25676845369898e-06
3373,-1.45472618094277,0.418359011843189,0.000506642560197598,0.00447148713578896,-2.64654484904272,0.784659255768424,0.000743921005665571,0.0111952904195033
59345,1.40163627541807,0.251789491934276,2.59610489487539e-08,8.86292128787808e-07,2.55793428164413,0.802366461625777,0.00143266710242364,0.0192080543756142
1154,-1.71264844673104,0.460716452589253,0.000201316284844325,0.00208047040150867,-2.84428632174156,0.830852689938843,0.000618580040307219,0.00964351897256621
7134,-3.34011177076189,0.60734085999049,3.80724952966664e-08,1.2236696146404e-06,-6.54720501381242,1.06573774484779,8.07965672928053e-10,6.47880225483313e-08
55240,1.46844580615616,0.434095811121295,0.00071758991223135,0.00596860845785639,2.712799056636,0.785458607063119,0.000552793791755257,0.00878963107782387
57669,-1.1701393017172,0.216908673711194,6.8669722976542e-08,2.06219535695856e-06,-2.3834869774035,0.791679456726738,0.00260670478737043,0.030379530967692
29842,-3.33933728407761,0.410442870876725,4.08764808556417e-16,6.30324520520029e-14,-5.34042393583889,0.873500474912469,9.72745364090339e-10,7.65363359473709e-08
2335,2.1564212708765,0.387147099723986,2.54694302639554e-08,8.7167695995642e-07,5.22527940097605,1.02005559463066,3.01441139604522e-07,1.3543839299282e-05
2744,-0.938889376857338,0.257696547902365,0.000269069246124819,0.00264710131456417,-3.06935614341841,0.718837950600432,1.95572853458807e-05,0.000526100393437584
80303,-2.68036209220895,0.35927003568784,8.61437991226992e-14,8.5669383997096e-12,-3.37987194191868,0.728349552278736,3.47646063234481e-06,0.000115599213764815
10578,1.39687823270458,0.445721928330703,0.00172459698566237,0.0121500867716788,3.22322168940291,0.931934609172703,0.000542920041564698,0.00864904655568704
9173,-2.15080688500686,0.422295072671087,3.52186021638274e-07,8.91771395011749e-06,-6.11818832505747,0.937526510088427,6.76020713454852e-11,7.03691374955892e-09
6549,-2.23568548061649,0.493393701162802,5.86383586609187e-06,0.00010357179334137,-4.96392310593052,1.23813564254579,6.09269488285558e-05,0.00142797006116461
5624,-4.40273276611939,0.920496874854146,1.72701661077285e-06,3.6020632167548e-05,-5.04536516463955,0.767286034738388,4.84577387620497e-11,5.27339768774799e-09
5334,-2.54894669309969,0.319874170666321,1.60492627714108e-15,2.24755185994737e-13,-3.88419125195058,0.790074345435346,8.82244262272245e-07,3.51200275330655e-05
6509,1.67765809483366,0.279642628671704,1.98178352027174e-09,8.57980978934048e-08,2.67109163847169,0.870497226154755,0.00215160399592166,0.0261674393088905
5341,1.29635617784787,0.401415415846849,0.0012402298806795,0.00934701531161201,2.91528721077598,0.855346906771986,0.000653666461868893,0.0100780094153273
51449,-0.81177564545987,0.28284869068566,0.0041047224328878,0.0244820559187102,-2.32753020959208,0.728086534815634,0.00138972372572621,0.0187912090755925
525,-4.6327095437626,0.476978804558121,2.66423475439521e-22,9.622094149821e-20,-7.41814922486778,0.836674269139238,7.56618952057113e-19,2.69791000372876e-16
23341,-0.570825598644953,0.182910748203068,0.00180368064118657,0.0125973094756461,-3.54273244037125,0.74329999312225,1.87712852102938e-06,6.83886888781118e-05
60676,-2.25389769186839,0.454106901125924,6.92826810682569e-07,1.5980428823206e-05,-9.12017256532507,1.61871690385906,1.75874219917791e-08,1.1129914932113e-06
9068,-2.11854564322725,0.533533353807815,7.16365401490589e-05,0.000877020407676792,-3.43541207485163,1.13764920365952,0.00252986426331135,0.0296904728213129
7827,-8.50622065883161,1.02509731942057,1.05910752928066e-16,1.79446811504294e-14,-7.91927035797084,0.888837767032845,5.11747278529513e-19,1.90586058686136e-16
5768,1.23740268402075,0.352290381441204,0.000443993955085723,0.00400616241919557,2.88759715348413,0.745030699984007,0.000106270752597056,0.00226301339615511
79971,-1.29265254523055,0.299385807119287,1.57676773559047e-05,0.000240172701478841,-2.04950431884685,0.725331691958503,0.00471907149610465,0.0471035849929827
1491,-2.12230881844118,0.308212833766091,5.74415607310209e-12,4.08460092990949e-10,-2.97769974217556,0.952630818526774,0.00177343414475691,0.0226877731541841
79814,-3.34640053334392,0.498230622648804,1.86052771761767e-11,1.18212418502708e-09,-4.84508108862712,0.723162336649024,2.08629821443565e-11,2.44505397033056e-09
914,1.68142475173977,0.549473516652991,0.00221288858663396,0.014850700715386,3.19517393261043,0.956741408079904,0.000838864072268583,0.012461637492818
51179,-5.34125928582507,0.763041300407106,2.56033909221283e-12,1.93837337365346e-10,-7.35989237803904,0.734321445166708,1.21132590203695e-23,8.45858783009885e-21
34,-1.34067759819749,0.241533766509883,2.84554135999377e-08,9.66638852092933e-07,-3.49347727878139,0.730178167062448,1.71483821423474e-06,6.28861567447704e-05
8934,-1.85627888935127,0.36767545786123,4.44853186859422e-07,1.08439878089853e-05,-3.47463386488777,0.754713648245378,4.14631301520487e-06,0.000134666782600423
3155,-0.588276406378415,0.209653019050733,0.00501680919619565,0.0286100192577937,-2.43581028262703,0.813445462327391,0.00274952835855163,0.0314898918320283
6513,2.67281446218578,0.350734351007589,2.52453158069759e-14,2.8398910994667e-12,2.47128886579408,0.792566060081259,0.00182029890084272,0.0230759374275515
57134,-2.60436617207399,0.451267678222935,7.86984833314489e-09,2.99185037462827e-07,-2.4806160719363,0.777290994768528,0.00141604288341591,0.0190461177232482
5629,-1.2513502935666,0.483776124944775,0.00969193377620545,0.0480394492539553,-4.42213119698068,1.54749590251565,0.00426852106332903,0.0437529935781843
54996,-1.01663022920845,0.345585073911397,0.0032634701046802,0.0202660016817335,-2.87622076570824,0.734481481964545,9.00346775579019e-05,0.00197240674665736
78989,-1.79004559754534,0.44449435287517,5.64569289020086e-05,0.000719419584262921,-2.81398505421661,0.803563692377306,0.000461984556746038,0.00757573305920435
11181,-3.06812849110474,0.631602427952653,1.1876344673128e-06,2.60368936571898e-05,-4.22008562748424,0.749114062096197,1.76654774863778e-08,1.1129914932113e-06
7139,-2.94387669881577,0.618484235715288,1.93760931579451e-06,3.97485056053271e-05,-6.24090901079304,0.799480015791086,5.89332847084363e-15,1.266234510806e-12
8828,1.32154540389245,0.278621456946518,2.10412732996108e-06,4.24662404064499e-05,3.58422930820717,0.790707026252907,5.81677146092712e-06,0.000182895446367125
6943,-3.29588912911029,0.328587241026091,1.11966174042058e-23,5.12207924184402e-21,-3.38617296285626,0.793155402104647,1.96137702279386e-05,0.000526774319310934
27253,1.38243001597185,0.297275803028164,3.31407398629512e-06,6.36116802628172e-05,2.87699701045648,0.959435252320949,0.00271191162467888,0.0313224858152952
687,-0.79311220689176,0.279086536635815,0.0044857563291252,0.0262191311162327,-2.26047153458292,0.730188756257306,0.00196325148693443,0.0244443771690447
84417,-2.50421891743014,0.631865682795509,7.39474405243884e-05,0.000901291894988194,-5.24306048108125,1.01320951974522,2.28271219469019e-07,1.05679485278489e-05
10783,1.62890607325493,0.234950988608734,4.12121451461731e-12,3.00848659567063e-10,2.19229519503444,0.73636138172629,0.00290894063994638,0.0329620934312788
54836,-2.21257505617743,0.546529335195401,5.1566663126497e-05,0.000666227593841965,-4.52810871074478,1.11029529386819,4.53677128883725e-05,0.00109555835777555
5228,1.6452845825561,0.298017748787551,3.37535797460409e-08,1.11087320967546e-06,3.98811863711512,0.763526896271696,1.75776465264516e-07,8.46235324471998e-06
4329,-3.67799303924786,0.429901344422863,1.17425006906627e-17,2.17789233885456e-15,-5.74923073330969,0.718954143355526,1.27841212875527e-15,3.01759279800135e-13
2103,-3.99255545092073,0.348693103525414,2.34994519226516e-30,2.15004318790981e-27,-5.29323550981883,1.06116704608393,6.09676305907827e-07,2.52268055471571e-05
4072,-1.64315286337671,0.370898178730465,9.41460257961531e-06,0.00015492326834849,-2.55668636776614,0.76366320441385,0.000814193367847785,0.0121397390140223
5507,2.75107383630021,0.275077392063679,1.50728297204699e-23,6.26847015405239e-21,2.61853374969825,0.739736120668931,0.000400397900459717,0.00671869750733106
7010,-1.00767178239886,0.333932596967809,0.00254793074907559,0.0166831114505312,-3.37976427285197,0.912703868350416,0.000213044770763648,0.0039803983425061
7045,1.97876679307852,0.487088819424923,4.85634192037879e-05,0.000634166242725664,7.87551431594744,1.224353620409,1.25616760985103e-10,1.25310196270794e-08
1475,2.60620359400722,0.439011741047016,2.91128893990165e-09,1.19624339554522e-07,4.19485594080313,1.05857570443987,7.40957352437561e-05,0.00168734509005979
847,-1.29467728728337,0.29238303531366,9.51030510277892e-06,0.000155751106480355,-2.33436665057225,0.767617093715748,0.00235749895802215,0.0281405448984994
7852,2.15250687777114,0.393361176265227,4.44764471165997e-08,1.40643953969635e-06,3.02130268200215,0.76439591623109,7.73271621444399e-05,0.00174888786825731
7512,-6.51646886655523,0.83285205666612,5.10564817360106e-15,6.42843261784413e-13,-7.45834918025443,0.735561060439139,3.68327611856477e-24,2.80581929413759e-21
5340,-4.70348556873133,0.943319254122006,6.1609779782605e-07,1.44288842617145e-05,-5.31752738346652,0.810889645955771,5.46637196540234e-11,5.79815998532771e-09
152007,1.04993547125604,0.33312749743751,0.00162293693087058,0.0116430666174949,2.63030692780597,0.854663360687529,0.0020867893242158,0.0256584756306182
48,-1.64161641890525,0.414181585260655,7.38531050879906e-05,0.000900942234868963,-2.83125949680315,0.735703002616246,0.00011890496208097,0.00247186489503842
79365,2.11949366754998,0.509500131150054,3.18321109663404e-05,0.00044172284216588,4.85357264759869,0.753532699394631,1.18617764296126e-10,1.19036833044239e-08
8082,1.46116980738802,0.397150411661312,0.000234026767043968,0.00235467987603477,3.07148057402417,0.755285213115776,4.76938010267828e-05,0.00114512952923761
10549,0.973332258242272,0.341517825890705,0.00437166313562554,0.0257378279497184,2.71509909012401,0.740130084169645,0.000244065527448932,0.00447515774017139
64333,1.14954851948159,0.399292441196897,0.00398984015893038,0.0239320657085492,3.06138000395717,0.903384697646665,0.000702020424367546,0.0106617526897783
10376,1.81341490516092,0.300734174148848,1.64000723319833e-09,7.26047073174642e-08,2.55174534312015,0.865698320561494,0.00320235631024078,0.035589051328465
1757,-2.65485226654085,0.421840140137568,3.10380131310414e-10,1.60137478274591e-08,-2.35997357629774,0.756159068458236,0.00180237124699261,0.0229528417388671
203447,-2.29030957389309,0.50460133487163,5.65619556336557e-06,0.000100628746108254,-3.54366949797282,1.07121408101727,0.000939355846557644,0.0135947017551464
7130,2.94378683247317,0.54274416274103,5.83144565245576e-08,1.77846133631784e-06,6.61263122132485,1.69382116927458,9.46265477965743e-05,0.00204912747916481
5208,-1.4143186950505,0.413419030309963,0.000623845669237695,0.00530462079592201,-3.52554797969822,0.809550845164282,1.33101402663892e-05,0.000379361633885063
56937,1.03352081508684,0.338982959071857,0.00229690684312796,0.0152965360046693,3.58749479696485,0.798462635487271,7.02258857571855e-06,0.00021515824852005
5105,-4.44338315217218,0.617314854830825,6.11378409951456e-13,5.34994019326057e-11,-6.00722744743933,0.848268758949443,1.42345087663167e-12,2.07440115143218e-10
5184,-2.31275450845394,0.3623692868068,1.74432032205188e-10,9.46207592879052e-09,-2.20752334832166,0.718976436808959,0.00213794067935751,0.0260431353065383
64344,-1.00792773365462,0.348703664688677,0.00384630265156789,0.0231927318058514,-3.12099826815858,1.05198768311223,0.00300952720973952,0.0338501117503521
4495,-4.28187860895835,0.640966541541093,2.38377908197104e-11,1.47364793337705e-09,-9.10546888064754,1.12268840069482,5.04471541197938e-16,1.26185650133377e-13
6555,-1.41127750731648,0.529626943157416,0.00770654270278779,0.0402912731630704,-2.88629768862657,0.901113866980907,0.0013598827365845,0.0184089457047008
8744,2.8826447132642,0.410409209928345,2.15866714926455e-12,1.66687109951249e-10,6.23152217868641,1.1837773575549,1.40877893984396e-07,6.96452101853832e-06
718,3.48333075977856,0.86834313549972,6.03423398030948e-05,0.000757674539302537,6.58009704526958,0.926208948443437,1.20904783978243e-12,1.82544439161385e-10
10616,1.09297462317529,0.354431318754096,0.00204415016675982,0.0139641199047346,2.85863271634945,0.744761788859768,0.000123879891551418,0.00255677721984017
55321,2.35402789210118,0.674006803214183,0.000478364427596264,0.00425199054684658,3.37374813982427,0.881569307176771,0.00012972503103669,0.00264806552392677
5639,-2.14948757070432,0.539034276032065,6.67270796109024e-05,0.000824268623384361,-3.38550525931464,0.957348444499415,0.000405719136030074,0.00678587525022755
65266,-2.94695788817723,0.413335716870619,1.00591055478236e-12,8.31968371842621e-11,-2.46461076105358,0.804636069929416,0.00219120523635093,0.0265143744086681
3306,-3.55722063817382,0.354875683847422,1.19745383548224e-23,5.3012440123091e-21,-2.77159902315522,0.744267577354754,0.000196146727962943,0.00372701021987636
83543,-2.60219875720984,0.451352573519212,8.14958335420391e-09,3.07266159211798e-07,-5.97537735274753,0.727575177601586,2.16218176245061e-16,5.94032855031307e-14
7103,-3.83874649045617,0.523818791307509,2.32940344520431e-13,2.20474019875751e-11,-3.86842950992915,1.1118342898436,0.000502684179336893,0.00809268411287895
7429,-2.03762198148435,0.613465922301766,0.000895376389844433,0.00716509946018951,-5.10339014124224,0.985830169218836,2.25792031023501e-07,1.04821292186228e-05
1892,-1.87150148342612,0.266974986328154,2.38274556792444e-12,1.81671112078861e-10,-2.36835013377955,0.766845690777312,0.00201216298837192,0.0249053467667097
65997,-3.24756185469944,0.460221932713363,1.70733199211216e-12,1.35441758726863e-10,-3.0209316043833,1.0043291224901,0.00263051033087589,0.0305460215835879
9514,2.01143392775855,0.438634047913755,4.52518401200706e-06,8.29153876913016e-05,2.81037355035555,0.910072379752764,0.00201456290392879,0.0249166492302159
5880,1.46663387729538,0.307065287843913,1.78555906757491e-06,3.70726363742785e-05,3.35698576402785,0.88845568230824,0.000157807249192357,0.00312242230131606
3976,1.44991723280737,0.44505962149696,0.00112277732455825,0.00862198920566925,4.97038703471894,0.940708337884792,1.26625214394266e-07,6.27843777524707e-06
84952,-1.24176309309821,0.236916781460952,1.59408507639679e-07,4.41073056219145e-06,-2.86993102895139,0.72011243247255,6.73685378052744e-05,0.00155728182769461
54567,1.5534581820449,0.392954065079331,7.7086537493424e-05,0.000932101885955728,3.01785470513336,0.780504678837163,0.000110389122043958,0.00233292723371336
8854,-1.96635560037959,0.41946843067455,2.76249403902298e-06,5.43158570079533e-05,-2.41523353020254,0.822421959850766,0.00331689777751392,0.036451075313676
8424,-1.80756734224825,0.55321643255657,0.00108548542211043,0.00838806415148849,-3.41746701899018,0.978420982016757,0.000477914456587828,0.00776854352856974
10749,-1.0692632905593,0.259886632991452,3.88280215216493e-05,0.000519372092946506,-2.02208608058422,0.7206550411257,0.00501762396409645,0.049348802825289
112399,4.09596281661584,0.435935173398925,5.67807826540095e-21,1.81223130498518e-18,5.95004670073808,0.721721928350552,1.66217272198915e-16,4.6427254413027e-14
1028,-1.89120407882635,0.447003186531948,2.32808390122818e-05,0.000337387787333216,-3.22607678949004,0.79939344137606,5.44499893936084e-05,0.00128888046927611
341,4.98469694484327,0.327573779551517,2.72668974848438e-52,5.34587001545709e-49,6.8534676313,0.801853977373101,1.26299604022383e-17,4.23331012762223e-15
1804,-1.92760432751936,0.45775605096732,2.54258491385547e-05,0.000361975470516105,-5.39442306551475,1.29919556981109,3.29401513285148e-05,0.000826413167836196
59272,-2.61602058266016,0.61878833430381,2.36144606144765e-05,0.000341141955234816,-2.65611022147034,0.836391990558829,0.0014948765588768,0.0198370899973778
25873,0.825010365735199,0.243083711392525,0.00068895991629109,0.00576541822632861,2.45920084673596,0.732001702484527,0.000780677753107551,0.0116711672295535
79709,1.33057065572993,0.35913861364284,0.000211478777968382,0.00216430630040125,2.54161119481928,0.728423320253767,0.000484477117952839,0.00785237139242904
84816,-0.935342650244652,0.312100330643528,0.00272713881539204,0.0175714803297842,2.90161823857847,0.809057457490174,0.000335251403884614,0.005822257282593
10095,1.51290482995442,0.302025856052075,5.46596555460018e-07,1.30395337958157e-05,2.41524861981597,0.758739631216916,0.0014563798671492,0.019432699198689
7837,1.62674552787007,0.308346933629828,1.32251199611978e-07,3.77342092198501e-06,3.45610882457564,0.838921170585594,3.79355652682445e-05,0.000936321264109734
445,-3.96594170943976,0.579453854883392,7.68639775858921e-12,5.3547270476588e-10,-3.59936501395415,0.709797991309461,3.95791133195691e-07,1.71841025938513e-05
9473,1.03019301153422,0.378016144597738,0.00642504914662025,0.0348668126734154,2.5413265618113,0.886667162231566,0.00415489216707901,0.0429710799700962
1852,-7.74353107754144,0.535380066852798,2.0570448415622e-47,3.52886042569995e-44,-5.01375131185894,0.826472995264824,1.30774112946552e-09,9.96201526759668e-08
54897,-1.49236518865309,0.352807586217355,2.33723411880293e-05,0.000338356551122905,-2.8013606304564,0.987077356497991,0.00453921264045615,0.0458821861528375
22927,-1.16289118666271,0.345797862440622,0.000771221936483759,0.00633408130239564,-2.572083815467,0.774861911825918,0.000902081122483727,0.0131919524709466
60401,2.93254598413449,0.385055082644045,2.61834145611482e-14,2.89791275352579e-12,3.89345038179538,0.918193262641385,2.23182812953178e-05,0.000586257172771523
51751,2.37859786392762,0.63628894826552,0.0001853164011609,0.00194143686223831,4.16333596145067,0.892993673758016,3.12811426155094e-06,0.000106552981523033
6569,-5.72178265700016,0.743023442754177,1.35348470147824e-14,1.61523687331195e-12,-9.76380907640768,0.753735270729186,2.23322884591117e-38,1.87133411143127e-34
80758,2.06124756201131,0.530480913238882,0.000102068808704138,0.00117614805260755,3.14555360188639,0.921378307826103,0.000640247216806582,0.00989843460005674
84440,-0.91165341156875,0.225557328015002,5.30466744652005e-05,0.000682298557038811,-2.89622592772635,0.800221298004071,0.000295422438070853,0.00522255763673991
9476,-3.97392872755013,0.504823586630923,3.49251420321066e-15,4.5218174457418e-13,-5.75792259632016,0.852768674441705,1.45787274094752e-11,1.78339337704668e-09
2538,-3.00403621067604,0.546639436482345,3.89689015576069e-08,1.24955421723504e-06,-9.56199323108161,0.897783410108861,1.73117876828299e-26,1.81330156110342e-23
4131,2.02685794244912,0.284292183980693,1.00742373116949e-12,8.31968371842621e-11,2.28678478049603,0.785324867253532,0.00359241577487919,0.0386767307843594
7153,2.15613222010709,0.386372590337585,2.39899613855488e-08,8.27231733807215e-07,6.09741265792209,0.959404561797854,2.07866759469216e-10,1.99065086968263e-08
2330,-1.27433657911307,0.213303365437691,2.31091636067677e-09,9.78858522652099e-08,-3.75831187855409,0.796953423186827,2.40705093543957e-06,8.49258244779616e-05
3958,1.46955905206712,0.296157791922656,6.97417768739759e-07,1.60593313056786e-05,2.10591988556028,0.736704216770726,0.00425556457215939,0.0436736109398771
10346,1.78175210932811,0.399386114949487,8.14917220130431e-06,0.000136763759977404,2.26131138241016,0.754356098615677,0.00272051209486813,0.031378569991669
23480,1.54567183550566,0.318559950763672,1.22185950958739e-06,2.66594593157032e-05,2.73815673424959,0.721902147403068,0.000148853200265114,0.00297688637618502
1644,-3.74401199499725,0.629627159121837,2.74111684102237e-09,1.15395974006721e-07,-2.60500277994231,0.711512869232575,0.000251020353485271,0.00458262538568591
10247,-1.77364895240744,0.325927197575802,5.27282224663494e-08,1.61527260073254e-06,-2.54216823861738,0.719154328304292,0.000407865962509423,0.00680819289411894
57127,-5.24686525512993,0.887985909629075,3.44764005420614e-09,1.38754874205059e-07,-7.45291739914213,1.0169721280245,2.32679527938454e-13,3.89947620872056e-11
57111,-4.74328495474053,0.721767022023174,4.97215084229594e-11,2.96686078955085e-09,-7.74678314302628,1.0261111613427,4.36419641768963e-14,8.70709140048341e-12
29958,-1.30402687414593,0.262370578987417,6.6893574878529e-07,1.55075577978536e-05,-3.13001938702626,0.875237099020725,0.000348630344204192,0.00602961397163885
9365,-2.36119627940863,0.423095510228836,2.39464096370475e-08,8.27231733807215e-07,-4.07362300935038,0.746122620412702,4.76877375571999e-08,2.66399597907037e-06
4017,1.99579596318953,0.408399475181552,1.0245064920851e-06,2.26779469312515e-05,4.22595487642788,0.778877856764158,5.77289738893004e-08,3.18249958358811e-06
27299,2.32315310429305,0.60922166375075,0.000137116086166282,0.00150783747319396,6.49424463439223,1.48213065408866,1.1775952434639e-05,0.000343494671100717
83876,-2.68196752199434,0.505849544898803,1.14598874681779e-07,3.30410705069901e-06,-3.6660633482936,0.922570610058279,7.07503432925388e-05,0.00162413049523149
891,1.21493114770912,0.308706229391742,8.30037523279492e-05,0.000988839841101366,2.52411559922366,0.837860364335992,0.00259043034843146,0.0302108714052629
10752,-2.63256270601363,0.334178188939408,3.33404794543969e-15,4.35775942887755e-13,-4.46482336420682,0.896152347469176,6.28606444316313e-07,2.58840673225973e-05
2947,-2.03974411239593,0.257933335975936,2.61497442063185e-15,3.51842244595603e-13,-2.1043282807251,0.737552604316731,0.00432918649031406,0.0442395343848618
10451,-1.05620686899127,0.391066382263838,0.00691650594629838,0.0369634453298283,-3.53532020241647,0.762451147431971,3.53874288205379e-06,0.000117437211802652
3158,-2.28238545569834,0.61723442527528,0.000217509435037226,0.00221282393361815,-6.51142778824455,1.17321195654507,2.85528361867531e-08,1.69686872926878e-06
