"Gene_ID","Gene_Symbol","logFC_24455","SE_24455","p_24455","padj_24455","logFC_63183","SE_63183","p_63183","padj_63183","meta_log2FC","meta_SE","meta_pvalue","meta_padj","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue"
226,"ALDOA",1.51495614085792,0.302929596461442,5.70286059282485e-07,1.35408406186727e-05,2.15859094448415,0.744748986453759,0.00375055062008272,0.040035336205074,1.51495614085792,0.302929596461442,5.70286059282495e-07,1.33724642387928e-05,0.921225041942242,2.1086872397736,0,0,0,1
240,"ALOX5",2.82208993846039,0.465235504792594,1.31185363613474e-09,5.96154943785206e-08,3.83367281830573,0.932427182523296,3.93099692247868e-05,0.00096739467582702,2.82208993846039,0.465235504792594,1.3118536361348e-09,5.87631979269286e-08,1.91024510473759,3.73393477218319,0,0,0,1
241,"ALOX5AP",1.11290605887962,0.362048702368225,0.0021127133498642,0.0143113909247465,1.80282138037367,0.853613149477394,0.0346874130540282,0.199079825889631,1.11290605887962,0.362048702368225,0.00211271334986427,0.0141931809149078,0.403303641588438,1.8225084761708,0,0,0,1
285,"ANGPT2",1.6686707764865,0.395769840475102,2.48381168995518e-05,0.00035508157950984,4.36710619576149,0.770605161279984,1.45223939474797e-08,9.36080000637739e-07,1.6686707764865,0.395769840475102,2.48381168995532e-05,0.000351408531119282,0.892976142988138,2.44436540998486,0,0,0,1
301,"ANXA1",1.29342851723651,0.343833656417981,0.00016870459720983,0.00179033244589367,2.27560411010669,0.986416533345414,0.0210581452781655,0.139161457695889,1.29342851723651,0.343833656417981,0.000168704597209842,0.0017725918987323,0.619526933984548,1.96733010048847,0,0,0,1
302,"ANXA2",1.28491563697635,0.330798196863125,0.00010262997991683,0.00118063188967194,1.84740445360414,0.798777541372401,0.0207342055111837,0.137672167259084,1.28491563697635,0.330798196863125,0.000102629979916832,0.00116772997402418,0.636563084973834,1.93326818897887,0,0,0,1
307,"ANXA4",1.748926357407,0.242979133052865,6.1171218650885e-13,5.34994019326057e-11,0.927716694293793,0.81722688388503,0.256291152410822,0.660797449731227,1.748926357407,0.242979133052865,6.11712186508862e-13,5.25599268622319e-11,1.27269600762862,2.22515670718538,0,0,0,1
313,"AOAH",1.35588040508716,0.48753987636036,0.00541807786099555,0.0304883050475572,3.06461989454183,0.86343858818542,0.0003862273408935,0.00652498387705064,1.35588040508716,0.48753987636036,0.00541807786099547,0.0302380636291737,0.400319806393744,2.31144100378058,0,0,0,1
330,"BIRC3",2.67596139186493,0.773983839139085,0.00054544164908493,0.00475580761883206,2.70251736809797,0.834599801554264,0.00120328750504087,0.0165837954744901,2.67596139186493,0.773983839139085,0.000545441649084933,0.00471724807864795,1.15898094253628,4.19294184119358,0,0,0,1
341,"APOC1",4.98469694484327,0.327573779551517,2.72668974848438e-52,5.34587001545709e-49,6.8534676313,0.801853977373101,1.26299604022383e-17,4.23331012762223e-15,4.98469694484327,0.327573779551517,2.72668974848416e-52,5.25199398268741e-49,4.34266413464263,5.62672975504391,0,0,0,1
355,"FAS",1.27339686004177,0.28188051440313,6.25723132490401e-06,0.00010925476170862,1.48172325790647,0.896677676816301,0.0984409800760756,0.393928458714172,1.27339686004177,0.28188051440313,6.25723132490443e-06,0.000108023367418292,0.720921203868011,1.82587251621553,0,0,0,1
356,"FASLG",1.93446637958907,0.637785989777066,0.00242058273979006,0.0159865628108175,2.86355500665817,2.06193397528551,0.164902263866006,0.526399436215312,1.93446637958907,0.637785989777066,0.00242058273979011,0.0158507610881933,0.68442880978179,3.18450394939635,0,0,0,1
391,"RHOG",0.807489169784522,0.272436051388657,0.00303709171465841,0.0191636996284929,1.66779569013034,0.743307105438433,0.0248484588432146,0.156260908725491,0.807489169784522,0.272436051388657,0.00303709171465843,0.0190019060736611,0.273524320972451,1.34145401859659,0,0,0,1
392,"ARHGAP1",0.774567685418192,0.297819452803339,0.00930077033276588,0.0465171833415398,1.00660732238671,0.749594257842569,0.179314209752863,0.550692109446257,0.774567685418192,0.297819452803339,0.00930077033276591,0.0461203590671583,0.190852284028221,1.35828308680816,0,0,0,1
397,"ARHGDIB",1.32833895096447,0.371712168824302,0.00035214887182012,0.00330341156313013,2.30896514746834,0.758359015973748,0.00232923282668768,0.0278825806731849,1.32833895096447,0.371712168824302,0.000352148871820122,0.00327449878534531,0.599796487453566,2.05688141447537,0,0,0,1
409,"ARRB2",0.925927038764392,0.340738932330353,0.00657952471762521,0.0354768045642795,1.02562123025625,0.745313083560096,0.168792380119608,0.533038688741072,0.925927038764392,0.340738932330353,0.00657952471762522,0.035171546881592,0.258091003266269,1.59376307426251,0,0,0,1
412,"STS",1.01854638268382,0.28264798071502,0.00031385650799547,0.00301425242528336,1.75893344790803,0.890730267668113,0.0483011336075685,0.251269360148121,1.01854638268382,0.28264798071502,0.000313856507995465,0.00298639893952213,0.464566520179409,1.57252624518823,0,0,0,1
