"Gene_ID","Gene_Symbol","logFC_24455","SE_24455","p_24455","padj_24455","logFC_63183","SE_63183","p_63183","padj_63183","meta_log2FC","meta_SE","meta_pvalue","meta_padj","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue"
210,"ALAD",-1.45530628288496,0.377113614614336,0.00011382125427895,0.00129633435163849,-2.39870816003603,0.770051156229628,0.00183945874873732,0.023283602092212,-1.45530628288496,0.377113614614336,0.000113821254278951,0.00128315382227684,-2.19443538560878,-0.716177180161143,0,0,0,1
211,"ALAS1",-0.711591210515657,0.252951443323442,0.00490582430402603,0.0280999719317417,-0.766415042968247,0.750206588015088,0.306967737744882,0.717707564087136,-0.711591210515657,0.252951443323442,0.004905824304026,0.0278740956979278,-1.20736692926703,-0.215815491764286,0,0,0,1
213,"ALB",-6.61403305388757,0.972502815108268,1.03864715532816e-11,7.02186874863236e-10,-7.64217385097858,0.902801700575066,2.56256283818953e-17,7.95296122318859e-15,-6.61403305388757,0.972502815108268,1.0386471553282e-11,6.8985613769902e-10,-8.52010354636359,-4.70796256141155,0,0,0,1
217,"ALDH2",-1.38470247553412,0.219048620716383,2.59138813618891e-10,1.36261343988723e-08,-2.20500060589851,0.831580529440911,0.00801166144638736,0.0694606488256626,-1.38470247553412,0.219048620716383,2.59138813618936e-10,1.34383408616312e-08,-1.8140298830014,-0.955375068066835,0,0,0,1
219,"ALDH1B1",-2.16809230072588,0.452282867129664,1.63762100326206e-06,3.44176273334893e-05,-3.5240974001713,0.72858221466899,1.31863270660447e-06,4.98847980360819e-05,-2.16809230072588,0.452282867129664,1.63762100326204e-06,3.39692984415109e-05,-3.05455043112454,-1.28163417032722,0,0,0,1
223,"ALDH9A1",-1.11215199189609,0.313033240884663,0.0003811194495342,0.00352221099354039,-1.92809620493272,0.720869746731733,0.00748005135011213,0.0661571707901249,-1.11215199189609,0.313033240884663,0.000381119449534211,0.00349091952314523,-1.72568586999388,-0.498618113798299,0,0,0,1
224,"ALDH3A2",-1.25999517127589,0.266396619352583,2.24772539405011e-06,4.49676141515214e-05,-2.82208302615449,0.738954230339169,0.00013398140039456,0.00271182885170583,-1.25999517127589,0.266396619352583,2.24772539405029e-06,4.44370696304694e-05,-1.78212295081018,-0.737867391741601,0,0,0,1
229,"ALDOB",-6.22693008336754,0.876263198220502,1.19253391939853e-12,9.62725618225027e-11,-7.7949262070112,0.787632641240877,4.30443810071565e-23,2.75973838976809e-20,-6.22693008336754,0.876263198220502,1.19253391939852e-12,9.45819696191195e-11,-7.9443743928576,-4.50948577387747,0,0,0,1
249,"ALPL",-3.08365635042831,0.808473047078483,0.00013663953450958,0.00150500880546515,-5.22562831336384,1.07985982754789,1.30380645284357e-06,4.94355030389264e-05,-3.08365635042831,0.808473047078483,0.00013663953450959,0.00149054275387767,-4.66823440517349,-1.49907829568313,0,0,0,1
259,"AMBP",-3.33962914987789,0.648262348905642,2.58186696099308e-07,6.77922302131459e-06,-5.74601519557168,1.06960101441138,7.78202505682141e-08,4.08848327704433e-06,-3.33962914987789,0.648262348905642,2.58186696099302e-07,6.69860072053845e-06,-4.61020000626629,-2.06905829348949,0,0,0,1
267,"AMFR",-0.668186075994614,0.222359497948251,0.0026559740275392,0.0172424728258978,-1.1528344310896,0.725845083563753,0.112226400513965,0.425424620269972,-0.668186075994614,0.222359497948251,0.00265597402753916,0.0170933163786685,-1.10400268359359,-0.232369468395634,0,0,0,1
274,"BIN1",-1.01642647314737,0.325667136561414,0.00180201690616061,0.0125973094756461,-1.73719292838496,0.718878680856744,0.0156691733016336,0.111969174419783,-1.01642647314737,0.325667136561414,0.00180201690616052,0.0124840996330175,-1.65472233175603,-0.378130614538711,0,0,0,1
287,"ANK2",-1.88284355804979,0.538236464402482,0.00046845947092071,0.00418808432311973,-4.95677777841298,0.981438298382333,4.40599516866419e-07,1.88367533243988e-05,-1.88284355804979,0.538236464402482,0.000468459470920717,0.00415268839344117,-2.93776764344483,-0.827919472654751,0,0,0,1
288,"ANK3",-1.31801193369251,0.344078242259148,0.00012785258299424,0.00142654377968543,-3.30882836323655,0.729189041031394,5.68757993234107e-06,0.00018018554269584,-1.31801193369251,0.344078242259148,0.000127852582994246,0.00141182340418625,-1.99239289638429,-0.643630971000732,0,0,0,1
292,"SLC25A5",-1.07351321790553,0.358020922487176,0.00271343289557278,0.01753618741813,-0.778107933945218,0.774696375119258,0.315184049661517,0.725772119851246,-1.07351321790553,0.358020922487176,0.00271343289557286,0.0173837479212574,-1.7752213316922,-0.371805104118859,0,0,0,1
316,"AOX1",-2.97389053567848,0.485590231936108,9.10945938637565e-10,4.28144591159655e-08,-2.55660324898219,0.76064152813449,0.00077628644904684,0.0116158791067643,-2.97389053567848,0.485590231936108,9.10945938637595e-10,4.22071618235419e-08,-3.9256299015177,-2.02215116983926,0,0,0,1
327,"APEH",-1.13754547211652,0.29202775703439,9.80637522400776e-05,0.00114053130147697,-1.84913254270002,0.822831874724119,0.0246222214987486,0.155386209714638,-1.13754547211652,0.29202775703439,9.80637522400754e-05,0.00112815151147861,-1.70990935838994,-0.565181585843102,0,0,0,1
347,"APOD",-3.26921192956704,0.611624389575374,9.03521372946946e-08,2.64955712015468e-06,0.409457962946735,0.87866317531017,0.641214748441123,0.907588832338878,-3.26921192956704,0.611624389575374,9.03521372946929e-08,2.60860356990224e-06,-4.46797370520107,-2.07045015393301,0,0,0,1
350,"APOH",-3.36234872594926,0.569572887249339,3.56342850642453e-09,1.42995593047282e-07,-4.93622411586019,0.806857643206462,9.48535929189636e-10,7.49835548928732e-08,-3.36234872594926,0.569572887249339,3.56342850642471e-09,1.40896500152857e-07,-4.47869107152846,-2.24600638037006,0,0,0,1
358,"AQP1",-2.61784773923908,0.493961233325628,1.15991324185288e-07,3.33724304637084e-06,-1.94075793267574,0.856621233217902,0.0234761092476926,0.150915272298458,-2.61784773923908,0.493961233325628,1.15991324185286e-07,3.28552736132398e-06,-3.5859939663163,-1.64970151216186,0,0,0,1
359,"AQP2",-11.3228801971902,0.677609034787384,1.10744433185778e-62,3.79964150260403e-59,-9.70176458788797,0.791848351527379,1.63804823115645e-34,5.4904100611902e-31,-11.3228801971902,0.677609034787384,1.10744433185712e-62,3.73291798160738e-59,-12.6509695009724,-9.99479089340798,0,0,0,1
360,"AQP3",-1.75492959913118,0.393624704300531,8.25803404997381e-06,0.00013821129183151,-0.576387919870029,0.833631559245319,0.489302854540715,0.835101483147314,-1.75492959913118,0.393624704300531,8.25803404997419e-06,0.000136617267602211,-2.52641984298545,-0.983439355276911,0,0,0,1
364,"AQP7",-2.27602992635241,0.360950605214303,2.86977959895975e-10,1.49501266976553e-08,-6.17737350983027,0.818727088937281,4.51958577359222e-14,8.91102799760378e-12,-2.27602992635241,0.360950605214303,2.8697795989599e-10,1.47434416968259e-08,-2.98348011277038,-1.56857973993444,0,0,0,1
368,"ABCC6",-1.56118993094591,0.364466825583732,1.83984534354831e-05,0.00027570703904044,-1.19583472513799,0.877253111728566,0.172832674819415,0.540065275463783,-1.56118993094591,0.364466825583732,1.83984534354821e-05,0.000272951364521342,-2.27553178264967,-0.846848079242154,0,0,0,1
379,"ARL4D",-2.10233933919845,0.438956888317339,1.67282219443844e-06,3.50500943457605e-05,-2.54603337515495,0.813735608834859,0.00175508959857935,0.0225391161552424,-2.10233933919845,0.438956888317339,1.67282219443852e-06,3.45930393368321e-05,-2.96267903106621,-1.24199964733069,0,0,0,1
402,"ARL2",-0.975008927654685,0.274212532245521,0.00037701888060688,0.00348901356537353,-0.773192417540717,0.762740786760122,0.310724621195483,0.722351772314482,-0.975008927654685,0.274212532245521,0.00037701888060689,0.00345805820899503,-1.51245561496543,-0.437562240343936,0,0,0,1
403,"ARL3",-0.546380165498401,0.205862529805272,0.00795197702199816,0.0411528000407812,-0.609283930325203,0.740673328525021,0.410730851906274,0.78531954366142,-0.546380165498401,0.205862529805272,0.00795197702199822,0.040783843232291,-0.949863309683037,-0.142897021313764,0,0,0,1
435,"ASL",-0.910226757868862,0.245052297437074,0.00020367159125614,0.00209534401679108,-0.54212514604046,0.777263535290747,0.485502954170119,0.833551451341541,-0.910226757868862,0.245052297437074,0.000203671591256142,0.00207409672576024,-1.39052043517432,-0.4299330805634,0,0,0,1
443,"ASPA",-0.934859143701416,0.246398429068791,0.00014818270271239,0.00160398869955411,-2.69014929574863,0.740090882682668,0.00027809876231014,0.00497402044563049,-0.934859143701416,0.246398429068791,0.000148182702712402,0.00158833834793422,-1.41779119052349,-0.451927096879338,0,0,0,1
