"Gene_ID","meta_log2FC","meta_SE","meta_pvalue","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue","meta_padj","Gene_Symbol"
2802,0.77599487138164,0.226825177924694,0.000623651040318979,0.331425691862351,1.22056405090093,0,0,0.000405718954892819,0.983929723675659,0.00674313310073841,"GOLGA3"
8761,0.646780594410449,0.492717352178973,0.189290539300504,-0.318927670418275,1.61248885923917,0.282744866263195,48.5496466818956,1.94362124943488,0.163275883365673,0.420046797463576,"PABPC4"
30835,1.10366633183651,1.17675524245852,0.348301223395226,-1.20273156200089,3.41006422567391,2.27482699232843,80.2149813913982,5.05432933767997,0.024564487283759,0.593097422965122,"CD209"
79603,-0.0322897909029713,0.362782673702098,0.929077237584263,-0.743330765574229,0.678751183768287,0,0,0.0846527685632256,0.771088421827955,0.965824856927418,"CERS4"
57192,0.663789039468002,0.342430433989306,0.0525666492456034,-0.00736227836145764,1.33494035729746,0,0,0.00062051461523652,0.980126646552534,0.187749968683039,"MCOLN1"
84196,0.355232181022922,0.205224940763049,0.0834623603128347,-0.0470013116020209,0.757465673647864,0,0,0.528057251306245,0.467424778420869,0.253565345673265,"USP48"
1947,-0.083863912470676,0.356792388506853,0.81417022690179,-0.78316414390213,0.615436318960778,0,0,0.425953584165594,0.513981172031136,0.908522367869587,"EFNB1"
55066,-0.058217643725675,0.38958295319677,0.881209757565146,-0.821786200982098,0.705350913530748,0.134434222427282,28.4635360124049,1.39788849526223,0.237077425460513,0.944056682674118,"PDPR"
124907803,-0.058217643725675,0.38958295319677,0.881209757565146,-0.821786200982098,0.705350913530748,0.134434222427282,28.4635360124049,1.39788849526223,0.237077425460513,0.944056682674118,"LOC124907803"
128966601,-0.058217643725675,0.38958295319677,0.881209757565146,-0.821786200982098,0.705350913530748,0.134434222427282,28.4635360124049,1.39788849526223,0.237077425460513,0.944056682674118,"LOC128966601"
16,-0.166153677885399,0.476144699349957,0.727122140409472,-1.09938014004097,0.767072784270169,0.240132988729382,44.3969449268875,1.79846233032537,0.179898502861326,0.85983054018075,"AARS1"
2734,0.0612173178745675,0.170279123632672,0.719212411682559,-0.272523631764514,0.394958267513649,0,0,0.861771229860284,0.353243499791177,0.855504274081689,"GLG1"
24137,2.50398565908309,0.445218160201406,1.86394646980077e-08,1.63137409982515,3.37659721834103,0,0,0.386512062347041,0.534138531544043,9.27364953960289e-07,"KIF4A"
27327,0.0548663127749431,0.240889682324536,0.819828697769073,-0.417268788828443,0.527001414378329,0.00909849241733372,2.64904894988157,1.02721133097629,0.310814546938648,0.911551140727231,"TNRC6A"
64857,0.398330571680945,0.551733450612949,0.470317856193069,-0.683047120586443,1.47970826394833,0.340431743824105,47.7839041062738,1.91511828466699,0.166395817983323,0.693416692733861,"PLEKHG2"
57605,-0.613387850479802,0.31534431219462,0.0517585066234846,-1.23145134511081,0.00467564415120902,0,0,0.282207044162365,0.595258277280617,0.185897694407151,"PITPNM2"
55763,0.31156423833211,0.219785661205123,0.156312783712526,-0.119207741948254,0.742336218612473,0,0,0.0230965409729864,0.879206289509717,0.376821967244052,"EXOC1"
54439,-0.199617103146147,0.222976468757285,0.37065964709469,-0.636642951310347,0.237408745018053,0,0,0.65712733111879,0.417575938997194,0.613397912104167,"RBM27"
114882,-0.500696368298271,0.313532381602266,0.110276261866578,-1.11520854422578,0.113815807629239,0.0787783559608906,20.4174904118365,1.25655750889858,0.262303714437995,0.302945158668922,"OSBPL8"
54517,0.0650848319061225,0.332940894408852,0.845013558822819,-0.587467330115781,0.717636993928026,0,0,0.415837648694921,0.519021317785879,0.926501608354901,"PUS7"
