"Gene_ID","Gene_Symbol","logFC_24455","p_24455","padj_24455","logFC_63183","p_63183","padj_63183","meta_log2FC","meta_pvalue","meta_padj"
2213,"FCGR2B",1.5148981118531,6.63749875824966e-05,0.00082065795457854,3.46684848520702,0.00384094642278498,0.0407708061056627,1.5148981118531,6.63749875824949e-05,0.000811363515480307
2214,"FCGR3A",3.670379000699,2.84168079072274e-17,4.93661103441505e-15,3.70536760086347,1.68545858751972e-05,0.00046381938371499,3.670379000699,2.84168079072296e-17,4.84992178497692e-15
2235,"FECH",-1.47298515188198,1.78097823647999e-09,7.8286117176622e-08,-2.89916086258334,0.00014329030820806,0.00288316534952334,-1.47298515188198,1.78097823647994e-09,7.71578863576822e-08
2246,"FGF1",-3.28546008417921,4.58636853218953e-09,1.80871614183244e-07,-3.50074631065614,5.62217032530246e-05,0.00132894150185817,-3.28546008417921,4.58636853218975e-09,1.78207512736353e-07
2254,"FGF9",-4.4806186880361,1.99880125545759e-26,1.24688856499545e-23,-6.90991673520749,4.79039939051921e-08,2.66718615899373e-06,-4.4806186880361,1.99880125545724e-26,1.22499260578773e-23
2256,"FGF11",1.96428479838877,0.00014571682358463,0.00158589824494486,3.98000358044684,6.82527948248013e-06,0.00021104217499425,1.96428479838877,0.000145716823584628,0.00157050354307877
2261,"FGFR3",-1.87344092653395,5.35647772750502e-06,9.58439378517326e-05,-2.4472701165877,0.00162649979202465,0.0211634394522834,-1.87344092653395,5.35647772750536e-06,9.46545074704519e-05
2273,"FHL1",1.65009307424246,3.24557988161483e-05,0.00044811205528452,3.71410384766999,3.06870632631876e-06,0.00010517065301181,1.65009307424246,3.24557988161469e-05,0.000443365284131823
2299,"FOXI1",-5.90329186235142,7.07929760158148e-14,7.14384413853708e-12,-9.56849104130282,3.40350521889609e-10,3.03400765763189e-08,-5.90329186235142,7.07929760158196e-14,7.01839482074482e-12
2326,"FMO1",-2.44556142303148,1.13786258308938e-05,0.00018032362690899,-3.54565251491918,1.16526163068274e-06,4.48933785485336e-05,-2.44556142303148,1.13786258308938e-05,0.000178393037299931
2329,"FMO4",-1.8904735221843,1.80591208977559e-12,1.42438721379771e-10,-3.12695592307807,7.45387950528772e-05,0.00169497376701651,-1.8904735221843,1.80591208977568e-12,1.39937429347388e-10
2330,"FMO5",-1.27433657911307,2.31091636067677e-09,9.78858522652099e-08,-3.75831187855409,2.40705093543957e-06,8.49258244779616e-05,-1.27433657911307,2.31091636067657e-09,9.646466034366e-08
2335,"FN1",2.1564212708765,2.54694302639554e-08,8.7167695995642e-07,5.22527940097605,3.01441139604522e-07,1.3543839299282e-05,2.1564212708765,2.54694302639547e-08,8.58510820622252e-07
2359,"FPR3",1.6689589994987,2.12536709614651e-05,0.00031129709741211,4.07100355866818,0.00047221380473212,0.00769079801118135,1.6689589994987,2.12536709614654e-05,0.000308132522121976
2525,"FUT3",-4.41315979444531,3.80099876538561e-08,1.2236696146404e-06,-4.99503746599613,1.30424751439029e-08,8.43933748790228e-07,-4.41315979444531,3.80099876538567e-08,1.20500341334495e-06
2538,"G6PC1",-3.00403621067604,3.89689015576069e-08,1.24955421723504e-06,-9.56199323108161,1.73117876828299e-26,1.81330156110342e-23,-3.00403621067604,3.89689015576051e-08,1.23048641616204e-06
2555,"GABRA2",-2.29867605122666,3.73151775076132e-07,9.37936806070482e-06,-4.48180507768039,0.00021636347412376,0.00401743159397522,-2.29867605122666,3.73151775076111e-07,9.26557160838159e-06
2561,"GABRB2",-1.70766286734825,2.010142186125e-05,0.00029663646626214,-4.26045229453216,0.00195125609861166,0.0243311763070184,-1.70766286734825,2.01014218612502e-05,0.000293637563331784
2562,"GABRB3",-1.60915672186299,0.00490476973913691,0.0280999719317417,-3.6399642628735,0.00017227155568207,0.00336338249981753,-1.60915672186299,0.00490476973913681,0.0278740956979278
2564,"GABRE",1.52092028111473,0.00166927067458326,0.0118676535627741,5.11178247968726,3.23124278499921e-08,1.89344048369936e-06,1.52092028111473,0.00166927067458322,0.011762754390763
2597,"GAPDH",1.56986125171868,8.37638426069279e-11,4.7307612178497e-09,3.21192312406566,6.06064030550741e-06,0.00019020649977527,1.56986125171868,8.37638426069308e-11,4.66689210689772e-09
2625,"GATA3",-3.24750157397505,3.28362519120164e-16,5.3648181100061e-14,-3.29673409745739,6.48822496938167e-05,0.00150604102855772,-3.24750157397505,3.28362519120159e-16,5.27060933963941e-14
2628,"GATM",-3.12972343096654,2.09607155833036e-09,9.02758162435682e-08,-5.3012320488698,1.27295157928525e-12,1.88791110772048e-10,-3.12972343096654,2.09607155833029e-09,8.8968556498018e-08
2634,"GBP2",1.9968786506305,2.99121158832293e-09,1.22176749518285e-07,2.13385059304321,0.00416998629828277,0.0430523433044667,1.9968786506305,2.99121158832274e-09,1.20389569687628e-07
2639,"GCDH",-1.34254103291443,9.21140310890388e-05,0.00108512700658023,-2.24223276826509,0.00237191773000061,0.0282322224695172,-1.34254103291443,9.21140310890428e-05,0.00107344293964872
2642,"GCGR",-5.45915378009604,2.23081335841985e-09,9.53759580403553e-08,-9.67813710835518,4.93005695434715e-12,6.66313100789548e-10,-5.45915378009604,2.23081335841985e-09,9.39939265986715e-08
2653,"GCSH",-1.08437054676288,0.00593427540361226,0.0327734388890039,-2.8742148005307,0.00041145677722174,0.00686129764125296,-1.08437054676288,0.00593427540361251,0.0324987145681996
2697,"GJA1",1.8309045926582,9.48202022966652e-07,2.10909636356472e-05,3.05274954809697,4.61828613562076e-05,0.00111363823520674,1.8309045926582,9.48202022966575e-07,2.08218369310396e-05
2701,"GJA4",1.66143764438627,0.00027057104873033,0.00265996924983888,2.13568147999276,0.00430289994260048,0.0439977426101534,1.66143764438627,0.000270571048730318,0.00263401404334359
2710,"GK",-2.1218055624219,1.18521639940851e-08,4.31456495105635e-07,-3.94015110492999,9.84289281745019e-08,5.02917807096487e-06,-2.1218055624219,1.18521639940854e-08,4.25007253011313e-07
2719,"GPC3",-3.79605778552377,1.12595757264814e-14,1.37970015419849e-12,-3.7185445479578,5.04568145350909e-07,2.11931266865561e-05,-3.79605778552377,1.12595757264819e-14,1.35547196000139e-12
2744,"GLS",-0.938889376857338,0.00026906924612481,0.00264710131456417,-3.06935614341841,1.95572853458807e-05,0.00052610039343758,-0.938889376857338,0.000269069246124828,0.00262128659357012
2760,"GM2A",1.36011569761207,8.00810895080279e-08,2.36860532846589e-06,2.6763934675285,0.00024104392864092,0.00442459496176707,1.36011569761207,8.0081089508024e-08,2.33203742945289e-06
2813,"GP2",-2.87606780047821,2.09659383230964e-08,7.35899073008119e-07,-10.2161624151333,8.90628310311864e-10,7.10763802500787e-08,-2.87606780047821,2.09659383230972e-08,7.2483011900082e-07
2819,"GPD1",-3.41126275199795,1.07450879029811e-05,0.00017247437003568,-2.57116649229322,0.00062323681089023,0.00968907765650222,-3.41126275199795,1.07450879029807e-05,0.000170643133328491
2875,"GPT",-2.39628907777136,9.80305901976845e-05,0.00114053130147697,-2.73557243220741,0.00020901665947841,0.00391530264006458,-2.39628907777136,9.80305901976883e-05,0.00112815151147861
2878,"GPX3",-1.86031746454723,0.00045310998796863,0.00406968682911098,-2.91778966877185,6.10076116590404e-05,0.00142797006116461,-1.86031746454723,0.000453109987968638,0.00403252935167073
2947,"GSTM3",-2.03974411239593,2.61497442063185e-15,3.51842244595603e-13,-2.1043282807251,0.00432918649031406,0.0442395343848618,-2.03974411239593,2.61497442063117e-15,3.45663726601668e-13
3001,"GZMA",1.4971367351651,0.00339637538433155,0.0209303348785659,3.10782059344321,0.00084096655622742,0.0124723526688632,1.4971367351651,0.00339637538433158,0.020767949799067
3003,"GZMK",2.55251048411098,1.41614925680069e-05,0.00021911197745583,3.35018841232468,0.00334731237562055,0.0367371369371479,2.55251048411098,1.41614925680066e-05,0.000216730311344419
3055,"HCK",1.48519820205646,0.00023178630275525,0.0023372778978788,3.06844384183186,0.00127514295230554,0.0173740819005598,1.48519820205646,0.000231786302755259,0.00231494423707345
3099,"HK2",4.7209103241941,4.93283878542238e-20,1.32741724492425e-17,3.99096279311566,6.11139271564281e-07,2.52268055471571e-05,4.7209103241941,4.93283878542246e-20,1.30410716360492e-17
3142,"HLX",1.76996087315866,7.00990026109446e-07,1.60876038767994e-05,3.51851589159733,5.17586263515507e-05,0.00123740773042174,1.76996087315866,7.00990026109513e-07,1.58847874319909e-05
3155,"HMGCL",-0.588276406378415,0.00501680919619565,0.0286100192577937,-2.43581028262703,0.00274952835855163,0.0314898918320283,-0.588276406378415,0.00501680919619554,0.0283787860912581
3158,"HMGCS2",-2.28238545569834,0.00021750943503722,0.00221282393361815,-6.51142778824455,2.85528361867531e-08,1.69686872926878e-06,-2.28238545569834,0.000217509435037226,0.00219020142838455
3162,"HMOX1",1.32798691201624,0.00498657673670834,0.0285207235239242,2.49448743769657,0.00105530499508635,0.0150134604521665,1.32798691201624,0.00498657673670823,0.0282910081475017
3234,"HOXD8",-1.71193108403313,9.05864695016251e-09,3.37828453108778e-07,-2.38086760974988,0.0023635810285859,0.0281827079041717,-1.71193108403313,9.05864695016194e-09,3.32800372831154e-07
3242,"HPD",-5.79251544733566,2.75032246111521e-19,6.62200446602548e-17,-6.37130722385199,4.08659636233146e-17,1.24522306247842e-14,-5.79251544733566,2.75032246111513e-19,6.50571890231846e-17
3248,"HPGD",-2.07765544571323,7.60967786894596e-05,0.00092175833251027,-3.09842400693489,0.00026696634348562,0.00480849288594979,-2.07765544571323,7.60967786894593e-05,0.000911201480523961
3269,"HRH1",1.19543354821104,0.00012284674431623,0.00138192517950489,3.00842480843459,0.00149497253217305,0.0198370899973778,1.19543354821104,0.000122846744316224,0.00136774785599971
3273,"HRG",-3.57171254637774,2.36843008496378e-12,1.81588460815883e-10,-6.81824799844653,2.22250585856405e-15,5.0333750923885e-13,-3.57171254637774,2.36843008496393e-12,1.78399680645635e-10
3274,"HRH2",2.1572884605711,3.74118256289584e-07,9.38646974281216e-06,2.88850830354053,0.00035409732186295,0.00611785259494978,2.1572884605711,3.74118256289621e-07,9.27249347344294e-06
3291,"HSD11B2",-3.3701850124966,4.47118259765985e-13,4.09083399801892e-11,-4.04326412669243,1.60311880400041e-07,7.76493295845172e-06,-3.3701850124966,4.47118259765982e-13,4.01899699761649e-11
3306,"HSPA2",-3.55722063817382,1.19745383548224e-23,5.3012440123091e-21,-2.77159902315522,0.00019614672796294,0.00372701021987636,-3.55722063817382,1.19745383548204e-23,5.20815163348528e-21
3339,"HSPG2",1.19169593865573,0.00176720557159415,0.0123866850176497,2.24300836169114,0.00348526444569483,0.0378545345725208,1.19169593865573,0.00176720557159414,0.01227575101587
3373,"HYAL1",-1.45472618094277,0.00050664256019759,0.00447148713578896,-2.64654484904272,0.00074392100566557,0.0111952904195033,-1.45472618094277,0.000506642560197611,0.00443575431113272
3428,"IFI16",1.22935607226087,1.60482113502143e-06,3.39037617032378e-05,2.55723877473452,0.00329156208804255,0.0362677771423439,1.22935607226087,1.60482113502121e-06,3.34628393156737e-05
3486,"IGFBP3",2.95032220213205,6.02530259698537e-07,1.420811904485e-05,4.95151386364603,3.93453570989907e-12,5.36088487497549e-10,2.95032220213205,6.0253025969854e-07,1.40309421269696e-05
3561,"IL2RG",1.61490506714958,0.0023315740103139,0.0154956521634615,2.57160385456066,0.00405593152702378,0.0422457156379064,1.61490506714958,0.00233157401031387,0.0153649131872248
3625,"INHBB",3.6207379208923,4.1897334469336e-11,2.5330353227188e-09,6.74778842826108,1.50090672847322e-14,3.10539455092378e-12,3.6207379208923,4.18973344693347e-11,2.48855401167419e-09
3669,"ISG20",1.58147923147482,0.00035831345295392,0.00334523389682973,2.85081774424265,0.00057778172571656,0.00913722073067248,1.58147923147482,0.000358313452953937,0.00331581351144676
3683,"ITGAL",1.18122573672327,0.00058666853952041,0.00505582557207371,2.58166904978777,0.00285501719473197,0.032416824638559,1.18122573672327,0.000586668539520397,0.00501425809466623
3758,"KCNJ1",-7.09689121582151,2.96586192687904e-42,4.52260989827644e-39,-9.2380699728875,6.30558936149078e-19,2.29729069802661e-16,-7.09689121582151,2.96586192687846e-42,4.44319070667804e-39
3766,"KCNJ10",-4.56015307702509,1.13260126114651e-36,1.41307451890679e-33,-8.40905983596317,1.16791579210515e-20,5.59231450282577e-18,-4.56015307702509,1.13260126114613e-36,1.38826025491211e-33
3772,"KCNJ15",-2.75260659775376,2.08218205661808e-14,2.40133332311147e-12,-2.92941278516917,4.6996697472265e-05,0.00113001097982452,-2.75260659775376,2.08218205661837e-14,2.35916476213323e-12
3778,"KCNMA1",1.97107761449571,1.04817911598985e-05,0.00016903889762449,3.57430873504986,4.14066989594879e-06,0.00013466678260042,1.97107761449571,1.04817911598979e-05,0.000167249692554915
3786,"KCNQ3",1.10997940186636,0.00804991858942749,0.0415015337044714,3.72390710798802,0.00062572206171231,0.00970970002984885,1.10997940186636,0.00804991858942737,0.0411280986514775
3816,"KLK1",-5.83976006898914,6.78890780149175e-12,4.77799849577809e-10,-6.83838864879981,2.49035127904463e-15,5.4992620971008e-13,-5.83976006898914,6.78890780149167e-12,4.69409455833396e-10
3827,"KNG1",-9.97168941800945,1.77664445400796e-69,8.12755616226843e-66,-8.77508802317192,1.38218039542686e-31,2.57377347188431e-28,-9.97168941800945,1.77664445400841e-69,7.98483239113179e-66
3855,"KRT7",-1.47736523600565,0.00719399225373098,0.0382083396633916,-3.82548682268847,8.48092801326465e-06,0.00025563286434227,-1.47736523600565,0.00719399225373083,0.037874501193695
3897,"L1CAM",-2.92669559018805,3.52798149204678e-06,6.67834730991035e-05,-4.1196486350327,3.82712254203434e-05,0.0009432168629699,-2.92669559018805,3.52798149204669e-06,6.59747218547372e-05
3903,"LAIR1",1.57910633639777,0.00014852676434613,0.00160466504609756,3.00672520004652,0.00414814791788577,0.0429658905783978,1.57910633639777,0.000148526764346135,0.00158898823525876
3910,"LAMA4",1.04439144169356,5.80565582344312e-05,0.00073570471395136,4.54082513354212,5.58163045104418e-10,4.67712723645247e-08,1.04439144169356,5.80565582344283e-05,0.000727487522931967
3939,"LDHA",1.87480476904999,1.27737296437691e-09,5.82414171531852e-08,3.24185320666031,7.05206525013345e-06,0.00021566708307844,1.87480476904999,1.27737296437681e-09,5.74093989289753e-08
3956,"LGALS1",1.73972195543387,3.92633085869227e-06,7.32132672618108e-05,3.78376830938329,1.1738878757998e-07,5.90786393709575e-06,1.73972195543387,3.92633085869257e-06,7.232065432753e-05
3958,"LGALS3",1.46955905206712,6.97417768739759e-07,1.60593313056786e-05,2.10591988556028,0.00425556457215939,0.0436736109398771,1.46955905206712,6.97417768739778e-07,1.58571395883953e-05
3975,"LHX1",-5.5399662967946,1.99035058815087e-22,7.58765874216182e-20,-9.3347132708663,1.21013735863047e-05,0.00035087702410533,-5.5399662967946,1.99035058815073e-22,7.45441582778787e-20
3976,"LIF",1.44991723280737,0.00112277732455825,0.00862198920566925,4.97038703471894,1.26625214394266e-07,6.27843777524707e-06,1.44991723280737,0.00112277732455826,0.00854702363486772
4015,"LOX",1.6890034943506,0.00035869998334539,0.00334656599009665,3.26483189454028,0.00089869413042839,0.0131817587880575,1.6890034943506,0.000358699983345395,0.00331711376916733
4017,"LOXL2",1.99579596318953,1.0245064920851e-06,2.26779469312515e-05,4.22595487642788,5.77289738893004e-08,3.18249958358811e-06,1.99579596318953,1.02450649208512e-06,2.23880405717726e-05
4036,"LRP2",-1.33135980983593,0.00899533519146704,0.0453034789606215,-2.72809019821023,0.0002000971406895,0.00378210108176838,-1.33135980983593,0.00899533519146727,0.0449200386616864
4051,"CYP4F3",-3.19020680925063,2.75918775285745e-14,3.02936741761725e-12,-3.46891034923946,1.66600996190535e-05,0.00045922139722979,-3.19020680925063,2.7591877528575e-14,2.97617027774222e-12
4069,"LYZ",2.39470773463832,4.03099814043706e-06,7.47586736207543e-05,4.08815747689764,6.56367321122207e-06,0.00020370481360531,2.39470773463832,4.03099814043706e-06,7.38450379449903e-05
4072,"EPCAM",-1.64315286337671,9.41460257961531e-06,0.00015492326834849,-2.55668636776614,0.00081419336784778,0.0121397390140223,-1.64315286337671,9.41460257961543e-06,0.000153120731701996
4082,"MARCKS",0.971627619936769,0.00146796176517772,0.0106650647248804,2.75476749453702,0.0002232610914405,0.00412983734155791,0.971627619936769,0.00146796176517773,0.0105672869620349
4118,"MAL",-3.5320517199429,1.17432259600144e-17,2.17789233885456e-15,-6.66555787517523,3.47841611208593e-16,9.1712205585953e-14,-3.5320517199429,1.17432259600155e-17,2.13964750836336e-15
4131,"MAP1B",2.02685794244912,1.00742373116949e-12,8.31968371842621e-11,2.28678478049603,0.00359241577487919,0.0386767307843594,2.02685794244912,1.00742373116959e-12,8.17358609556537e-11
4162,"MCAM",1.97847966554118,3.06874203828751e-08,1.03143377673259e-06,2.90445825943088,0.00071036738928052,0.0107640570316025,1.97847966554118,3.06874203828742e-08,1.01580493724665e-06
4193,"MDM2",1.40127863024601,1.78545283272243e-09,7.8286117176622e-08,3.13239296631599,1.94632123914688e-05,0.0005244115377309,1.40127863024601,1.78545283272245e-09,7.71578863576822e-08
4306,"NR3C2",-1.43175800532343,2.76226376574124e-07,7.15269960774204e-06,-3.42381694663335,0.00017910373582837,0.00347749815938976,-1.43175800532343,2.76226376574123e-07,7.0670972207759e-06
4311,"MME",-2.02501739290169,1.15729468147049e-05,0.00018298055539747,-3.63861716125001,0.0002470132431806,0.00451931762277704,-2.02501739290169,1.15729468147048e-05,0.000181018610095898
4329,"ALDH6A1",-3.67799303924786,1.17425006906627e-17,2.17789233885456e-15,-5.74923073330969,1.27841212875527e-15,3.01759279800135e-13,-3.67799303924786,1.17425006906615e-17,2.13964750836336e-15
4481,"MSR1",2.00898339580675,4.71525642344166e-08,1.46465662775242e-06,2.42824801581745,0.00198821075214935,0.0246635262733316,2.00898339580675,4.71525642344163e-08,1.44219945195868e-06
4482,"MSRA",-1.65493507535194,1.83669842850743e-05,0.00027570703904044,-3.57729814797895,1.5864018678781e-06,5.85933668373171e-05,-1.65493507535194,1.83669842850749e-05,0.000272951364521342
4494,"MT1F",-2.51690524211409,3.58093460607916e-10,1.81345928169116e-08,-5.94533590663927,3.68841816377072e-10,3.27059259294357e-08,-2.51690524211409,3.58093460607916e-10,1.78821264050983e-08
4495,"MT1G",-4.28187860895835,2.38377908197104e-11,1.47364793337705e-09,-9.10546888064754,5.04471541197938e-16,1.26185650133377e-13,-4.28187860895835,2.38377908197107e-11,1.44776997127099e-09
4515,"MTCP1",1.96544813918852,4.71712495968062e-08,1.46465662775242e-06,2.4473496332347,0.00186493247798711,0.0234818958667062,1.96544813918852,4.7171249596809e-08,1.44219945195868e-06
4519,"MT-CYB",-2.29791975409944,1.10152750117392e-07,3.1893171785044e-06,-2.39067854219981,0.00464084192079299,0.0464888641665091,-2.29791975409944,1.10152750117397e-07,3.13993558104198e-06
4521,"NUDT1",1.27319522642249,2.96909385780994e-05,0.00041452537237623,2.9160721880878,0.00013576746476483,0.00274135776143847,1.27319522642249,2.96909385781016e-05,0.000410166931197279
4535,"MT-ND1",-1.39142192595949,0.00035730313912591,0.00334034624071118,-2.10701366973043,0.00466575624449261,0.0466763681340547,-1.39142192595949,0.000357303139125896,0.0033110090892333
4584,"MUC3A",1.30057808509201,0.00476970557777321,0.027585098756578,5.16230773193402,1.15771341194584e-08,7.57895276203136e-07,1.30057808509201,0.0047697055777731,0.0273659320447296
4594,"MMUT",-1.1968427379249,8.93997923113318e-05,0.00105587155738444,-2.1668067228804,0.00343632954963959,0.0374687357985751,-1.1968427379249,8.93997923113344e-05,0.00104452114361674
4634,"MYL3",-3.01967889173956,1.77038135836588e-09,7.8124481550525e-08,-5.30351324636757,2.14465392150413e-10,2.04217358355044e-08,-3.01967889173956,1.77038135836581e-09,7.70001672736974e-08
4648,"MYO7B",-1.67770043008502,0.00424120964661906,0.0251214334010358,-2.66117687898024,0.00060059173180593,0.00941563782351323,-1.67770043008502,0.00424120964661909,0.0249168756711831
4719,"NDUFS1",-0.962398312465249,3.97512275640314e-06,7.39222015025429e-05,-3.25888140528244,8.37196345721724e-06,0.00025325945050451,-0.962398312465249,3.97512275640338e-06,7.30198639299547e-05
4745,"NELL1",-5.21384178941531,6.85270015651518e-27,4.70232284740072e-24,-10.117441012754,2.17446272312666e-09,1.615343626552e-07,-5.21384178941531,6.85270015651478e-27,4.61974781051444e-24
4794,"NFKBIE",1.05833133194915,0.00059593316947647,0.00510842399618687,2.93228116776059,0.00021744571157972,0.00402671014404931,1.05833133194915,0.000595933169476503,0.00506618343256727
4803,"NGF",1.44060111434748,0.00366308428607756,0.0222837627403052,3.19775114966938,0.00350365141826315,0.0379558462305573,1.44060111434748,0.00366308428607755,0.0221080418214788
4828,"NMB",2.08189743939932,2.09495088066054e-07,5.68203673640024e-06,3.03001106109553,6.92276466354822e-05,0.0015951500281109,2.08189743939932,2.09495088066044e-07,5.60440927062394e-06
4837,"NNMT",3.41645420191114,9.88678356267107e-06,0.00016133914103935,7.18878203971384,9.12518703066473e-17,2.59201710926966e-14,3.41645420191114,9.88678356267103e-06,0.000159453950688389
4842,"NOS1",-1.52086355755619,0.00263308090012955,0.0171343775596861,-5.26304921130271,3.02125380929278e-06,0.00010396959464052,-1.52086355755619,0.00263308090012947,0.0169865214241366
4854,"NOTCH3",1.36634053423565,0.00027446514429413,0.00269054260020907,2.43545598378074,0.00218938270617356,0.0265114629861002,1.36634053423565,0.000274465144294145,0.00266422861088405
4883,"NPR3",-1.62850973847979,0.00083765793564292,0.00678231121460972,-4.91028822377745,3.44569826982639e-07,1.52411658969985e-05,-1.62850973847979,0.000837657935642941,0.00672270353944868
4886,"NPY1R",-1.05195153292714,0.00379497449194416,0.0229740758391891,-3.63335553761326,1.91823772622021e-05,0.00051767707010828,-1.05195153292714,0.00379497449194416,0.0227918223050704
4915,"NTRK2",-1.21176635340142,0.00975990055611981,0.0482963292716939,-3.49740069947886,2.34110898547552e-05,0.00061113154965084,-1.21176635340142,0.00975990055611981,0.0478797270335622
5019,"OXCT1",-1.35179326097483,6.05686236650921e-06,0.00010602599377292,-2.84836641883792,0.00037071782108735,0.00634476689933682,-1.35179326097483,6.05686236650911e-06,0.000104832702551531
5037,"PEBP1",-1.24574746455201,4.50108568714055e-08,1.41680963234672e-06,-2.31072036331202,0.00435991022653702,0.0444450945781837,-1.24574746455201,4.50108568714028e-08,1.39512961654511e-06
5046,"PCSK6",3.66206056274698,1.04220205036411e-12,8.51379817809344e-11,4.87940548817099,2.31917896214889e-10,2.18354608014905e-08,3.66206056274698,1.04220205036408e-12,8.36429181253504e-11
5053,"PAH",-5.04977177523233,5.6391328246908e-11,3.32152184060328e-09,-9.08748239958643,1.74665291016951e-31,2.92721561215308e-28,-5.04977177523233,5.63913282469103e-11,3.26319432941241e-09
5064,"PALM",-1.95738600930125,9.55975298938703e-05,0.00111848294992624,-2.90678288477763,7.41026306034969e-05,0.00168734509005979,-1.95738600930125,9.559752989387e-05,0.00110638754983609
5069,"PAPPA",-2.99961409180976,3.51449253257218e-18,7.09307287015008e-16,-3.34443051246107,0.00093425497184695,0.0135442725546567,-2.99961409180976,3.51449253257152e-18,6.96851512009732e-16
5095,"PCCA",-1.77561237515645,3.50005522149829e-06,6.64370864259577e-05,-3.4092745595589,6.95733179828e-06,0.00021368129558306,-1.77561237515645,3.50005522149804e-06,6.56330328730277e-05
5101,"PCDH9",-0.971040903307576,0.00033122148612017,0.00315234651561249,-2.89974437833649,0.00128201513696969,0.0174535269540821,-0.971040903307576,0.000331221486120173,0.00312297852962118
5104,"SERPINA5",-5.24919938585951,4.99731081143017e-25,2.5401145768914e-22,-8.09041954670645,8.37917075947379e-15,1.75533153447527e-12,-5.24919938585951,4.99731081143054e-25,2.49550895075993e-22
5105,"PCK1",-4.44338315217218,6.11378409951456e-13,5.34994019326057e-11,-6.00722744743933,1.42345087663167e-12,2.07440115143218e-10,-4.44338315217218,6.11378409951444e-13,5.25599268622319e-11
5106,"PCK2",-3.52694612367992,6.72005948030742e-13,5.80038341558107e-11,-4.21747994329575,3.85398457495656e-09,2.70246558542665e-07,-3.52694612367992,6.72005948030729e-13,5.69852591025052e-11
5174,"PDZK1",-1.39128075687343,0.00089475573094527,0.00716431018173454,-2.41470112737427,0.00068918484353293,0.0104905075320332,-1.39128075687343,0.000894755730945274,0.00710482421692293
5184,"PEPD",-2.31275450845394,1.74432032205188e-10,9.46207592879052e-09,-2.20752334832166,0.00213794067935751,0.0260431353065383,-2.31275450845394,1.74432032205177e-10,9.33280591358095e-09
5208,"PFKFB2",-1.4143186950505,0.00062384566923769,0.00530462079592201,-3.52554797969822,1.33101402663892e-05,0.00037936163388506,-1.4143186950505,0.000623845669237684,0.00526035719720556
5210,"PFKFB4",1.64872516376468,3.78656507511026e-06,7.1090039795914e-05,4.19343211684438,5.92705041099224e-08,3.25676845369898e-06,1.64872516376468,3.78656507511034e-06,7.02259379748455e-05
5214,"PFKP",2.6698110085281,4.40548156056717e-16,6.71786988191376e-14,3.77523305749251,4.31675710051214e-07,1.85498800634572e-05,2.6698110085281,4.40548156056737e-16,6.59990087568109e-14
5228,"PGF",1.6452845825561,3.37535797460409e-08,1.11087320967546e-06,3.98811863711512,1.75776465264516e-07,8.46235324471998e-06,1.6452845825561,3.37535797460451e-08,1.09398922047098e-06
5264,"PHYH",-1.32692959254887,9.34862358973854e-06,0.00015420734392496,-2.77390219320187,0.00074284044977093,0.0111952904195033,-1.32692959254887,9.34862358973797e-06,0.000152415346868727
5265,"SERPINA1",1.04285981471151,0.00451384412536252,0.0263496370805935,3.32505752673036,0.00122160517737202,0.0167810501373588,1.04285981471151,0.00451384412536239,0.0261426805593905
5284,"PIGR",-4.1442168116604,4.38365390941642e-12,3.18313578057307e-10,-7.4673937042044,4.66319643276892e-22,2.69484513850946e-19,-4.1442168116604,4.3836539094162e-12,3.12723839474384e-10
5288,"PIK3C2G",-2.0909628890599,3.75521295331114e-07,9.40447857139455e-06,-7.77587049708724,0.00012454257185886,0.00256413877368883,-2.0909628890599,3.75521295331107e-07,9.29019013752169e-06
5313,"PKLR",-1.81242680437994,9.29190632428625e-05,0.00109367171864927,-4.98469322982811,4.5057096577043e-08,2.53393248837135e-06,-1.81242680437994,9.29190632428657e-05,0.00108188923117751
5314,"PKHD1",-1.38287209590933,5.01842618271979e-06,9.05416548789348e-05,-4.05480647562004,8.02008480982545e-07,3.22322784958908e-05,-1.38287209590933,5.01842618271972e-06,8.94217223344388e-05
5334,"PLCL1",-2.54894669309969,1.60492627714108e-15,2.24755185994737e-13,-3.88419125195058,8.82244262272245e-07,3.51200275330655e-05,-2.54894669309969,1.60492627714128e-15,2.20808377496897e-13
5340,"PLG",-4.70348556873133,6.1609779782605e-07,1.44288842617145e-05,-5.31752738346652,5.46637196540234e-11,5.79815998532771e-09,-4.70348556873133,6.16097797826059e-07,1.42484504426908e-05
5341,"PLEK",1.29635617784787,0.0012402298806795,0.00934701531161201,2.91528721077598,0.00065366646186889,0.0100780094153273,1.29635617784787,0.00124022988067946,0.00926427672088708
5352,"PLOD2",1.60588063085296,2.5834549986502e-07,6.77922302131459e-06,4.31397593227987,2.77002892467325e-08,1.65206102308182e-06,1.60588063085296,2.58345499865015e-07,6.69860072053845e-06
5355,"PLP2",1.50188151905942,7.73038734741765e-07,1.75940026460962e-05,2.6085338785534,0.00126922025690321,0.017307455073589,1.50188151905942,7.73038734741727e-07,1.73714687675378e-05
5507,"PPP1R3C",2.75107383630021,1.50728297204699e-23,6.26847015405239e-21,2.61853374969825,0.00040039790045971,0.00671869750733106,2.75107383630021,1.50728297204688e-23,6.15839282185094e-21
