"Gene_ID","Gene_Symbol","meta_log2FC","meta_SE","meta_pvalue","meta_padj","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue"
6601,"SMARCC2",0.294750212075655,0.29875557773316,0.323842120541331,0.547300490255549,-0.290799960461795,0.880300384613105,0,0,0,1
6602,"SMARCD1",0.591070887076787,0.225675135484922,0.00881562129903023,0.044224420289564,0.148755749320143,1.03338602483343,0,0,0,1
6603,"SMARCD2",0.303383039846237,0.252408121068669,0.229381214070868,0.443994563976342,-0.19132778685378,0.798093866546254,0,0,0,1
6604,"SMARCD3",0.661502861980362,0.284096709346543,0.0198886172990382,0.0826373581025985,0.104683543534794,1.21832218042593,0,0,0,1
6605,"SMARCE1",-0.340365586965835,0.257911483799695,0.186935456728746,0.393333423575789,-0.845862806412523,0.165131632480853,0,0,0,1
6608,"SMO",-0.695801507287983,0.48013920331784,0.14729117273791,0.3375704371962,-1.6368570533567,0.245254038780738,0,0,0,1
6609,"SMPD1",-1.16301825366496,0.351201526654107,0.000927836437816094,0.00732008115334956,-1.85136059722249,-0.474675910107426,0,0,0,1
6610,"SMPD2",0.339271757306361,0.286655285674894,0.236590007747473,0.452988224149272,-0.222562278594472,0.901105793207194,0,0,0,1
6611,"SMS",-0.159146746395844,0.271037805200669,0.557085875745094,0.750443487128694,-0.690371083037938,0.37207759024625,0,0,0,1
6612,"SUMO3",-0.134933357492258,0.199231508364934,0.498235190627206,0.704161957570925,-0.525419938473119,0.255553223488603,0,0,0,1
6613,"SUMO2",0.0224268616035833,0.256327868876972,0.93027975046129,0.967861636785615,-0.479966529629187,0.524820252836354,0,0,0,1
6614,"SIGLEC1",1.26149535432162,0.499481513480346,0.0115497716958258,0.054650030932225,0.282529576956585,2.24046113168666,0,0,0,1
6617,"SNAPC1",-0.0494520602747241,0.378383559925316,0.896018216708682,0.950996531531423,-0.791070210070397,0.692166089520948,0,0,0,1
6618,"SNAPC2",-0.242925735043148,0.431845030247761,0.573755048330987,0.761711236377186,-1.08932644123137,0.603474971145074,0,0,0,1
6619,"SNAPC3",0.020468390049159,0.2495348056504,0.934625884886504,0.969276271511787,-0.468610841914827,0.509547622013145,0,0,0,1
6621,"SNAPC4",-0.308662795435814,0.370542141690198,0.404842915910149,0.625133356098538,-1.03491204790294,0.417586457031312,0,0,0,1
6622,"SNCA",-0.908979847402654,0.492270643850867,0.0648190194990942,0.192035781126409,-1.8738125799967,0.055852885191389,0,0,0,1
6623,"SNCG",0.390395231895689,0.5556423664592,0.482304046949899,0.691221374325077,-0.698643794648949,1.47943425844033,0,0,0,1
6624,"FSCN1",1.13063832255969,0.311604548653478,0.000285139303192038,0.00275336957045008,0.519904629780014,1.74137201533937,0,0,0,1
6625,"SNRNP70",-0.0297019135362055,0.345574654625794,0.931506688830718,0.968006518912285,-0.70701579057263,0.647611963500219,0,0,0,1
6626,"SNRPA",0.751346783941607,0.30198117130521,0.0128442646670294,0.05904508029511,0.159474564174175,1.34321900370904,0,0,0,1
6627,"SNRPA1",0.814487567315571,0.287034877114703,0.0045455395676899,0.026292368078577,0.251909545863873,1.37706558876727,0,0,0,1
6628,"SNRPB",0.522316571872673,0.294596569390904,0.0762304762435341,0.21592762840159,-0.0550820941025538,1.0997152378479,0,0,0,1
6629,"SNRPB2",-0.112491508526548,0.249840542551449,0.65252786640874,0.814467669923676,-0.602169973805335,0.377186956752239,0,0,0,1
6631,"SNRPC",0.094560306424589,0.29323575581248,0.747095183261163,0.872760353933476,-0.480171213947254,0.669291826796432,0,0,0,1
6632,"SNRPD1",0.231065594171397,0.277876065002299,0.405667562027624,0.625670983621421,-0.31356148539882,0.775692673741614,0,0,0,1
6633,"SNRPD2",-0.137565132905201,0.295954502202019,0.642061425938075,0.807096234003642,-0.717625298283638,0.442495032473236,0,0,0,1
6634,"SNRPD3",0.0731054990879546,0.233422197010795,0.754136311461694,0.875723011578505,-0.384393600245417,0.530604598421326,0,0,0,1
6635,"SNRPE",0.0335022497637816,0.520069906132887,0.948636806054277,0.976148214609617,-0.985816035699803,1.05282053522737,0,0,0,1
6637,"SNRPG",-0.142520686371584,0.279440441810647,0.610036266255071,0.786039657675566,-0.690213888144413,0.405172515401245,0,0,0,1
6638,"SNRPN",-1.07510961218188,0.335447555520089,0.00135062205376024,0.00988623080936446,-1.73257473970325,-0.417644484660505,0,0,0,1
6640,"SNTA1",-0.111418659917043,0.535263271656319,0.835106581901121,0.917601423687205,-1.16051539461051,0.937678074776421,0,0,0,1
6641,"SNTB1",0.442805881753629,0.304289228177961,0.14561008369513,0.335169861950712,-0.153590046358665,1.03920180986592,0,0,0,1
6642,"SNX1",-0.429104238609296,0.289913033922108,0.138842919567636,0.324834128844428,-0.997323343745366,0.139114866526775,0,0,0,1
6643,"SNX2",-0.274205923844531,0.206441464029944,0.184095452755329,0.389406057736689,-0.678823758258942,0.13041191056988,0,0,0,1
6645,"SNTB2",-0.396631716018911,0.203883945684087,0.0517292802416098,0.163847444897359,-0.796236906585642,0.00297347454782004,0,0,0,1
6646,"SOAT1",0.913093014911446,0.227399793476429,5.93540393983282e-05,0.000738938608686666,0.467397609605799,1.35878842021709,0,0,0,1
6647,"SOD1",-0.354736512988024,0.226740737516343,0.117699541860649,0.291932105023387,-0.799140192348106,0.0896671663720581,0,0,0,1
6649,"SOD3",-1.08944338805595,0.418804817691012,0.00928670520346326,0.0460679346057009,-1.9102857472822,-0.268601028829703,0,0,0,1
6650,"CAPN15",0.466385981852562,0.407922189280717,0.252905363022497,0.470866130335645,-0.333126817632374,1.2658987813375,0,0,0,1
6651,"SON",0.455363585832046,0.258743903807995,0.0784246391264625,0.220429311932894,-0.0517651468509203,0.962492318515012,0,0,0,1
6652,"SORD",-2.13425618464833,0.359128854036091,2.80074110494444e-09,1.14779307957343e-07,-2.83813580436821,-1.43037656492845,0,0,0,1
6653,"SORL1",0.0602994680791292,0.274244438134309,0.825968585805108,0.913816010278813,-0.477209753624539,0.597808689782798,0,0,0,1
6654,"SOS1",0.329268663262884,0.223776543413229,0.141178314634288,0.328134324463731,-0.109325302411909,0.767862628937677,0,0,0,1
6655,"SOS2",0.773614897545382,0.226926599900899,0.000651781875983009,0.00545836958626019,0.328846934605489,1.21838286048527,0,0,0,1
6659,"SOX4",0.0957091186150308,0.378521130468365,0.800384024678325,0.899681101537422,-0.646178664490352,0.837596901720413,0,0,0,1
6660,"SOX5",0.0816771675633932,0.339439147021433,0.809846633523002,0.904996925238553,-0.583611335541612,0.746965670668398,0,0,0,1
6662,"SOX9",0.668718904624349,0.472982467814997,0.157410517592772,0.352450243043539,-0.25830969761192,1.59574750686062,0,0,0,1
6664,"SOX11",0.810323060068991,0.642709687103221,0.207383893165408,0.418335881440633,-0.449364779168329,2.07001089930631,0,0,0,1
6666,"SOX12",0.229019705314846,0.323566563743065,0.47907082635451,0.688112490863732,-0.405159106222945,0.863198516852637,0,0,0,1
6667,"SP1",0.507756614274716,0.176913552661001,0.00410363814875811,0.0242843231955359,0.161012422682124,0.854500805867308,0,0,0,1
6668,"SP2",-0.141167102603789,0.210343432124914,0.502139791438732,0.706385740053167,-0.553432653953166,0.271098448745588,0,0,0,1
6670,"SP3",0.319753386892341,0.252126870286591,0.204717913485417,0.414695256539044,-0.174406198404179,0.813912972188861,0,0,0,1
6671,"SP4",0.0933063978062538,0.263307682320611,0.723067151012758,0.858801479660413,-0.422767176394858,0.609379972007365,0,0,0,1
6672,"SP100",0.572825378596051,0.189778865669332,0.0025412716974443,0.0165091834101028,0.200865636857295,0.944785120334807,0,0,0,1
6674,"SPAG1",0.710803822103304,0.374471274798305,0.0576759130799997,0.177301490209219,-0.0231463897461753,1.44475403395278,0,0,0,1
6675,"UAP1",0.0797163506516673,0.293704645212725,0.786070545922205,0.892963954054182,-0.495934176057388,0.655366877360723,0,0,0,1
6676,"SPAG4",3.51359824890896,0.329814410344211,1.68365885434145e-26,1.08098915871837e-23,2.86717388305199,4.16002261476593,0,0,0,1
6678,"SPARC",0.713822029843045,0.354349416335824,0.0439614662625445,0.147153041116655,0.0193099358820409,1.40833412380405,0,0,0,1
6683,"SPAST",-0.00454242976317377,0.244260630261393,0.985162874264117,0.993637869068154,-0.483284467916558,0.474199608390211,0,0,0,1
6687,"SPG7",0.425261757078294,0.211274182357075,0.0441311496069358,0.147391699318879,0.0111719687952793,0.839351545361309,0,0,0,1
6688,"SPI1",1.6747552335311,0.386657340551713,1.48185771681482e-05,0.000226016828006948,0.916920771691704,2.4325896953705,0,0,0,1
6689,"SPIB",0.383055837120555,0.476501574696728,0.42145931039515,0.640357886190873,-0.550870087861654,1.31698176210276,0,0,0,1
6690,"SPINK1",-0.719754040660597,0.539095938872789,0.181839338326122,0.386181158696166,-1.77636266506307,0.336854583741876,0,0,0,1
6692,"SPINT1",0.107931258473005,0.304508054094115,0.723005658515501,0.858801479660413,-0.488893560553835,0.704756077499845,0,0,0,1
6693,"SPN",0.647505928250333,0.350435309776481,0.0646430253313516,0.191659562399422,-0.0393346578227067,1.33434651432337,0,0,0,1
6695,"SPOCK1",-1.99833085655702,0.589657337204189,0.000701557590441889,0.0058066918305267,-3.15403800069702,-0.842623712417019,0,0,0,1
6696,"SPP1",-0.934819272968782,0.50729262777831,0.0653638548886933,0.193183002074584,-1.92909455303695,0.0594560070993888,0,0,0,1
6697,"SPR",-0.150357498819672,0.314459410560955,0.632546317433175,0.801336277172931,-0.766686618118838,0.465971620479494,0,0,0,1
6709,"SPTAN1",-0.244636384139125,0.294857282308808,0.406721277774267,0.626507824543636,-0.822546038043748,0.333273269765498,0,0,0,1
6710,"SPTB",-1.35244331039629,0.406736173362773,0.000883830387021099,0.00704295810177629,-2.14963156139696,-0.555255059395615,0,0,0,1
6711,"SPTBN1",-0.144569844467719,0.213571994867726,0.498460606649125,0.704224152159132,-0.563163262514835,0.274023573579397,0,0,0,1
6712,"SPTBN2",-2.78510570045594,0.396534242917707,2.16192841528165e-12,1.63760004624957e-10,-3.5622985352115,-2.00791286570038,0,0,0,1
6713,"SQLE",0.011848515126731,0.334999582912492,0.971785706265648,0.98693319299596,-0.644738602217693,0.668435632471155,0,0,0,1
6714,"SRC",-0.432457799158758,0.291798068410445,0.138328384745605,0.323911360112016,-1.00437150400159,0.139455905684069,0,0,0,1
6715,"SRD5A1",0.163725077571141,0.25659575981775,0.523430597437878,0.72471737622961,-0.339193370257339,0.666643525399621,0,0,0,1
6717,"SRI",0.24128464181168,0.227768013657656,0.28944321690151,0.511811527014172,-0.205132461787553,0.687701745410913,0,0,0,1
6720,"SREBF1",0.549440516975451,0.359134640074051,0.126041186190159,0.304991621213551,-0.154450443170444,1.25333147712135,0,0,0,1
6721,"SREBF2",-0.448718087381669,0.253779519969538,0.077037260141389,0.217527409107088,-0.946116806535827,0.0486806317724889,0,0,0,1
6722,"SRF",0.178621809871386,0.207060291894293,0.388326613107306,0.611193820698648,-0.227208904869779,0.584452524612551,0,0,0,1
6723,"SRM",0.464240261914286,0.335190772853029,0.166051517253733,0.364696629277095,-0.192721580827797,1.12120210465637,0,0,0,1
6726,"SRP9",-0.35893614000121,0.294382737620971,0.222736447426894,0.436239513802726,-0.935915703408618,0.218043423406198,0,0,0,1
6727,"SRP14",-0.276687348569563,0.258181969872158,0.28386570980451,0.504795748522054,-0.782714710976598,0.229340013837472,0,0,0,1
6728,"SRP19",0.165277027344589,0.244971011025422,0.499879131184291,0.705367707521704,-0.314857331521603,0.64541138621078,0,0,0,1
6729,"SRP54",-0.101062285078764,0.194135442930838,0.602662054352102,0.781091269713485,-0.481560761345938,0.279436191188409,0,0,0,1
6730,"SRP68",0.471130435386425,0.254151071267842,0.0637761247696915,0.18990580615498,-0.0269965109308177,0.969257381703668,0,0,0,1
6731,"SRP72",0.570774438627756,0.172802316728957,0.000956398339505209,0.00750185382318049,0.232088121393917,0.909460755861595,0,0,0,1
6732,"SRPK1",-0.54172242087268,0.205395644170757,0.00835299254532616,0.0423396234919672,-0.944290486028768,-0.139154355716592,0,0,0,1
6733,"SRPK2",-0.74390438957257,0.42648374265935,0.08111136974403,0.225489607888403,-1.57979716517674,0.0919883860316048,0,0,0,1
6734,"SRPRA",0.152268061084177,0.23541690081517,0.51776026606633,0.719637519871734,-0.309140585865594,0.613676708033948,0,0,0,1
6737,"TRIM21",0.971880614967515,0.338078921378328,0.00404392080818687,0.0239983205355562,0.309258105133844,1.63450312480119,0,0,0,1
6738,"RO60",-0.0205888116314606,0.235228776224776,0.93025281905982,0.967861636785615,-0.481628741159453,0.440451117896532,0,0,0,1
6741,"SSB",0.431753369370408,0.416538435376143,0.299956311203324,0.523334722486217,-0.384646962143497,1.24815370088431,0,0,0,1
6742,"SSBP1",0.707187851312084,0.227405348708286,0.00187206542071039,0.0128649633371245,0.261481557952071,1.1528941446721,0,0,0,1
6744,"ITPRID2",-0.757457458462628,0.356246894265115,0.0334853691283939,0.122751500907846,-1.4556885408265,-0.059226376098754,0,0,0,1
6745,"SSR1",0.171368071574802,0.153081519525559,0.26294552366462,0.482025084373905,-0.128666193393959,0.471402336543563,0,0,0,1
6746,"SSR2",0.543033880785515,0.228205542055054,0.0173322696736573,0.074329195931909,0.0957592372851684,0.990308524285861,0,0,0,1
6747,"SSR3",0.641346232659558,0.253955714783732,0.0115558286870707,0.054650030932225,0.143602178015317,1.1390902873038,0,0,0,1
6748,"SSR4",0.567177033136513,0.271288374681285,0.0365568072925566,0.130257778204424,0.0354615893367866,1.09889247693624,0,0,0,1
6749,"SSRP1",0.505002895888525,0.195256344636421,0.00969960025376794,0.0476255317631293,0.122307492648199,0.887698299128851,0,0,0,1
6751,"SSTR1",-2.05633271842798,0.537121537271839,0.000128962799555947,0.00142050635519181,-3.10907158680157,-1.00359385005439,0,0,0,1
6752,"SSTR2",-1.83528636217602,0.421558706455755,1.33936815362505e-05,0.00020662129079321,-2.66152624419859,-1.00904648015345,0,0,0,1
6760,"SS18",0.109876277921746,0.187396753282655,0.557653991266805,0.750908695121376,-0.257414609331996,0.477167165175488,0,0,0,1
6764,"DENND2B",-0.102902762471267,0.388559346960804,0.791139254108567,0.895378609538443,-0.864465088370846,0.658659563428312,0,0,0,1
6767,"ST13",-0.0897254158743551,0.222313538027905,0.68650797104702,0.835773090169478,-0.525451943684725,0.346001111936014,0,0,0,1
6768,"ST14",-0.276014858868496,0.374957904376818,0.46165629886729,0.673275670199393,-1.01091884716567,0.458889129428681,0,0,0,1
6769,"STAC",-0.729234220683137,0.499199136942911,0.144068069458704,0.332785639971168,-1.70764655020472,0.249178108838447,0,0,0,1
6772,"STAT1",0.387436687032533,0.380768324728825,0.3089094928235,0.533840898710491,-0.358855515889616,1.13372888995468,0,0,0,1
6773,"STAT2",0.570760551992271,0.276108241287562,0.0387188616208071,0.135282681598519,0.0295983432339544,1.11192276075059,0,0,0,1
6774,"STAT3",-0.208179599379995,0.252594951333163,0.409846527876462,0.629452185369442,-0.703256606669642,0.286897407909652,0,0,0,1
6775,"STAT4",0.257517112658819,0.404148289934328,0.524004533128535,0.724967274943163,-0.534598980025915,1.04963320534355,0,0,0,1
6776,"STAT5A",0.0480347227707835,0.294260665558951,0.870330512000692,0.938247884649023,-0.528705583791546,0.624775029333113,0,0,0,1
6777,"STAT5B",-0.0803487753290755,0.23049439120044,0.727394740285428,0.861563047714835,-0.532109480720424,0.371411930062273,0,0,0,1
6778,"STAT6",0.260488454343333,0.252522006628108,0.302284127380476,0.526507801249317,-0.234445583951543,0.755422492638209,0,0,0,1
6780,"STAU1",-0.235769110675793,0.290296962487261,0.416696805365311,0.636060571350673,-0.8047407019722,0.333202480620614,0,0,0,1
6781,"STC1",0.174402106365688,0.492487873320538,0.723245453376056,0.858862602547731,-0.790856388165291,1.13966060089667,0,0,0,1
6782,"HSPA13",0.626454928527412,0.2523269360083,0.0130386722551356,0.0596742763122855,0.131903221621801,1.12100663543302,0,0,0,1
6785,"ELOVL4",-0.695367348442655,0.581864391630885,0.232060574971756,0.447179477059201,-1.8358005999255,0.445065903040189,0,0,0,1
6786,"STIM1",0.48670603996036,0.191961173507211,0.0112306161761599,0.0535818817774819,0.110469053456182,0.862943026464538,0,0,0,1
6787,"NEK4",-1.12152477031817,0.385657618747436,0.00363650583888984,0.021986999204373,-1.87739981342662,-0.365649727209717,0,0,0,1
6788,"STK3",-0.144614234052473,0.175121870159779,0.40892211032227,0.628533608467301,-0.487846792470939,0.198618324365993,0,0,0,1
6789,"STK4",0.492707704026374,0.256862100581706,0.0550882110682135,0.17185431509318,-0.0107327621070746,0.996148170159823,0,0,0,1
6790,"AURKA",1.15818724058308,0.286489267651641,5.28415075961524e-05,0.000673404581208812,0.596678594028608,1.71969588713755,0,0,0,1
6792,"CDKL5",-0.129673751825537,0.257392104914728,0.614402994287867,0.78910226442973,-0.634153007363359,0.374805503712285,0,0,0,1
6793,"STK10",0.782871506668657,0.265105679646725,0.00314646459112693,0.0195591434219292,0.263273922464063,1.30246909087325,0,0,0,1
6794,"STK11",-0.410256598000601,0.328227623303686,0.211330634701983,0.422880817406772,-1.05357091840701,0.233057722405803,0,0,0,1
6801,"STRN",-0.0677118355242251,0.209735021019549,0.746812874349629,0.872580267854208,-0.478784923019292,0.343361251970842,0,0,0,1
6809,"STX3",0.425809941358908,0.230097962941298,0.0642329694261679,0.190928819835322,-0.0251737789220681,0.876793661639884,0,0,0,1
6810,"STX4",0.819141985969792,0.307566026960742,0.00773773577975939,0.0400337265995763,0.216323650258663,1.42196032168092,0,0,0,1
6811,"STX5",-0.368247513997834,0.278163856501344,0.185552517262264,0.391151436874157,-0.913438654541236,0.176943626545568,0,0,0,1
6812,"STXBP1",-0.547851898196822,0.26907032076761,0.0417411288687422,0.142660491897909,-1.07522003620998,-0.0204837601836667,0,0,0,1
6813,"STXBP2",-0.292840235013901,0.315070337317083,0.35265903339882,0.577541813107773,-0.91036674875227,0.324686278724468,0,0,0,1
6814,"STXBP3",0.0106078463439095,0.240818630877409,0.964865257770747,0.984209280566121,-0.461387996982057,0.482603689669876,0,0,0,1
6815,"STYX",0.592287190100539,0.248297623709732,0.0170609263676029,0.0733755885851325,0.105632790182586,1.07894159001849,0,0,0,1
6817,"SULT1A1",-0.30875140715498,0.396335334664205,0.435970527379549,0.65268906043726,-1.08555438889745,0.468051574587491,0,0,0,1
6819,"SULT1C2",-0.704961184594108,0.4165276620197,0.0905561153180986,0.243220737616319,-1.52134040071739,0.111418031529176,0,0,0,1
6821,"SUOX",-0.847088902845942,0.203761861697777,3.22102118911331e-05,0.000440903844597104,-1.24645481319642,-0.447722992495468,0,0,0,1
6827,"SUPT4H1",-0.264387954684431,0.24662887630992,0.28371675533088,0.504597416188664,-0.747771669799458,0.218995760430596,0,0,0,1
6829,"SUPT5H",-0.252516922170316,0.262520303134018,0.336102436195965,0.560433978138782,-0.767047261523529,0.262013417182897,0,0,0,1
6830,"SUPT6H",0.0530695164626396,0.202717470254141,0.793482931038633,0.896063666058245,-0.344249424272546,0.450388457197826,0,0,0,1
6832,"SUPV3L1",-1.10362465381689,0.42275489314259,0.00903955888639812,0.0450741022430865,-1.93220901866445,-0.275040288969335,0,0,0,1
6834,"SURF1",-0.123465519315746,0.265461932436407,0.641862072695146,0.806920869570969,-0.643761346157509,0.396830307526017,0,0,0,1
6836,"SURF4",-0.0810851608440048,0.322281497864629,0.801352331063008,0.900035985854503,-0.7127452895423,0.55057496785429,0,0,0,1
6837,"MED22",-0.156102369608607,0.264023475778703,0.554356758277204,0.748112518451761,-0.673578873207948,0.361374133990734,0,0,0,1
6838,"SURF6",-0.0902377016995496,0.183923278868909,0.623690381848039,0.795129333171237,-0.450720704201128,0.270245300802029,0,0,0,1
6839,"SUV39H1",0.48535256876146,0.371835740647238,0.191794946474226,0.399477289768201,-0.243432091071903,1.21413722859482,0,0,0,1
6840,"SVIL",-0.0182018655779275,0.277316623399918,0.947667880594132,0.975597148434742,-0.561732459756024,0.525328728600169,0,0,0,1
6843,"VAMP1",-0.0609715661433478,0.394765968024937,0.877255007417462,0.942772936793371,-0.834698645794315,0.712755513507619,0,0,0,1
6844,"VAMP2",-0.783438407508069,0.225991442416856,0.000526942725841574,0.00459558135350708,-1.22637349545936,-0.340503319556774,0,0,0,1
6845,"VAMP7",-0.513178671976245,0.271425463394194,0.0586670852147693,0.179374906937058,-1.04516280471596,0.01880546076347,0,0,0,1
6850,"SYK",0.179904725789946,0.27194477652266,0.508260464691606,0.711651255566597,-0.353097241978261,0.712906693558153,0,0,0,1
6854,"SYN2",-1.66226656828021,0.528536831539683,0.00166067246359072,0.0117106939469632,-2.6981797226009,-0.626353413959518,0,0,0,1
6856,"SYPL1",0.105012268609752,0.182313564494918,0.564616458960602,0.755605331629359,-0.252315751693408,0.462340288912912,0,0,0,1
6867,"TACC1",-0.681531118457756,0.30702414114901,0.0264325836261231,0.102617484892317,-1.28328737749416,-0.0797748594213545,0,0,0,1
6868,"ADAM17",0.492043977707097,0.335307871650763,0.142256566513344,0.329617681096307,-0.165147374461177,1.14923532987537,0,0,0,1
6871,"TADA2A",-0.285534318690806,0.318986043109475,0.370717025768036,0.594903315690363,-0.910735474756318,0.339666837374706,0,0,0,1
6872,"TAF1",0.64936889034271,0.252035578022566,0.00998070948683069,0.0487219065933882,0.155388234595746,1.14334954608967,0,0,0,1
6873,"TAF2",0.34863176061053,0.206308277833397,0.0910550624292338,0.244026119406353,-0.0557250336554113,0.752988554876471,0,0,0,1
6876,"TAGLN",0.0817926846305836,0.428899306768471,0.848757739892493,0.925316544225486,-0.758834509629816,0.922419878890983,0,0,0,1
6878,"TAF6",0.429822617908324,0.217320965811807,0.0479485670768498,0.155518530165303,0.00388135183172189,0.855763883984926,0,0,0,1
6879,"TAF7",0.25415083551542,0.302065258995839,0.400136628875883,0.621159469757213,-0.337886193097188,0.846187864128028,0,0,0,1
6880,"TAF9",0.0955518658863482,0.202501069050882,0.637027737977295,0.80373395124663,-0.301342936284239,0.492446668056936,0,0,0,1
6881,"TAF10",0.386161842705456,0.358024529737843,0.280770335392173,0.502463948766859,-0.315553341162606,1.08787702657352,0,0,0,1
6882,"TAF11",-0.380286074548373,0.382985399429836,0.320733402541836,0.544382136691674,-1.13092366403554,0.370351514938792,0,0,0,1
6883,"TAF12",0.615224952615451,0.231059218815543,0.00775328688595946,0.0400717509297559,0.162357205441027,1.06809269978987,0,0,0,1
6884,"TAF13",-0.0566399854299754,0.232137887028963,0.807236354872688,0.903533768283949,-0.511621883453971,0.39834191259402,0,0,0,1
6885,"MAP3K7",0.184848629410346,0.201803412320421,0.359675462118913,0.584482826862245,-0.210678790694966,0.580376049515658,0,0,0,1
6886,"TAL1",0.32981813927956,0.342983367243838,0.336242757529442,0.560457210899032,-0.342416907814637,1.00205318637376,0,0,0,1
6888,"TALDO1",-0.0858708631608283,0.323731229074151,0.790814132016405,0.895378609538443,-0.72037241281705,0.548630686495394,0,0,0,1
6890,"TAP1",1.52590232487722,0.392625433297189,0.000101738778847709,0.00116052788088296,0.756370616200296,2.29543403355414,0,0,0,1
6892,"TAPBP",1.2550506627709,0.472065326825467,0.00784572879379862,0.0404372940851631,0.329819623842855,2.18028170169895,0,0,0,1
6894,"TARBP1",0.260270210295709,0.268218016321875,0.331863037148211,0.55618512490607,-0.265427441699942,0.78596786229136,0,0,0,1
6895,"TARBP2",0.255396636475983,0.282718639758605,0.366335000796125,0.590259896717753,-0.298721715209037,0.809514988161002,0,0,0,1
6897,"TARS1",0.311749153980313,0.220361184115583,0.157150901389975,0.352322182148492,-0.12015083047683,0.743649138437456,0,0,0,1
6901,"TAFAZZIN",0.404001140339684,0.272582843873417,0.138307728024686,0.323911360112016,-0.130251416455718,0.938253697135086,0,0,0,1
6902,"TBCA",0.423287562499735,0.358559041662891,0.237791861477654,0.454579280916377,-0.279475245490728,1.1260503704902,0,0,0,1
6903,"TBCC",-0.183566083740875,0.288824926252479,0.525062088506519,0.725795790376604,-0.749652537033171,0.382520369551421,0,0,0,1
6904,"TBCD",-0.0898601310502098,0.333133754240685,0.787358825171074,0.893674470896674,-0.74279029139657,0.56307002929615,0,0,0,1
6907,"TBL1X",0.256367641841817,0.28132649826414,0.362147055487783,0.586515126766961,-0.295022162652667,0.807757446336301,0,0,0,1
6908,"TBP",0.331278860921574,0.268693618230784,0.217604050402981,0.429946572623592,-0.195350953686518,0.857908675529666,0,0,0,1
6909,"TBX2",-0.209836412746403,0.407101246490076,0.606245335900225,0.784077301097624,-1.00774019392832,0.588067368435509,0,0,0,1
6913,"TBX15",1.03421589012655,0.329998817725704,0.00172441576553692,0.0120418131318929,0.387430092443372,1.68100168780973,0,0,0,1
6915,"TBXA2R",0.584211154339472,0.379273124049532,0.123476476771138,0.300619959607304,-0.159150509101603,1.32757281778055,0,0,0,1
6916,"TBXAS1",1.52367608099384,0.289597645894807,1.42997478078791e-07,3.95536814063236e-06,0.956075125032435,2.09127703695525,0,0,0,1
6917,"TCEA1",0.162167018590607,0.234641484760685,0.489485859495347,0.696836431588614,-0.29772184081934,0.622055878000554,0,0,0,1
6919,"TCEA2",-0.400559527104017,0.280146734442655,0.152768561045721,0.345441017408453,-0.949637036998127,0.148517982790093,0,0,0,1
6920,"TCEA3",0.75992086662408,0.269804019961062,0.00485400476783316,0.0276846642490247,0.231114704616273,1.28872702863189,0,0,0,1
6921,"ELOC",0.0860820518889793,0.294973165610336,0.77041652101871,0.884680945224363,-0.492054729113048,0.664218832891007,0,0,0,1
6923,"ELOB",-0.151914164458201,0.316000861123555,0.630701499740778,0.799750617982217,-0.771264471344012,0.46743614242761,0,0,0,1
6924,"ELOA",-0.410455661635978,0.437593121067287,0.348252262074343,0.573669547898395,-1.26812241881034,0.44721109553838,0,0,0,1
6925,"TCF4",0.659386396827956,0.23818595873934,0.00563377944040859,0.0312208171783925,0.192550496075706,1.12622229758021,0,0,0,1
6926,"TBX3",-1.16539660459656,0.258328367140612,6.44317031427213e-06,0.000110525782884645,-1.6717109003772,-0.65908230881592,0,0,0,1
6927,"HNF1A",-0.521992423868315,0.620420947850169,0.400150750627743,0.621159469757213,-1.73799513690885,0.694010289172219,0,0,0,1
6928,"HNF1B",-0.698284262564854,0.313520275023491,0.0259313733612129,0.101079128947451,-1.31277271003399,-0.0837958150957191,0,0,0,1
6929,"TCF3",0.209491871585648,0.273194991789381,0.443187481329006,0.659401546100086,-0.325960473078254,0.74494421624955,0,0,0,1
6932,"TCF7",1.42319475467842,0.448175593503046,0.001495633868325,0.0107550034382005,0.544786732662586,2.30160277669425,0,0,0,1
6934,"TCF7L2",-0.338451023218038,0.355942863819851,0.341676602443246,0.566714925666414,-1.03608621685899,0.359184170422915,0,0,0,1
6935,"ZEB1",0.727393702266601,0.237187052690727,0.00216398822056613,0.0144906501996021,0.262515621393572,1.19227178313963,0,0,0,1
6936,"GCFC2",-0.131975891183484,0.237641370764617,0.578650232210759,0.765196261366974,-0.597744419118863,0.333792636751895,0,0,0,1
6938,"TCF12",0.39499445787372,0.277806334261366,0.155074481884127,0.348710680327499,-0.149495951955653,0.939484867703093,0,0,0,1
6940,"ZNF354A",0.59295390839537,0.349442111840535,0.0897233665381445,0.241802948437698,-0.0919400454936961,1.27784786228444,0,0,0,1
6942,"TCF20",0.285577645534509,0.338100997983939,0.398305230476942,0.619703372088692,-0.377088133651061,0.948243424720079,0,0,0,1
6943,"TCF21",-3.29588912911029,0.328587241026091,1.11966174042066e-23,5.03213308203059e-21,-3.93990828730081,-2.65186997091977,0,0,0,1
6944,"VPS72",0.137930758779788,0.273417619082917,0.613931723181121,0.788842206755599,-0.397957927361421,0.673819444920997,0,0,0,1
6945,"MLX",-0.110034258291435,0.334097036834296,0.741892514693826,0.869983540144716,-0.764852417828207,0.544783901245337,0,0,0,1
