"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9013404","RAC2 GTPase cycle","18/685","86/8123",0.209302325581395,2.48198947547106,4.19272185449794,0.000238989009842548,0.0214134152818923,0.0214134152818923,"ARHGAP26/IQGAP1/NCF2/ESYT1/NCKAP1L/PREX1/WASF2/GIT2/ARHGAP1/DOCK2/TRIO/DOCK10/DEF6/NCF1/MCAM/DOCK4/CAV1/ITGB1",18
"R-HSA-176187","Activation of ATR in response to replication stress","9/685","28/8123",0.321428571428571,3.81162669447341,4.52248295218447,0.000326243738395452,0.0274044740252179,0.0274044740252179,"MCM2/RFC4/RFC5/MCM6/CDK2/MCM5/CDC7/RFC2/MCM7",9
"R-HSA-9825892","Regulation of MITF-M-dependent genes involved in cell cycle and proliferation","7/685","18/8123",0.388888888888889,4.61159772911598,4.65487266804209,0.000409237257233273,0.0311529747570836,0.0311529747570836,"CCNB1/CDKN2A/MET/CDK2/CDKN1A/CCND1/TCF7",7
"R-HSA-877300","Interferon gamma signaling","16/685","75/8123",0.213333333333333,2.52979075425791,4.038939714972,0.000417227340496655,0.0311529747570836,0.0311529747570836,"PTAFR/MID1/B2M/PML/SP100/IFI30/TRIM21/GBP5/OAS1/HLA-F/HLA-E/OAS2/OAS3/GBP2/TRIM22/IRF8",16
"R-HSA-909733","Interferon alpha/beta signaling","11/685","42/8123",0.261904761904762,3.10576989920056,4.15194600058822,0.000533858774847715,0.037763483862912,0.037763483862912,"PSMB8/IFNAR2/ISG15/UBC/OAS1/HLA-F/HLA-E/OAS2/OAS3/GBP2/IRF8",11
"R-HSA-202427","Phosphorylation of CD3 and TCR zeta chains","6/685","14/8123",0.428571428571429,5.08216892596455,4.63895362992754,0.000585631252146008,0.0391514270083548,0.0391514270083548,"CD247/PTPRC/PAG1/CD3E/PTPN22/CSK",6
"R-HSA-70171","Glycolysis","14/685","63/8123",0.222222222222222,2.63519870235199,3.95386629444605,0.000611741047005544,0.0391514270083548,0.0391514270083548,"TPI1/GAPDH/GPI/ALDOA/ALDOC/ADPGK/ENO2/PFKP/PGM2L1/PKM/HK1/ENO1/PGK1/HK2",14
"R-HSA-9013149","RAC1 GTPase cycle","28/685","175/8123",0.16,1.89734306569343,3.64164240505007,0.000680479391966044,0.0415711046728347,0.0415711046728347,"ARHGAP26/IQGAP1/PKN1/NCF2/IQGAP3/GMIP/ESYT1/NCKAP1L/PREX1/WASF2/GIT2/ECT2/ARHGAP1/DOCK2/TRIO/DOCK10/DEF6/JAG1/NCF1/MCAM/DOCK4/ARHGDIB/TAGAP/CAV1/ARHGAP25/WIPF1/ITGB1/ARHGAP30",28
"R-HSA-68962","Activation of the pre-replicative complex","8/685","25/8123",0.32,3.79468613138686,4.24681017462802,0.000726464278001674,0.0424507821580109,0.0424507821580109,"MCM2/CDT1/MCM6/POLE3/CDK2/MCM5/CDC7/MCM7",8
"R-HSA-9820952","Respiratory Syncytial Virus Infection Pathway","19/685","102/8123",0.186274509803922,2.20891655932446,3.72847165211863,0.00076516658719071,0.0428493288826797,0.0428493288826797,"PPP1CC/PPP1CB/MED15/TLR4/IFNAR2/TLR3/SPCS3/HSPG2/MED10/CSNK2A2/MAP1B/ISG15/UBC/TLR2/LY96/EGFR/TLR7/OAS2/UBE2L6",19
"R-HSA-9012852","Signaling by NOTCH3","11/685","44/8123",0.25,2.96459854014599,3.96524514894908,0.000818792997173544,0.0440183115280497,0.0440183115280497,"HEYL/JAG2/TACC3/NOTCH3/HEY1/DLL4/HEY2/UBC/JAG1/RBPJ/EGFR",11
"R-HSA-422475","Axon guidance","57/685","446/8123",0.12780269058296,1.51553467971588,3.39842927100102,0.000860860598145312,0.0444998709195115,0.0444998709195115,"RPS8/RPL39L/ABLIM3/PLXNA2/LIMK2/CD24/KIF4A/CXCR4/DOK1/RPS3A/ARPC5/PTPRC/TUBB6/RPS3/ITGA1/ARPC1B/SEMA6A/COL4A1/ST8SIA4/RPS26/ACTB/MAGOHB/RPL8/MET/RPL27A/COL5A3/EFNB2/RPLP0/NCK1/CSNK2A2/PSMA2/SCN1B/SCN4B/LAMC1/TRIO/RPL19/VLDLR/PLXNA3/RNPS1/GAB2/UBC/TUBA1A/TREM2/LYN/SEM1/EGFR/RPL17/PLXNC1/PSMD7/SIAH2/TYROBP/ARPC3/RPL41/TUBA1B/RPL13/ARPC1A/ITGB1",57
