"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0016054","organic acid catabolic process",202,-0.737969948022191,-2.23359765790164,1e-10,2.939e-07,1.97359593550605e-07,1356,"tags=43%, list=10%, signal=39%","54677/9673/254013/10840/122970/91452/51540/23659/27349/5264/8529/549/9942/23464/1384/1738/2110/152926/2108/5095/84693/56922/113675/84830/6652/10327/10994/8309/6342/1743/64087/1579/5053/26061/38/36/4942/11112/51084/84706/130013/55862/2639/440503/66002/27034/1800/6470/4329/5446/10841/5465/3081/64902/56603/11001/51/5825/1962/23576/501/5096/10455/7263/2326/2875/7915/3945/594/144193/112817/18/125061/2731/10247/1757/58510/26275/8659/1892/51181/445/4051/1610/189/3242",NA
"GO:0046395","carboxylic acid catabolic process",202,-0.737969948022191,-2.23359765790164,1e-10,2.939e-07,1.97359593550605e-07,1356,"tags=43%, list=10%, signal=39%","54677/9673/254013/10840/122970/91452/51540/23659/27349/5264/8529/549/9942/23464/1384/1738/2110/152926/2108/5095/84693/56922/113675/84830/6652/10327/10994/8309/6342/1743/64087/1579/5053/26061/38/36/4942/11112/51084/84706/130013/55862/2639/440503/66002/27034/1800/6470/4329/5446/10841/5465/3081/64902/56603/11001/51/5825/1962/23576/501/5096/10455/7263/2326/2875/7915/3945/594/144193/112817/18/125061/2731/10247/1757/58510/26275/8659/1892/51181/445/4051/1610/189/3242",NA
"GO:1901606","alpha-amino acid catabolic process",80,-0.791239849924535,-2.17767185635184,5.93466673426347e-08,2.18024819150004e-05,1.46407926816566e-05,1100,"tags=48%, list=8%, signal=44%","549/23464/1738/56922/113675/1743/64087/5053/38/36/4942/11112/84706/130013/2639/27034/6470/4329/10841/3081/64902/23576/501/2875/144193/112817/125061/2731/10247/1757/58510/26275/8659/1892/445/1610/189/3242",0.719512826338911
"GO:0009063","amino acid catabolic process",90,-0.789724891133361,-2.16498037449372,1.97006009529362e-08,8.90770249241223e-06,5.98169630272945e-06,1100,"tags=48%, list=8%, signal=44%","549/23464/1738/152926/2108/56922/113675/1743/64087/5053/38/36/4942/11112/84706/130013/2639/27034/6470/4329/10841/3081/64902/23576/501/2875/7915/594/144193/112817/18/125061/2731/10247/1757/58510/26275/8659/1892/445/1610/189/3242",0.73376198835648
"GO:0170039","proteinogenic amino acid metabolic process",116,-0.762148751037768,-2.16464893573215,3.59717792863155e-09,3.02060169492804e-06,2.02839306835408e-06,884,"tags=38%, list=7%, signal=36%","56922/113675/29968/2678/1743/64087/5053/4953/38/36/4942/11112/435/84706/130013/2639/27034/6470/4329/10841/3081/64902/23576/501/635/2875/79814/144193/125061/26227/23743/2731/10247/10249/58510/26275/8659/1491/389434/1892/445/1610/189/3242",0.774939030136436
"GO:1901605","alpha-amino acid metabolic process",152,-0.733571541246846,-2.15110586359485,4.52282529777085e-10,6.64629177507426e-07,4.46311481234223e-07,1181,"tags=38%, list=9%, signal=35%","4522/4482/549/23464/1738/2271/56922/113675/29968/2678/1743/4594/64087/5053/4953/38/339983/36/4942/11112/435/84706/130013/2639/3172/670/27034/1800/6470/4329/10841/3081/64902/23576/501/635/2875/79814/7915/144193/112817/125061/26227/23743/2731/10247/1757/10249/58510/26275/8659/1491/389434/1892/445/1610/189/3242",0.814035837847908
"GO:0006520","amino acid metabolic process",225,-0.699669296736741,-2.15046501862054,1.58202560749778e-10,3.09971550695731e-07,2.08151953921607e-07,1234,"tags=33%, list=9%, signal=30%","51540/6567/4522/4482/549/23464/23395/1738/152926/2271/2108/5095/56922/113675/29968/2678/1743/4594/64087/5053/4953/38/339983/36/4942/11112/435/84706/130013/1497/148811/2639/3172/670/51733/27034/1733/1800/6470/4329/10841/3081/64902/23576/501/5096/635/2875/79814/7915/594/144193/1644/112817/18/125061/26227/23743/2731/10247/1757/10249/58510/5184/26275/8659/95/1491/389434/1892/445/1610/189/3242",0.826657301178302
"GO:0071706","tumor necrosis factor superfamily cytokine production",132,0.634257430216235,2.14672137099838,9.68455495054217e-09,5.69258139992869e-06,3.822679657515e-06,1902,"tags=34%, list=14%, signal=30%","2214/140885/10457/5699/3133/5696/7098/4938/64581/5788/50856/4939/54209/23208/7128/7099/7305/26191/4940/10392/914/409/7097/2212/5698/23643/942/5683/10865/29126/83786/102/2209/2213/64115/10270/8841/11006/2000/5682/1524/7040/6376/64135/9181",0.747739663149885
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production",132,0.634257430216235,2.14672137099838,9.68455495054217e-09,5.69258139992869e-06,3.822679657515e-06,1902,"tags=34%, list=14%, signal=30%","2214/140885/10457/5699/3133/5696/7098/4938/64581/5788/50856/4939/54209/23208/7128/7099/7305/26191/4940/10392/914/409/7097/2212/5698/23643/942/5683/10865/29126/83786/102/2209/2213/64115/10270/8841/11006/2000/5682/1524/7040/6376/64135/9181",0.747739663149885
"GO:0032640","tumor necrosis factor production",128,0.631583936546894,2.13712310341377,1.90260893438115e-08,8.90770249241223e-06,5.98169630272945e-06,1902,"tags=34%, list=14%, signal=29%","2214/140885/10457/5699/3133/5696/7098/4938/64581/5788/50856/4939/54209/23208/7128/7099/7305/26191/4940/10392/914/409/7097/2212/5698/23643/5683/10865/83786/102/2209/2213/64115/10270/8841/11006/2000/5682/1524/7040/6376/64135/9181",0.73376198835648
"GO:0032680","regulation of tumor necrosis factor production",128,0.631583936546894,2.13712310341377,1.90260893438115e-08,8.90770249241223e-06,5.98169630272945e-06,1902,"tags=34%, list=14%, signal=29%","2214/140885/10457/5699/3133/5696/7098/4938/64581/5788/50856/4939/54209/23208/7128/7099/7305/26191/4940/10392/914/409/7097/2212/5698/23643/5683/10865/83786/102/2209/2213/64115/10270/8841/11006/2000/5682/1524/7040/6376/64135/9181",0.73376198835648
"GO:0170035","L-amino acid catabolic process",75,-0.793810295303731,-2.13312763066672,2.45194201531814e-07,5.765006066416e-05,3.8713142364227e-05,1100,"tags=48%, list=8%, signal=44%","549/23464/1738/56922/113675/1743/64087/5053/38/36/4942/11112/84706/130013/2639/27034/6470/4329/10841/3081/64902/23576/501/2875/144193/112817/125061/10247/58510/26275/8659/1892/445/1610/189/3242",0.674962860011025
"GO:0050764","regulation of phagocytosis",68,0.697724825611218,2.10608119323994,5.27301138448494e-07,0.000103315869726675,6.93786255753106e-05,1823,"tags=46%, list=14%, signal=40%","140885/11031/11314/10960/57118/8291/64581/5873/5788/3561/3071/54209/23208/3601/718/1445/7097/2212/949/1794/3055/5648/2209/116985/2213/7052/55646/196527/7040/3600/811",0.659444398037935
"GO:0001656","metanephros development",47,-0.84252884062048,-2.09356215091136,2.17849861622499e-06,0.000284560330359345,0.000191087822866098,779,"tags=32%, list=6%, signal=30%","1512/6092/7849/38/3975/9356/153572/358/7490/6943/7827/7021/359/793/7369",0.627256739718528
"GO:0170040","proteinogenic amino acid catabolic process",72,-0.796964599342327,-2.08855294470073,2.0848519716916e-07,5.5703454043651e-05,3.74059579769301e-05,1100,"tags=50%, list=8%, signal=46%","549/23464/1738/56922/113675/1743/64087/5053/38/36/4942/11112/84706/130013/2639/27034/6470/4329/10841/3081/64902/23576/501/2875/144193/125061/2731/10247/58510/26275/8659/1892/445/1610/189/3242",0.690132458796796
"GO:0032729","positive regulation of type II interferon production",53,0.725604598261433,2.07904681150389,3.34518372274412e-06,0.000378784001953715,0.000254360859710979,1116,"tags=36%, list=8%, signal=33%","5699/5696/7098/11118/64581/80381/7099/26191/11119/9636/56253/914/51284/5698/51571/8140/5683/10865/3606",0.627256739718528
"GO:0061615","glycolytic process through fructose-6-phosphate",19,0.877358903286483,2.07473991256978,6.55180392918287e-06,0.000645880322729759,0.000433721258850897,990,"tags=58%, list=7%, signal=54%","3099/2026/5230/5214/226/7167/83440/5315/2023/2597/3098",0.610526878385931
"GO:0170033","L-amino acid metabolic process",124,-0.732742930143311,-2.07245622603472,9.57826532883803e-08,2.8150521801455e-05,1.89036255221932e-05,884,"tags=35%, list=7%, signal=33%","56922/113675/29968/2678/1743/64087/5053/4953/38/339983/36/4942/11112/435/84706/130013/2639/27034/6470/4329/10841/3081/64902/23576/501/635/2875/79814/144193/112817/125061/26227/23743/10247/58510/26275/8659/1491/389434/1892/445/1610/189/3242",0.704975715167238
"GO:0001822","kidney development",188,-0.691977302152207,-2.06720544032575,2.40301410663574e-08,1.00892263705749e-05,6.77511267688571e-06,814,"tags=22%, list=6%, signal=21%","9353/1512/4311/6092/654/847/4091/7849/1579/38/1285/64220/3975/6569/9953/9356/284541/153572/8100/56603/4072/28999/3248/5800/8854/358/7490/7020/2296/2246/6422/65266/445/1286/2625/2719/6943/7827/7021/359/793/7369",0.73376198835648
"GO:0072001","renal system development",193,-0.682876413915794,-2.06394368656138,8.68341907940834e-09,5.69258139992869e-06,3.822679657515e-06,814,"tags=22%, list=6%, signal=21%","9353/1512/4311/6092/654/847/4091/7849/1579/38/1285/64220/3975/6569/9953/9356/284541/153572/8100/56603/4072/28999/3248/5800/8854/358/7490/7020/2296/2246/6422/65266/445/1286/2625/2719/6943/7827/7021/359/793/7369",0.747739663149885
"GO:0071709","membrane assembly",53,0.718473315147553,2.05861382161467,6.59285800676855e-06,0.000645880322729759,0.000433721258850897,1646,"tags=40%, list=12%, signal=35%","858/857/6281/302/7357/8826/22871/9935/7329/221035/6810/23180/2054/4038/22933/128866/2013/8841/80346/1104/23141",0.610526878385931
"GO:0044091","membrane biogenesis",58,0.687548503655459,2.04366521516307,1.7171439676183e-05,0.0014419103202372,0.000968270958620059,1646,"tags=36%, list=12%, signal=32%","858/857/6281/302/7357/8826/22871/9935/7329/221035/6810/23180/2054/4038/22933/128866/2013/8841/80346/1104/23141",0.575610261071129
"GO:0072329","monocarboxylic acid catabolic process",104,-0.723113291736045,-2.04152875938864,1.17245430383157e-06,0.000186261794538432,0.000125078435059922,1356,"tags=41%, list=10%, signal=37%","54677/254013/91452/23659/27349/5264/8529/549/9942/1384/2110/2108/5095/84693/84830/6652/10327/10994/8309/6342/1579/26061/38/51084/55862/2639/440503/66002/5465/64902/56603/11001/51/5825/1962/5096/10455/3945/112817/1892/51181/4051/189",0.643551836150722
"GO:0018958","phenol-containing compound metabolic process",56,-0.783984628484825,-2.04068119006549,2.20920079155107e-05,0.00178202098057222,0.00119666191365901,855,"tags=34%, list=6%, signal=32%","27284/4128/7849/5053/9365/4881/1497/223/2643/1733/5071/1644/18/217/1428/389434/2625/1610/115111",0.575610261071129
"GO:0061620","glycolytic process through glucose-6-phosphate",17,0.883528068743463,2.03642658508146,2.21312574994508e-05,0.00178202098057222,0.00119666191365901,990,"tags=65%, list=7%, signal=60%","3099/2026/5230/5214/226/7167/83440/5315/2023/2597/3098",0.575610261071129
"GO:0044282","small molecule catabolic process",286,-0.647714453984339,-2.0345286315179,7.59912298750716e-10,8.93352898411341e-07,5.99903929662188e-07,1285,"tags=39%, list=10%, signal=36%","254013/10840/122970/91452/1576/51540/23659/89944/27349/5019/5264/8529/51302/549/9942/130589/23464/27233/9615/1384/26007/1738/2110/152926/2108/5095/84693/56922/27284/113675/84830/6652/2584/10327/2710/10994/8309/6342/1743/64087/1579/5053/26061/55902/4835/38/36/4942/11112/51084/84706/1593/130013/2528/55862/2639/219/1594/132158/51733/440503/66002/25953/27034/1800/6470/4329/27294/5446/10841/5465/3029/3081/64902/56603/11001/51/1591/5825/1962/23576/501/5096/10455/7263/4860/2326/2875/7915/3945/594/144193/55586/112817/18/125061/2731/10247/217/1757/58510/26275/8659/1892/51181/445/4051/229/1610/189/3242",0.801215574617779
"GO:0072073","kidney epithelium development",90,-0.741855424559378,-2.03374928777766,3.08933408907341e-06,0.000370593995419868,0.000248861110270023,723,"tags=28%, list=5%, signal=26%","6092/847/4091/7849/38/3975/9953/9356/153572/4072/28999/5800/358/7490/2296/2246/6422/65266/2625/2719/6943/7827/7021/793/7369",0.627256739718528
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",87,0.646013125190151,2.0327154999382,1.63533689155231e-06,0.000230620082945559,0.000154865892598647,1094,"tags=28%, list=8%, signal=26%","2214/5699/3133/5696/7098/4938/64581/5788/4939/7099/7305/4940/10392/914/7097/2212/5698/23643/942/5683/10865/83786/102/2209",0.643551836150722
"GO:0061621","canonical glycolysis",16,0.880009486576297,2.02454546053839,1.66848098950602e-05,0.00142135235598789,0.000954465883871941,990,"tags=62%, list=7%, signal=58%","3099/2026/5230/5214/226/7167/5315/2023/2597/3098",0.575610261071129
"GO:0061718","glucose catabolic process to pyruvate",16,0.880009486576297,2.02454546053839,1.66848098950602e-05,0.00142135235598789,0.000954465883871941,990,"tags=62%, list=7%, signal=58%","3099/2026/5230/5214/226/7167/5315/2023/2597/3098",0.575610261071129
"GO:0019884","antigen processing and presentation of exogenous antigen",27,0.802327232207869,2.02437923043508,2.03484765951545e-05,0.00168462458346927,0.00113125832963203,620,"tags=37%, list=5%, signal=35%","1520/567/5699/3133/3134/912/50856/10437/3140/1509",0.575610261071129
"GO:0006007","glucose catabolic process",17,0.878141017679391,2.02401007632507,3.4287580994988e-05,0.00268723201451386,0.0018045288130678,990,"tags=59%, list=7%, signal=55%","3099/2026/5230/5214/226/7167/5315/2023/2597/3098",0.557332238758646
"GO:0032760","positive regulation of tumor necrosis factor production",84,0.645979886463179,2.02085293799256,2.02941606506544e-06,0.000271111537055788,0.000182056695339265,2249,"tags=39%, list=17%, signal=33%","2214/5699/3133/5696/7098/4938/64581/5788/4939/7099/7305/4940/10392/914/7097/2212/5698/23643/5683/10865/83786/102/2209/2213/5682/7040/64135/9181/29108/1536/4898/5688/3459",0.627256739718528
"GO:0032609","type II interferon production",81,0.655238927764854,2.01810987680326,1.64784679886245e-06,0.000230620082945559,0.000154865892598647,1624,"tags=35%, list=12%, signal=31%","140885/79876/5699/5696/7098/11118/64581/80381/7805/7099/26191/11119/9636/56253/914/51284/5698/51571/8140/5683/10865/29126/3606/558/64115/11006/114836/5682",0.643551836150722
"GO:0032649","regulation of type II interferon production",81,0.655238927764854,2.01810987680326,1.64784679886245e-06,0.000230620082945559,0.000154865892598647,1624,"tags=35%, list=12%, signal=31%","140885/79876/5699/5696/7098/11118/64581/80381/7805/7099/26191/11119/9636/56253/914/51284/5698/51571/8140/5683/10865/29126/3606/558/64115/11006/114836/5682",0.643551836150722
"GO:0002228","natural killer cell mediated immunity",47,0.690177285298416,2.01530698794801,0.00011770381444794,0.00630951615038721,0.00423696339891594,1724,"tags=40%, list=13%, signal=35%","2214/567/3133/3134/441168/5272/7305/56253/3635/914/203068/409/57823/7409/11151/5817/114836/10870/7040",0.538434096309916
"GO:0015701","bicarbonate transport",23,-0.873610516178228,-2.00561324847853,0.000115189014064815,0.00626926874697203,0.00420993648098642,952,"tags=35%, list=7%, signal=32%","55630/762/283375/65010/8671/83697/115111/6521",0.538434096309916
"GO:0070661","leukocyte proliferation",177,0.571653317331167,2.00266445733203,6.8675628614504e-08,2.29079616247068e-05,1.53831439105988e-05,2328,"tags=42%, list=17%, signal=36%","2214/4208/10457/11314/3133/3958/4828/6352/10673/6541/4690/4332/301/5788/912/3561/3071/80381/54209/923/1029/7128/7805/7305/26191/11119/56253/10385/100133941/4067/3087/942/2494/5130/916/29126/8744/283234/3606/9231/55716/7409/7293/2013/5880/2213/64115/4478/11006/202309/2000/952/958/3659/8660/11148/7037/1439/196/3600/6376/23240/7412/7133/51293/2323/684/29108/8740/1435/115352/2796/3574/4609/6664",0.704975715167238
"GO:0002478","antigen processing and presentation of exogenous peptide antigen",25,0.782468810271827,1.99422154409061,0.000170671676301457,0.00814200926776362,0.00546751833879239,620,"tags=32%, list=5%, signal=31%","1520/567/5699/3133/3134/50856/10437/1509",0.518848077743792
"GO:0070663","regulation of leukocyte proliferation",148,0.577578624946762,1.99224468668323,3.96077030470852e-07,8.76786063677264e-05,5.88778976380331e-05,2511,"tags=45%, list=19%, signal=37%","2214/4208/10457/11314/3133/3958/4828/6352/10673/6541/4690/4332/301/5788/912/3561/3071/80381/923/1029/7128/7805/7305/26191/56253/10385/100133941/4067/3087/942/2494/916/29126/8744/283234/3606/9231/7293/5880/2213/64115/11006/952/3659/8660/11148/7037/1439/196/3600/23240/7412/7133/51293/2323/684/29108/1435/115352/2796/3574/6664/64926/7297/975/22806",0.674962860011025
"GO:0072006","nephron development",102,-0.703927051015312,-1.98758779598324,8.79890645794514e-06,0.000820951939044469,0.000551285270549156,694,"tags=22%, list=5%, signal=21%","7849/38/1285/3975/9953/9356/153572/28999/5800/358/7490/2296/2246/65266/1286/2625/2719/6943/7827/7021/793/7369",0.593325476396405
"GO:0019882","antigen processing and presentation",68,0.658194858374532,1.98676005471854,1.03492831927874e-05,0.000935893640110836,0.000628470869067269,1888,"tags=40%, list=14%, signal=34%","1520/567/5699/3133/3134/925/10981/5873/6890/912/50856/54209/10437/3140/1509/10392/23180/55080/7454/51752/2213/219972/2923/6892/811/3077/55016",0.593325476396405
"GO:0070665","positive regulation of leukocyte proliferation",90,0.627382748256035,1.9840851137402,7.34577561560941e-06,0.000707843755222166,0.000475330914692005,2811,"tags=52%, list=21%, signal=42%","2214/4208/3133/4828/6352/10673/6541/4690/301/5788/912/3561/3071/80381/923/100133941/4067/942/2494/916/29126/8744/283234/3606/7293/952/8660/11148/7037/1439/3600/7412/51293/2323/684/29108/1435/115352/3574/64926/7297/975/1436/23529/920/972/729230",0.610526878385931
"GO:0006909","phagocytosis",174,0.569221475641999,1.97921870930456,7.40475112060954e-08,2.29079616247068e-05,1.53831439105988e-05,1866,"tags=35%, list=14%, signal=31%","140885/4481/11031/11314/9938/1777/3003/4688/10960/57118/3689/8291/64581/301/9844/5873/23603/5788/3561/3071/948/54209/23208/3687/3601/7099/7305/718/1445/338382/5175/7097/4067/2212/949/1794/3055/5648/3688/23184/2209/7409/558/116985/3683/22918/84286/11151/2213/122618/4627/4689/7052/55646/196527/7040/3600/811/353376/5338/4615",0.704975715167238
"GO:0006575","modified amino acid metabolic process",140,-0.675494232445953,-1.97630235861585,1.50222670221961e-06,0.000226412527067869,0.000152040436600476,1853,"tags=39%, list=14%, signal=34%","8876/25974/441024/6573/5447/2938/34/22928/2946/2806/29958/54677/22929/10840/6567/23659/4522/57515/2939/6505/1384/8424/55349/27284/9027/284439/2678/7849/4780/2348/2628/1497/223/2643/1733/1800/6470/10841/3029/64902/501/635/129642/112817/23743/8836/1428/1757/8659/389434/2947/445/2625/115111",0.643551836150722
"GO:0072080","nephron tubule development",58,-0.757838101990885,-1.97422307665394,0.000110069717721118,0.00616180762633077,0.00413777423841326,694,"tags=28%, list=5%, signal=26%","7849/38/3975/9953/9356/153572/358/7490/2246/65266/2625/2719/6943/7021/793/7369",0.538434096309916
"GO:0072009","nephron epithelium development",72,-0.752413352046318,-1.9718004078792,1.01694435249186e-05,0.00093399982874174,0.000627199137723049,694,"tags=28%, list=5%, signal=26%","7849/38/3975/9953/9356/153572/28999/5800/358/7490/2296/2246/65266/2625/2719/6943/7827/7021/793/7369",0.593325476396405
"GO:0062099","negative regulation of programmed necrotic cell death",15,0.856234151596308,1.9715669191097,0.000175528982960048,0.00814200926776362,0.00546751833879239,816,"tags=40%, list=6%, signal=38%","8996/857/8531/330/54936/26471",0.518848077743792
"GO:0048002","antigen processing and presentation of peptide antigen",45,0.693235006240625,1.96430497036751,0.00017389267660226,0.00814200926776362,0.00546751833879239,1888,"tags=44%, list=14%, signal=38%","1520/567/5699/3133/3134/6890/50856/54209/10437/3140/1509/55080/51752/2213/219972/2923/6892/811/3077/55016",0.518848077743792
"GO:0170044","non-proteinogenic amino acid catabolic process",17,-0.902888717000259,-1.96301803218044,0.000207271867937884,0.00909211969954391,0.00610553606129783,315,"tags=47%, list=2%, signal=46%","64902/7915/112817/18/1757/8659/445/1610",0.518848077743792
"GO:0072207","metanephric epithelium development",17,-0.902537181051189,-1.96225373931246,0.00021708344207575,0.00938247406265633,0.00630051469038769,694,"tags=47%, list=5%, signal=45%","7849/38/9356/358/7490/7827/793/7369",0.518848077743792
"GO:0030101","natural killer cell activation",49,0.677294448555982,1.9595818584995,0.000212403467630121,0.0092482043165174,0.00621034993188439,1290,"tags=33%, list=10%, signal=30%","2214/3133/3134/639/5788/3561/7305/26191/914/57823/3606/4068/7409/558/2013/11151",0.518848077743792
"GO:0046651","lymphocyte proliferation",152,0.574289432449576,1.95796924264326,2.42700010955555e-07,5.765006066416e-05,3.8713142364227e-05,2511,"tags=46%, list=19%, signal=38%","2214/4208/10457/11314/3133/3958/6352/10673/6541/4690/4332/301/5788/912/3071/80381/923/1029/7805/7305/26191/11119/56253/10385/100133941/4067/942/2494/5130/916/29126/8744/283234/3606/9231/55716/7409/7293/2013/5880/2213/64115/4478/11006/202309/2000/952/958/3659/8660/11148/7037/196/3600/23240/7412/7133/51293/2323/29108/8740/115352/2796/3574/4609/6664/64926/7297/975/22806",0.674962860011025
"GO:0097300","programmed necrotic cell death",43,0.70236239297882,1.95556706740858,9.61951666299926e-05,0.00548966203350579,0.0036864153374035,1027,"tags=28%, list=8%, signal=26%","8996/857/7098/8531/197259/355/330/54936/356/8473/26471/253430",0.538434096309916
"GO:0072163","mesonephric epithelium development",53,-0.756407692710292,-1.95527507233727,0.000398705098826187,0.0148328390563312,0.00996054129758099,814,"tags=30%, list=6%, signal=28%","9353/6092/847/4091/7849/3975/9953/4072/7490/2296/2246/6422/2625/2719/6943/793",0.49849310876659
"GO:0072164","mesonephric tubule development",53,-0.756407692710292,-1.95527507233727,0.000398705098826187,0.0148328390563312,0.00996054129758099,814,"tags=30%, list=6%, signal=28%","9353/6092/847/4091/7849/3975/9953/4072/7490/2296/2246/6422/2625/2719/6943/793",0.49849310876659
"GO:0033209","tumor necrosis factor-mediated signaling pathway",95,0.609528555082764,1.95345331644465,2.27476641594992e-05,0.00180690229634508,0.00121337020344444,2013,"tags=29%, list=15%, signal=25%","8996/60401/307/355/330/10673/834/8717/83483/7188/7128/7805/7114/102/7293/8439/10010/90268/114769/83643/8904/7186/147138/3611/7132/837/22900/7133",0.575610261071129
"GO:0001776","leukocyte homeostasis",59,0.664469696895151,1.95159261514004,7.72293786722451e-05,0.00463218661056589,0.00311060383365715,997,"tags=25%, list=7%, signal=24%","121260/4208/5699/5696/355/10673/301/3561/3071/55619/7128/10019/4067/5698/5683",0.538434096309916
"GO:0032943","mononuclear cell proliferation",154,0.571095972049541,1.94308641426139,6.17964295709612e-07,0.00011717400419939,7.86846336967966e-05,2511,"tags=46%, list=19%, signal=38%","2214/4208/10457/11314/3133/3958/6352/10673/6541/4690/4332/301/5788/912/3071/80381/923/1029/7805/7305/26191/11119/56253/10385/100133941/4067/942/2494/5130/916/29126/8744/283234/3606/9231/55716/7409/7293/2013/5880/2213/64115/4478/11006/202309/2000/952/958/3659/8660/11148/7037/196/3600/23240/7412/7133/51293/2323/29108/8740/1435/115352/2796/3574/4609/6664/64926/7297/975/22806",0.659444398037935
"GO:0001823","mesonephros development",55,-0.750271742797858,-1.93930975170263,0.00067716706064342,0.0212822702089081,0.0142914603547609,814,"tags=29%, list=6%, signal=27%","9353/6092/847/4091/7849/3975/9953/4072/7490/2296/2246/6422/2625/2719/6943/793",0.477270815362862
"GO:0061326","renal tubule development",60,-0.75037957104674,-1.93804472956732,0.000206695539123057,0.00909211969954391,0.00610553606129783,694,"tags=27%, list=5%, signal=25%","7849/38/3975/9953/9356/153572/358/7490/2246/65266/2625/2719/6943/7021/793/7369",0.518848077743792
"GO:0050777","negative regulation of immune response",147,0.570974748006909,1.9371476934434,8.77934121348e-07,0.000156378689857077,0.000105011346274817,1764,"tags=35%, list=13%, signal=30%","11314/10068/3133/3958/84166/3134/6688/4938/79651/301/9111/25939/5788/56833/3071/54209/9140/7128/5272/4940/9636/3635/84695/64092/6737/409/4067/55255/10212/3055/5648/3428/29126/3956/11277/2896/3606/2/7534/2213/54625/6773/10906/5817/2778/11006/5682/10769/55646/7040/196",0.659444398037935
"GO:0032946","positive regulation of mononuclear cell proliferation",80,0.617618109377314,1.93466259882085,3.58822608637135e-05,0.00273916791372608,0.00183940478434786,2493,"tags=46%, list=18%, signal=38%","2214/4208/3133/6352/10673/6541/4690/301/5788/912/3071/80381/923/100133941/942/2494/916/29126/8744/283234/3606/7293/952/8660/11148/7037/3600/7412/51293/2323/29108/1435/115352/3574/64926/7297/975",0.557332238758646
"GO:0050868","negative regulation of T cell activation",87,0.614596549655849,1.93386153311707,1.0829312863564e-05,0.000964465166848927,0.000647657207631917,1904,"tags=37%, list=14%, signal=32%","10457/11314/5699/3133/3958/5696/55824/301/864/865/1029/7805/26191/867/56253/1445/84695/10385/5698/942/5683/29126/3956/9231/64115/11006/5682/3659/861/3077/79626/23240",0.593325476396405
"GO:0032944","regulation of mononuclear cell proliferation",132,0.57106737948867,1.93284696311783,3.02148001644436e-06,0.000370005407013749,0.000248465861652806,2511,"tags=45%, list=19%, signal=37%","2214/4208/10457/11314/3133/3958/6352/10673/6541/4690/4332/301/5788/912/3071/80381/923/1029/7805/7305/26191/56253/10385/100133941/4067/942/2494/916/29126/8744/283234/3606/9231/7293/5880/2213/64115/11006/952/3659/8660/11148/7037/196/3600/23240/7412/7133/51293/2323/29108/1435/115352/2796/3574/6664/64926/7297/975/22806",0.627256739718528
"GO:0001657","ureteric bud development",52,-0.763221135931913,-1.93246724974519,7.30238453297309e-05,0.00456632088136338,0.00306637370931445,814,"tags=31%, list=6%, signal=29%","9353/6092/847/4091/7849/3975/9953/4072/7490/2296/2246/6422/2625/2719/6943/793",0.538434096309916
"GO:2000767","positive regulation of cytoplasmic translation",15,0.838538518381545,1.93082090939509,0.000388800379838609,0.0147364275603527,0.00989579909390657,195,"tags=20%, list=1%, signal=20%","5315/8531/4869",0.49849310876659
"GO:0070269","pyroptotic inflammatory response",33,0.717351592780392,1.92807436390382,0.000640142091878567,0.0205287587077244,0.0137854626561923,2267,"tags=55%, list=17%, signal=45%","2634/834/54209/91039/115362/6737/3001/1687/2635/114548/3429/7186/836/837/22861/22900/29108/51776",0.477270815362862
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I",25,0.755437532886074,1.92532888662068,0.000702518703934616,0.0216199211608779,0.0145181995675637,1850,"tags=60%, list=14%, signal=52%","567/5699/3133/3134/6890/50856/10437/3140/55080/51752/219972/2923/6892/811/3077",0.477270815362862
"GO:0045730","respiratory burst",26,0.76794125210541,1.92112300207162,0.000344729198461792,0.0136913393821514,0.00919400195857363,2248,"tags=62%, list=17%, signal=51%","4688/57118/64581/56833/54209/100133941/653361/3055/2896/5880/6280/4689/1043/6223/1536/79415",0.49849310876659
"GO:0002698","negative regulation of immune effector process",73,0.620667983898888,1.92067375074141,7.49103061400636e-05,0.00460617052024971,0.00309313352058952,2811,"tags=53%, list=21%, signal=43%","11314/3133/3958/3134/6688/301/8832/5788/56833/3071/7043/5272/3635/84695/409/5648/29126/3956/2896/2/2213/5817/11006/1524/7040/196/3077/684/6223/115352/3824/710/5777/3718/7042/8078/11213/79004/729230",0.538434096309916
"GO:1901740","negative regulation of myoblast fusion",47,0.656292885995015,1.91636506657046,0.000593212518070231,0.0198984507040451,0.0133621985139064,3792,"tags=72%, list=28%, signal=52%","6157/6175/6137/6139/6132/6143/6171/6173/6181/6168/6164/11224/6134/25873/6158/23521/6141/6124/6142/6167/6169/6133/9349/6155/6129/6147/6160/6170/6130/4736/6161/6135/6176/6156",0.477270815362862
"GO:0050671","positive regulation of lymphocyte proliferation",79,0.616101333702671,1.91576833127798,5.07741771295854e-05,0.00343046681801957,0.00230362550831296,2493,"tags=46%, list=18%, signal=37%","2214/4208/3133/6352/10673/6541/4690/301/5788/912/3071/80381/923/100133941/942/2494/916/29126/8744/283234/3606/7293/952/8660/11148/7037/3600/7412/51293/2323/29108/115352/3574/64926/7297/975",0.557332238758646
