Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
26301,GBGT1,"globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)",protein_coding,228.934498332966,1.26945743010104,0.93001486942986,1.36498616509139,0.172257398387304,0.53956642413951
6834,SURF1,SURF1 cytochrome c oxidase assembly factor,protein_coding,1856.44734003953,-0.490060730016502,0.759549826381763,-0.645198923092359,0.518798283987667,0.851737895900207
6835,SURF2,surfeit 2,protein_coding,478.483652213597,-1.07976494929782,0.878136802992282,-1.22960903770174,0.218843544033743,0.608840111330991
6838,SURF6,surfeit 6,protein_coding,503.56938474535,-0.955995660666226,0.807668207412071,-1.18364899335264,0.236552037753025,0.635316602676754
6837,MED22,mediator complex subunit 22,protein_coding,419.899415823589,-0.415826941768842,0.948174738011339,-0.438555178806999,0.660983879955315,0.913229408669181
57109,REXO4,"REX4 homolog, 3'-5' exonuclease",protein_coding,452.452264274291,0.147060372539402,0.795068094443186,0.184965757734743,0.853255893473707,0.967635371411954
6130,RPL7A,ribosomal protein L7a,protein_coding,27977.0210998895,1.25581176398142,0.720644899093382,1.74262215074485,0.0813996381874605,0.35240933515465
9328,GTF3C5,general transcription factor IIIC subunit 5,protein_coding,1240.92001157902,-0.114512474519523,0.760195033534034,-0.150635651994688,0.880263136054026,0.974900724056822
140459,ASB6,ankyrin repeat and SOCS box containing 6,protein_coding,672.893248593986,-0.235685362755815,0.765867239098129,-0.307736577208021,0.758282784880328,0.94396161226592
80142,PTGES2,prostaglandin E synthase 2,protein_coding,2177.46862803005,0.0408653158922517,0.741152248040759,0.055137545626124,0.956028884542343,0.991852776168773
28989,NTMT1,N-terminal Xaa-Pro-Lys N-methyltransferase 1,protein_coding,1075.42651138341,-0.334763904076554,0.759840155237073,-0.440571483053703,0.65952325148154,0.91278802308854
25792,CIZ1,CDKN1A interacting zinc finger protein 1,protein_coding,1197.869155425,0.335334113700807,0.764670792541426,0.43853396385954,0.66099925512698,0.913229408669181
114789,SLC25A25,solute carrier family 25 member 25,protein_coding,613.597894760994,-2.80942899990639,0.818460588743278,-3.43257700926099,0.000597874063506644,0.00939060115305328
56904,SH3GLB2,"SH3 domain containing GRB2 like, endophilin B2",protein_coding,1623.54346860985,-0.82152390481912,0.737510679376451,-1.11391458834698,0.265315830324861,0.67166586108978
84895,MIGA2,mitoguardin 2,protein_coding,588.889538049237,-1.14474987892086,0.776513960060001,-1.47421674020182,0.140423244027868,0.482145696919286
9536,PTGES,prostaglandin E synthase,protein_coding,246.497017571412,3.38085633486968,0.894202450064326,3.7808623031915,0.000156286101022945,0.00309964351129413
3934,LCN2,lipocalin 2,protein_coding,30.4278548185738,-1.38597880143272,1.59464789945319,-0.869144092503414,0.384768322257355,0.763568065448314
90678,LRSAM1,leucine rich repeat and sterile alpha motif containing 1,protein_coding,483.667901193108,-0.175204341169587,0.865881577571513,-0.202342151291603,0.839649249453875,0.963754622934732
256158,HMCN2,hemicentin 2,protein_coding,125.030236853284,-2.83160685531014,0.994971669586338,-2.84591706665114,0.00442837264785938,0.0450334327703127
57720,GPR107,G protein-coupled receptor 107,protein_coding,1463.72828269444,-0.348873764738735,0.745700838252336,-0.467846818512869,0.639894136949594,0.90739938567816
56623,INPP5E,inositol polyphosphate-5-phosphatase E,protein_coding,285.171364186468,0.266659702631153,0.899912883027033,0.296317240991363,0.766987820461105,0.94604761044437
9919,SEC16A,"SEC16 homolog A, endoplasmic reticulum export factor",protein_coding,1293.40041253545,0.456464128893383,0.741157863551906,0.615879762384003,0.537973879249617,0.860790886986225
92715,DPH7,diphthamide biosynthesis 7,protein_coding,511.003953624186,0.710383361795785,0.786297810092763,0.903453313334266,0.366285355747521,0.749603295276457
4851,NOTCH1,notch receptor 1,protein_coding,624.998633254892,0.662236298427279,0.784732788952239,0.843900379531083,0.398725076101785,0.775831133216047
138151,NACC2,NACC family member 2,protein_coding,520.607454720921,-1.14709089163835,0.785298285843242,-1.46070723993319,0.144095801337182,0.488747527749409
254427,PROSER2,proline and serine rich 2,protein_coding,129.987751314922,1.42070486686023,1.17308568229098,1.21108363038382,0.225863354468142,0.619627251417908
9712,USP6NL,USP6 N-terminal like,protein_coding,247.761237832349,0.225266284565747,0.856412270722023,0.263034863309268,0.792523707929774,0.951567391827153
23412,COMMD3,COMM domain containing 3,protein_coding,958.333217689079,0.886702031724111,0.789230727381558,1.12350165922446,0.261224496298979,0.666239740294414
22921,MSRB2,methionine sulfoxide reductase B2,protein_coding,3135.41482895012,-0.235525553434401,0.794181355604323,-0.296563941941423,0.766799443134552,0.94604761044437
