"Gene_ID","Rank_Score"
"22882",2.88255160153504
"3796",2.8804243360405
"4848",2.87636089392866
"55240",2.8751318842473
"9358",2.87395683648523
"3394",2.87307021811522
"80023",2.87069791855393
"115290",2.86964255086132
"6731",2.86417484806081
"9124",2.86345938743948
"91607",2.85901444721051
"221895",2.85622504093574
"54801",2.85560672864657
"51248",2.85155549257078
"151354",2.84855021077341
"6996",2.84737868641887
"112464",2.84317102473784
"3316",2.83958760986888
"1017",2.83906478592586
"23258",2.83484158373469
"6935",2.83464763299278
"343413",2.83256836052233
"5796",2.81953598987799
"6132",2.81877561367783
"51393",2.816443325032
"84695",2.81316433288725
"196463",2.81168933503982
"3790",2.79497330530823
"6094",2.79427578676815
"7018",2.78644892595047
"6143",2.78292834563714
"23412",2.78256249967186
"284119",2.77662388735983
"56672",2.77351054568936
"64231",2.77259200510668
"5154",2.77039116763555
"134266",2.76737403671559
"8821",2.76702389399408
"10385",2.76503661201651
"84687",2.76286311266592
"87",2.76140036369651
"80018",2.75698827272009
"3339",2.75598024634191
"1122",2.75595880255034
"100505854",2.75078251764694
"3162",2.74860940563569
"7316",2.7435467425563
"338382",2.7408745774724
"29902",2.73810824804652
"5175",2.73782620390461
"51673",2.73264687232029
"79718",2.7314121820561
"283229",2.72774202860338
"10392",2.72656835768201
"128239",2.72620489365041
"84246",2.72574804968268
"125488",2.72465273866954
"10226",2.72211972919967
"6925",2.71785864670524
"22996",2.71742237873936
"10138",2.71739521068572
"5782",2.71564956726908
"6433",2.71195518988447
"22898",2.71186674570024
"3903",2.70760335908636
"23193",2.6998443240074
"586",2.69887053715105
"51560",2.69824758890919
"51363",2.69799773139976
"283209",2.69693447738627
"7511",2.69586655840599
"1774",2.69545638550664
"5935",2.69483122565616
"140691",2.69381923377107
"9232",2.69035520634394
"55872",2.68931402391057
"10094",2.68541361393157
"23765",2.68448601718285
"713",2.67915023542316
"9643",2.6776917735893
"23493",2.67709418634677
"64092",2.67673033346324
"2918",2.67634416097888
"2123",2.67451962684546
"5982",2.67422544465149
"5917",2.67348791179215
"11186",2.66519027565745
"914",2.66325832350648
"11335",2.66062273418246
"140564",2.65744564631595
"79912",2.65581928108128
"79815",2.65005754880095
"55803",2.64396912309357
"203068",2.63664082257283
"80307",2.63566668439741
"133957",2.6344607495355
"7114",2.63396690077432
"6737",2.63396626678399
"409",2.6311356141751
"4856",2.6274572250217
"10282",2.62614083442676
"79709",2.62567124744131
"2004",2.61641143625498
"5742",2.61090095029439
"10154",2.60886650773544
"7097",2.60338848310826
"26586",2.60253639438758
"6495",2.60230663920518
"7775",2.59927181104741
"100133941",2.59893907855501
"51135",2.59399215939503
"6667",2.59173834739783
"51287",2.59059731059261
"23398",2.58743370467619
"6478",2.57937473882672
"11167",2.57865559995834
"201725",2.57589995044307
"51586",2.57205382639242
"79930",2.56562440877197
"1176",2.56458551629467
"51303",2.56113531848313
"27072",2.55319399865813
"6351",2.54468223530115
"4015",2.5416547805611
"3074",2.54153927919188
"143503",2.53925678888027
"54567",2.53638676306372
"284611",2.5353642006437
"3995",2.53500943518862
"57688",2.5337354130711
"285382",2.53352926814706
"6747",2.53141338174274
"54498",2.52528298152784
"144811",2.52377878626257
"64784",2.52140255819739
"754",2.5198965718877
"9448",2.51925920325363
"11178",2.51662706971635
"6188",2.51210305850238
"3455",2.51043293204217
"699",2.50968132138505
"8473",2.50948865030564
"5362",2.50830155640649
"6171",2.50139141376478
"753",2.4981058699765
"400236",2.49736243849113
"92689",2.49713563760614
"4067",2.49661058157829
"890",2.49604662757366
"829",2.49528648209437
"80818",2.49454040472
"7329",2.49132056504098
"9019",2.48979564176829
"3087",2.48217274854393
"55901",2.48162264118048
"9031",2.48069888769419
"55281",2.47705648571043
