"Gene_ID","Gene_Symbol","meta_log2FC","meta_SE","meta_pvalue","meta_padj","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue","Regulation"
6158,"RPL28",1.57892785313101,0.883415560266697,0.0738891562508811,0.23518590503556,-0.152534828373988,3.31039053463601,1.3038195353967,81.9598788306823,5.54320001852749,0.0185526278479024,"Not significant"
57178,"ZMIZ1",0.208513081139029,0.1805060898483,0.248025668276451,0.493234525865986,-0.14527235395379,0.562298516231848,0,0,0.043346031856659,0.835075073954777,"Not significant"
56521,"DNAJC12",-1.2604659678847,0.530692584518296,0.0175425833048657,0.0869952593519529,-2.30060432040304,-0.220327615366363,0,0,0.0209569724688636,0.884896233643663,"Not significant"
10105,"PPIF",-0.103426683858,0.270900380803555,0.702618156861653,0.845365719258175,-0.634381673631153,0.427528305915153,0,0,0.743138718507152,0.388657286063019,"Not significant"
64081,"PBLD",-2.49018993744529,1.51982927067774,0.101324335626564,0.287459296752722,-5.46900057062344,0.488620695732849,4.31434622241477,93.1044788571865,14.5021671210767,0.000139998395433698,"Not significant"
81619,"TSPAN14",0.152882121389014,0.238107572411492,0.520826663708248,0.729954890692934,-0.313800144983773,0.619564387761801,0,0,0.543829206153513,0.460850097467563,"Not significant"
9211,"LGI1",0.416670024118574,2.70877945898415,0.877750043075835,0.942854033683196,-4.89244015755225,5.7257802057894,10.60860122408,63.6705797216235,2.75259002851529,0.0970970265377733,"Not significant"
23232,"TBC1D12",0.866630785084645,0.86200928724675,0.314722903475588,0.561223238667021,-0.822876372258027,2.55613794242732,1.1336854116164,72.9710119375129,3.69973155372352,0.0544212230454366,"Not significant"
57532,"NUFIP2",0.129817221623547,0.153366767871779,0.397302042985779,0.635070947904832,-0.170776119830455,0.430410563077549,0,0,0.0473966828186526,0.827656791943686,"Not significant"
28964,"GIT1",0.491375466236225,0.276497507675952,0.0755448005716328,0.238099102773351,-0.0505496906237285,1.03330062309618,0,0,0.0438298858415341,0.83417042968031,"Not significant"
6143,"RPL19",0.984672809600158,0.312872875373994,0.001648434344714,0.0145743214883796,0.371453242127641,1.59789237707268,0,0,0.346093252993126,0.556333020048588,"Upregulated"
84961,"FBXL20",-0.208051675730289,0.176324315428746,0.238025065158205,0.481678664727894,-0.553640983569311,0.137537632108733,0,0,0.0385735544670217,0.844295911804522,"Not significant"
7343,"UBTF",-0.299398677692365,0.17766370829846,0.0919502120287927,0.270101243743837,-0.647613147317176,0.0488157919324465,0,0,0.0481935712846924,0.8262369463676,"Not significant"
5709,"PSMD3",0.289047631996906,0.271839960493542,0.287645588302636,0.532956639698287,-0.243748900129227,0.821844164123038,0,0,0.0123187385271484,0.911624425092179,"Not significant"
22794,"CASC3",-0.117610941087765,0.25395963783385,0.643286388339429,0.808275328257369,-0.615362684768946,0.380140802593416,0,0,0.124146815371294,0.724579739472325,"Not significant"
51195,"RAPGEFL1",1.15206450683762,0.770759818790959,0.13498943260103,0.34539149800038,-0.358596978723281,2.66272599239851,0.765916451361244,60.0881738254052,2.50552303877424,0.113447813923186,"Not significant"
8787,"RGS9",-0.501302892989105,0.304944376603346,0.100193586419592,0.285544308961184,-1.09898288841968,0.0963771024414726,0,0,0.0208706844137422,0.88513179434017,"Not significant"
54894,"RNF43",-1.80382588494909,0.268671050842163,1.89512845620145e-11,1.7744456232614e-09,-2.33041146828826,-1.27724030160992,0,0,0.919312009531351,0.33765568095407,"Downregulated"
443,"ASPA",-1.67377435554433,0.866611160932565,0.0534333828209215,0.189789857896334,-3.3723010195726,0.0247523084839454,1.23629840869818,80.2519277333209,5.06378539887812,0.0244308197914562,"Not significant"
5889,"RAD51C",0.369541139737438,0.236970842028191,0.118892944058978,0.317940955998588,-0.0949131760239471,0.833995455498823,0,0,0.0671291842033302,0.79556348331776,"Not significant"
5414,"SEPTIN4",0.410080081076115,0.344531604243394,0.233946619198845,0.476648642276323,-0.265189454776744,1.08534961692897,0,0,0.00726734425589088,0.932063658588505,"Not significant"
