"Gene_ID","meta_log2FC","meta_SE","meta_pvalue","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue","meta_padj","Gene_Symbol"
22974,3.03623101421706,0.923960978582958,0.00101583829539317,1.22530077307408,4.84716125536004,1.11878230219211,59.6861683611094,2.48053821566121,0.115262804055841,0.0099122869854316,"TPX2"
80307,2.43594111985314,0.799539572352881,0.00231383995220882,0.868872353826937,4.00300988587934,0.894353032994582,67.9684936401763,3.12192623339836,0.0772454214880717,0.0190228683387997,"FER1L4"
55608,0.591819777892819,0.218147797983067,0.00666911261163108,0.164257950539289,1.01938160524635,0,0,0.204758472381108,0.650907052573531,0.0436715130367275,"ANKRD10"
54498,2.01386587421392,0.678197365792992,0.00298343800991237,0.684623462849718,3.34310828557812,0.38566966437993,39.4074787503004,1.65036869134235,0.198908757661641,0.0233598691565903,"SMOX"
2280,0.905434712437581,0.206221170339609,1.13038208981717e-05,0.501248645722248,1.30962077915291,0,0,0.0936492540186618,0.759588157070021,0.000240014830189053,"FKBP1A"
5027,1.41045493072672,0.384290960205804,0.000242286142350142,0.657258489139031,2.16365137231441,0,0,0.0006153817276849,0.980208996351104,0.0031171221920868,"P2RX7"
84678,0.752186696769985,0.19473405449456,0.000112170252885323,0.370514963397186,1.13385843014278,0,0,0.0177979095582332,0.893870081362788,0.00165469531690679,"KDM2B"
4938,1.58662610457839,0.318324061218496,6.21830092193879e-07,0.962722409177616,2.21052979997917,0,0,0.104064546484416,0.747005488161651,2.00098690526255e-05,"OAS1"
6175,1.62037792188285,0.316501604514624,3.06100744294008e-07,1.00004617598505,2.24070966778065,0,0,0.74642754640624,0.387609653135063,1.08895945522853e-05,"RPLP0"
57655,0.969916308675844,0.27246716215447,0.000371201116139963,0.435890483883247,1.50394213346844,0,0,0.628949093125301,0.427741055615206,0.00435004935502874,"GRAMD1A"
23193,0.538534563902459,0.174236220033414,0.00199597765935378,0.197037847834571,0.880031279970347,0,0,0.246854155952645,0.619298925535415,0.0169576350227266,"GANAB"
51291,1.29974400441344,0.302952663206986,1.78468536801375e-05,0.705967695507258,1.89352031331963,0,0,0.491631831753199,0.483200283345065,0.000355960248771146,"GMIP"
5996,1.69917462109,0.46591499567251,0.000265358403342625,0.785998009714746,2.61235123246525,0,0,0.0580456356074351,0.809611990954324,0.00334064178549823,"RGS1"
4069,3.07822293901471,0.83084632277445,0.000211453664617762,1.44979406968925,4.70665180834017,0.887634571972082,61.9041236767234,2.624956022836,0.105195419644588,0.0028033724287525,"LYZ"
2802,0.77599487138164,0.226825177924694,0.000623651040318979,0.331425691862351,1.22056405090093,0,0,0.000405718954892819,0.983929723675659,0.00674313310073841,"GOLGA3"
24137,2.50398565908309,0.445218160201406,1.86394646980077e-08,1.63137409982515,3.37659721834103,0,0,0.386512062347041,0.534138531544043,9.27364953960289e-07,"KIF4A"
23231,1.69094380296409,0.317272050436529,9.84110657963148e-08,1.06910201080732,2.31278559512087,0,0,0.859477614097152,0.353884918841307,3.98461381420935e-06,"SEL1L3"
7018,2.15172642367962,0.683181637948591,0.00163512543440873,0.812715018401303,3.49073782895795,0,0,0.877379992116238,0.348920283920729,0.0144661392599298,"TF"
4345,1.37244084965555,0.304526159152949,6.58102142373711e-06,0.775580545365455,1.96930115394564,0,0,0.475831796431136,0.490316432607306,0.000153781476353982,"CD200"
57556,1.21748696948686,0.332427483574052,0.00024984993797401,0.565941074210435,1.86903286476328,0,0,0.0348372771718339,0.851937046890293,0.00319310588976643,"SEMA6A"
51816,1.07173112632494,0.258860749350672,3.47027390456139e-05,0.564373380586575,1.57908887206331,0,0,0.0336795898943446,0.854390028608925,0.000623862707402683,"ADA2"
5742,1.22858559206993,0.40554125554641,0.0024496218643184,0.433739336953814,2.02343184718605,0,0,0.887914540824779,0.346043073892216,0.019932559804831,"PTGS1"
10044,1.31362673426984,0.266415584543309,8.19175161362565e-07,0.791461783644764,1.83579168489491,0,0,0.00653045362002532,0.935592083302381,2.55669877329895e-05,"SH2D3C"
54187,0.613914031511959,0.21557709894033,0.00440267069679749,0.191390681697285,1.03643738132663,0,0,0.00273793540555108,0.958269506734472,0.0314080470925506,"NANS"
10580,1.19084502608688,0.318953417734339,0.000188760915013857,0.565707814581616,1.81598223759214,0,0,0.0722717406914399,0.788057397692331,0.00253240141008143,"SORBS1"
53904,2.23230334887054,0.548222126151761,4.66320494877954e-05,1.15780772608511,3.30679897165596,0,0,0.791350078561091,0.373692203377038,0.000791863883178773,"MYO3A"
54209,4.82137662903776,1.23498712066104,9.46199264378983e-05,2.40084635117131,7.24190690690422,2.53874937561451,82.4358447543664,5.69341358018684,0.0170286987030245,0.0014286231446385,"TREM2"
8317,1.1431286656426,0.424856535039701,0.00713187889488875,0.310425158368306,1.97583217291689,0,0,0.00380705642205119,0.950800665970893,0.0457682642264564,"CDC7"
6319,3.10762616195841,0.66596053340547,3.0654974493954e-06,1.8023675013586,4.41288482255822,0.567850033811496,61.5603562459077,2.60148092525842,0.106763910267754,7.90288759277211e-05,"SCD"
54873,0.732248723985414,0.256178682842711,0.00425848371132812,0.230147732006792,1.23434971596404,0,0,0.232831519284917,0.629432201623166,0.030655171318653,"PALMD"
51257,0.569207292046058,0.196835513743872,0.00383051897886895,0.183416774229629,0.954997809862486,0,0,0.000490121280704595,0.982337329534964,0.0281607891996129,"MARCHF2"
51586,0.704073653681055,0.234505715592539,0.00267883628967855,0.244450896950885,1.16369641041123,0,0,0.0597872626663112,0.806832496940647,0.0214609326760166,"MED15"
23481,0.772302960632823,0.287845179076759,0.0072954117928411,0.208136776518894,1.33646914474675,0,0,0.00519883974710137,0.942519954580895,0.0463762551640153,"PES1"
1727,0.763453293399028,0.280937317020221,0.006577281530155,0.212826270126083,1.31408031667197,0,0,0.308976236058482,0.578309088241393,0.0431120500102479,"CYB5R3"
3162,1.75849551142388,0.562895064248203,0.00178398251857037,0.655241458422047,2.86174956442572,0.278509908886744,40.9355631345508,1.69306617157467,0.193197272967517,0.0155383955412689,"HMOX1"
4174,1.39047508622027,0.274602876215605,4.11444165657501e-07,0.852263338786578,1.92868683365397,0,0,0.184693295745847,0.667370539001625,1.39384464461309e-05,"MCM5"
