"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005216","monoatomic ion channel activity","42/1066","224/12392",0.1875,2.1796435272045,5.46586246915955,1.05445622251978e-06,4.07866020114457e-05,4.07866020114456e-05,"TRPV1/GPM6A/TRPM3/TMEM38A/GRIK5/CACNA2D2/AQP1/KCNH6/MCOLN3/PSEN1/SLC26A6/CLCNKB/SCNN1G/SCNN1A/CLCN5/CNGA1/PACC1/TMEM63A/KCNAB2/CACNA2D3/KCNE1/NCS1/SCNN1B/KCNJ15/KCNC3/SCN2A/SLC1A1/SLC26A7/BSND/KCNJ3/KCNJ16/KCNK5/CCDC51/GRIK2/ATP5PB/MT-ATP6/CLIC5/KCNJ1/GHITM/KCNJ10/TPCN1/GABRA2",42
"GO:0015081","sodium ion transmembrane transporter activity","24/1066","95/12392",0.252631578947368,2.93678285770712,5.81348626673619,1.06359619757738e-06,4.07866020114457e-05,4.07866020114456e-05,"GRIK5/SLC13A2/MCOLN3/SLC5A3/SLC41A1/SLC23A1/ATP1A1/SLC12A3/SLC13A3/SCNN1G/SCNN1A/SLC10A2/CNGA1/SLC4A9/SCNN1B/SLC4A4/SCN2A/SLC1A1/SLC5A12/GRIK2/SLC12A1/SLC34A1/SLC13A1/TPCN1",24
"GO:0004497","monooxygenase activity","18/1066","59/12392",0.305084745762712,3.54653862053614,6.01499691989701,1.24108810512755e-06,4.49191433099576e-05,4.49191433099576e-05,"CYP4A11/CYP4F3/FMO1/CYP27B1/CYP39A1/CYP51A1/CYP27A1/CYP8B1/MIOX/AGMO/FMO4/FOXRED2/CYP24A1/CYP4A22/PAH/CYP4F2/CYP4F12/CYP26B1",18
"GO:0051287","NAD binding","16/1066","48/12392",0.333333333333333,3.87492182614134,6.12226613350639,1.28905880150635e-06,4.49191433099576e-05,4.49191433099576e-05,"HIBADH/CRYL1/EHHADH/ALDH2/IDH1/GPD1/PHGDH/LDHB/GRHPR/NDUFV1/HSD11B2/HPGD/ALDH1B1/NUDT6/AOX1/SORD",16
"GO:0015294","solute:monoatomic cation symporter activity","20/1066","71/12392",0.28169014084507,3.27458182490817,5.89659449084122,1.32414708169943e-06,4.49191433099576e-05,4.49191433099576e-05,"SLC36A2/SLC13A2/SLC15A2/SLC5A3/SLC2A9/SLC39A5/SLC23A1/SLC12A3/SLC13A3/SLC10A2/SLC4A9/SLC45A4/SLC39A4/SLC4A4/CTNS/SLC1A1/SLC5A12/SLC12A1/SLC34A1/SLC13A1",20
"GO:1901681","sulfur compound binding","37/1066","188/12392",0.196808510638298,2.28785278032813,5.45867888755372,1.38031398433974e-06,4.50902568217648e-05,4.50902568217648e-05,"ACAT1/LPL/APOH/NELL1/SERPINA5/NDNF/PTN/CEL/TPMT/ADAMTS15/AMBP/TNFRSF11B/FABP1/HACL2/CRISPLD2/SLIT2/MOCS1/F11/PCCA/SFRP1/HRG/ECI2/HACL1/SCP2/FGF9/CCN2/AOC1/GSTM3/PC/KNG1/PANK1/LRPAP1/OGDHL/MCCC1/LIPH/FGF1/GCDH",37
"GO:0030170","pyridoxal phosphate binding","15/1066","45/12392",0.333333333333333,3.87492182614134,5.92713849250531,2.76444274529192e-06,8.70799464766955e-05,8.70799464766955e-05,"UBB/CTH/PSAT1/AGXT/ALB/DDC/GPT/ABAT/AGXT2/GPT2/OAT/SDSL/SHMT1/ALAS1/GCAT",15
"GO:0099094","ligand-gated monoatomic cation channel activity","18/1066","63/12392",0.285714285714286,3.321361565264,5.66686204433412,3.56218510046246e-06,0.000108339560641651,0.000108339560641651,"TRPV1/GRIK5/AQP1/KCNH6/MCOLN3/SCNN1G/SCNN1A/CNGA1/TMEM63A/SCNN1B/KCNJ15/KCNJ3/KCNJ16/CCDC51/GRIK2/KCNJ1/KCNJ10/TPCN1",18
"GO:0015276","ligand-gated monoatomic ion channel activity","20/1066","77/12392",0.25974025974026,3.01941960478546,5.45315980416311,5.25314722268418e-06,0.000154442528346915,0.000154442528346915,"TRPV1/GRIK5/AQP1/KCNH6/MCOLN3/SCNN1G/SCNN1A/CNGA1/PACC1/TMEM63A/SCNN1B/KCNJ15/KCNJ3/KCNJ16/CCDC51/GRIK2/KCNJ1/KCNJ10/TPCN1/GABRA2",20
"GO:0005267","potassium channel activity","16/1066","53/12392",0.30188679245283,3.50936316329782,5.6163604609776,5.62058106125199e-06,0.000159914596645944,0.000159914596645944,"TMEM38A/GRIK5/AQP1/KCNH6/MCOLN3/KCNAB2/KCNE1/KCNJ15/KCNC3/KCNJ3/KCNJ16/KCNK5/CCDC51/GRIK2/KCNJ1/KCNJ10",16
