"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016651","oxidoreductase activity, acting on NAD(P)H","18/2055","51/12392",0.352941176470588,2.12829540575354,3.5999342195508,0.000924078328216821,0.0173521374965159,0.0173521374965159,"MT-ND4L/CBR4/MT-ND4/NCF2/NDUFS3/NQO2/AIFM1/MT-ND1/AMBP/CYB5R3/ALDH7A1/NCF1/MICAL2/MIOX/PYROXD1/CRYZ/CBR1/DCXR",18
"GO:0018455","alcohol dehydrogenase [NAD(P)+] activity","13/2055","32/12392",0.40625,2.44975669099757,3.66119372249461,0.00105660306372411,0.0194799183021135,0.0194799183021135,"DHRS1/SORD/ADH6/AKR1A1/RDH10/RDH13/ADH1B/MIOX/KCNAB2/CBR1/DCXR/RDH12/AKR7A3",13
"GO:0005343","organic acid:sodium symporter activity","9/2055","18/12392",0.5,3.01508515815085,3.81448959390131,0.00107928778049916,0.0195428180254669,0.0195428180254669,"SLC13A3/SLC5A12/SLC23A1/SLC10A2/SLC6A8/SLC38A1/SLC13A2/SLC1A3/SLC1A1",9
"GO:0015175","neutral L-amino acid transmembrane transporter activity","11/2055","25/12392",0.44,2.65327493917275,3.68930652559815,0.00116733627347105,0.0207662979175376,0.0207662979175376,"SLC43A2/SLC43A1/SLC6A19/SLC7A5/SLC25A12/SLC38A1/SLC1A3/SLC1A4/SLC36A2/SLC7A9/SLC1A1",11
"GO:0051287","NAD binding","17/2055","48/12392",0.354166666666667,2.13568532035685,3.51489622943946,0.00121559016937754,0.0212518695129109,0.0212518695129109,"SORD/ALDH2/PHGDH/LDHB/HPGD/NDUFV1/GAPDH/ALDH1B1/CRYL1/EHHADH/HSD11B2/GPD1/IDH1/NUDT6/AOX1/GRHPR/HIBADH",17
"GO:0017154","semaphorin receptor activity","7/2055","12/12392",0.583333333333333,3.51759935117599,3.89026111406774,0.00124538404959503,0.0214037190896502,0.0214037190896502,"PLXNA2/PLXNA4/PLXNB1/PLXNA3/MET/PLXNC1/TREM2",7
"GO:0005261","monoatomic cation channel activity","44/2055","170/12392",0.258823529411765,1.56074996421926,3.28234637669145,0.00128353948146508,0.0216394656784281,0.0216394656784281,"TPCN1/CNGA1/HVCN1/KCNJ2/KCNE1/MT-ATP6/ATP5PB/ANO1/GRIK2/GPM6A/CALHM6/KCNJ10/KCNJ3/TRPM3/CACNA2D2/KCNK5/KCNS3/PSEN1/TMEM38A/SCN4B/SCNN1A/KCNJ1/CCDC51/GRIK5/KCNJ16/KCNMA1/TMEM63A/CACNA2D3/SCNN1G/MCOLN3/KCNAB2/P2RX7/AQP1/KCNH6/KCNJ15/KCNE4/GHITM/NCS1/SCNN1B/GRIK3/KCNC3/TRPV1/SCN2A/TRPV2",44
"GO:0005539","glycosaminoglycan binding","40/2055","151/12392",0.264900662251656,1.5973961102786,3.29309491767907,0.00130178245205534,0.0216394656784281,0.0216394656784281,"GZMK/FGF1/CCN2/LRPAP1/KNG1/AOC1/ADA2/NOD1/PTN/SLIT2/VEGFB/FGF9/F11/SFRP1/ADAMTS15/FSTL1/VEGFA/FBLN7/COL5A3/HK1/LIPH/CXCL10/CEL/LXN/AMBP/CRISPLD2/PCSK6/TLR2/APOH/LPL/PTPRC/CCN3/COL23A1/GPNMB/NELL1/SERPINA5/HRG/NDNF/TNFRSF11B/TREM2",40
"GO:0072349","modified amino acid transmembrane transporter activity","12/2055","29/12392",0.413793103448276,2.49524288950415,3.59426954989886,0.00135302020988216,0.0221284273035566,0.0221284273035566,"GJA1/SLC3A1/SLC16A12/SLC13A3/SLC25A20/SLC25A12/CTNS/SLC16A9/SLC6A8/SLC25A39/SLC1A4/SLC7A9",12
"GO:1990782","protein tyrosine kinase binding","28/2055","96/12392",0.291666666666667,1.758799675588,3.32768844955536,0.00142801151211606,0.022984185290249,0.022984185290249,"ITGAX/CD247/ERBB2/PRR7/ITGB1/SH2B3/TOB1/EIF3A/CBL/TRIM6/CEACAM1/MST1/SHC3/NRG1/CD2/CADM4/GAB2/TRADD/SIRPA/GHR/GRAPL/EPHA4/DOCK4/NCK1/CDH5/GRB14/TREM2/CSK",28
"GO:0022832","voltage-gated channel activity","25/2055","83/12392",0.301204819277108,1.81631636033184,3.32696317905773,0.00153118536997178,0.0239669121407009,0.0239669121407009,"TPCN1/HVCN1/KCNJ2/KCNE1/ANO1/CALHM6/KCNJ10/KCNJ3/CACNA2D2/KCNK5/KCNS3/KCNJ1/VDAC1/KCNJ16/KCNMA1/CLCNKB/CACNA2D3/CLCN5/KCNAB2/KCNH6/KCNJ15/KCNE4/NCS1/KCNC3/TRPV1",25
"GO:1901682","sulfur compound transmembrane transporter activity","18/2055","53/12392",0.339622641509434,2.04798237157416,3.40889609151562,0.0015363405218398,0.0239669121407009,0.0239669121407009,"ABCC6/SLC43A2/GJA1/SLC3A1/SLC13A3/SLC25A12/SLC22A2/CTNS/SLC13A1/SLC33A1/SLC25A42/SLC25A39/SLC26A6/SLC26A7/SLC1A4/SLC7A9/SLC25A10/SLC1A1",18
"GO:0005249","voltage-gated potassium channel activity","14/2055","37/12392",0.378378378378378,2.28168606562767,3.4811519739466,0.00156019196259614,0.0239702219707952,0.0239702219707952,"KCNJ2/KCNE1/KCNJ10/KCNJ3/KCNK5/KCNS3/KCNJ1/KCNJ16/KCNMA1/KCNAB2/KCNH6/KCNJ15/KCNE4/KCNC3",14
"GO:0005501","retinoid binding","9/2055","19/12392",0.473684210526316,2.8563964656166,3.61053750263264,0.00175088440302481,0.0261087762451053,0.0261087762451053,"CYP26B1/ALDH1A2/PTGDS/UGT1A9/RBP4/LCN12/FABP5/SERPINA5/STRA6",9
"GO:0030215","semaphorin receptor binding","9/2055","19/12392",0.473684210526316,2.8563964656166,3.61053750263264,0.00175088440302481,0.0261087762451053,0.0261087762451053,"SEMA5B/PLXNB1/SEMA6A/SEMA5A/SEMA3B/SEMA6C/SEMA6D/SEMA4F/TREM2",9
"GO:0042626","ATPase-coupled transmembrane transporter activity","23/2055","76/12392",0.302631578947368,1.82491996414394,3.21621892951525,0.00216548201517601,0.0310883125392308,0.0310883125392308,"ABCC6/ATP6V1H/ATP6V1B1/ATP6V0E2/ABCD3/ABCA1/ATP6V1G3/ATP6V1B2/ATP2A2/ABCA6/ATP8A1/ATP1A1/ABCA8/TAP1/ATP6V1A/ABCB1/ATP2A3/ATP6V1C2/ATP6V0A4/ABCG1/ATP2B4/ABCA3/ATP6V0D2",23
"GO:0071813","lipoprotein particle binding","10/2055","23/12392",0.434782608695652,2.62181318100074,3.47103731439351,0.00217722692583776,0.0310883125392308,0.0310883125392308,"SCARB1/ABCA1/MSR1/VLDLR/CDH13/SCARF1/CD36/LPL/APOL2/TREM2",10
"GO:0071814","protein-lipid complex binding","10/2055","23/12392",0.434782608695652,2.62181318100074,3.47103731439351,0.00217722692583776,0.0310883125392308,0.0310883125392308,"SCARB1/ABCA1/MSR1/VLDLR/CDH13/SCARF1/CD36/LPL/APOL2/TREM2",10
"GO:0008083","growth factor activity","25/2055","85/12392",0.294117647058824,1.77357950479462,3.19080417074266,0.00220745414479745,0.0310883125392308,0.0310883125392308,"FGF1/MANF/ADA2/PTN/VEGFC/VEGFB/FGF9/TGFB3/TGFA/GPI/VEGFA/PDGFA/NRG1/PDGFD/INHBB/BMP6/JAG2/CCN3/JAG1/BMP5/CXCL12/FGF11/EGF/TYMP/GDF7",25
"GO:0048029","monosaccharide binding","18/2055","55/12392",0.327272727272727,1.9735102853351,3.22610828236832,0.00246073744884107,0.0341806544263677,0.0341806544263677,"PHYH/COLEC11/ALDOA/PYGL/HK2/PAM/GPI/ALDOB/SLC2A8/KHK/HK1/EGLN3/GALK1/FBP1/CLEC4A/PLOD3/P4HTM/LMAN2",18
"GO:0005272","sodium channel activity","12/2055","31/12392",0.387096774193548,2.33425947727808,3.31631804053056,0.00266403788326427,0.0358072663372038,0.0358072663372038,"TPCN1/CNGA1/GRIK2/SCN4B/SCNN1A/GRIK5/SCNN1G/MCOLN3/P2RX7/SCNN1B/GRIK3/SCN2A",12
"GO:0008483","transaminase activity","9/2055","20/12392",0.45,2.71357664233577,3.41948268769555,0.0027190922169277,0.0358072663372038,0.0358072663372038,"BCAT1/PSAT1/ABAT/AGXT/OAT/GPT/AGXT2/GPT2/MGAT4A",9
"GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","9/2055","20/12392",0.45,2.71357664233577,3.41948268769555,0.0027190922169277,0.0358072663372038,0.0358072663372038,"HMOX1/CYP4A22/CYP4F3/CYP8B1/CYP4F2/CYP4F12/CYP51A1/CYP4A11/CYP39A1",9
"GO:0019840","isoprenoid binding","9/2055","20/12392",0.45,2.71357664233577,3.41948268769555,0.0027190922169277,0.0358072663372038,0.0358072663372038,"CYP26B1/ALDH1A2/PTGDS/UGT1A9/RBP4/LCN12/FABP5/SERPINA5/STRA6",9
