"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0051983","regulation of chromosome segregation",112,0.484186982054533,1.59940991252726,0.00365929671580457,0.0627094638352748,0.0407700565764563,2609,"tags=30%, list=19%, signal=25%","10783/10460/9735/83540/10051/60/1459/57520/699/56852/9319/1780/891/55743/6602/22933/990/6604/7517/5925/26271/1457/29781/55755/196528/54892/1843/51776/6598/1063/29945/55920/5359/10459",0.431707695803346
"GO:0150052","regulation of postsynapse assembly",35,0.60748047919092,1.59937993679735,0.0170559913412291,0.149411500899769,0.0971386928272583,1506,"tags=29%, list=11%, signal=25%","4131/9844/55619/84687/11178/391/9732/4038/9040/29801",0.352487857583619
"GO:0035162","embryonic hemopoiesis",14,0.714182788191258,1.59886054564944,0.0300895702365161,0.207346417174961,0.134804615478046,1311,"tags=29%, list=10%, signal=26%","7422/10019/282991/468",0.352487857583619
"GO:0019336","phenol-containing compound catabolic process",8,-0.868005337509759,-1.59780207016052,0.0159699414337438,0.142878714988654,0.09289145429405,777,"tags=38%, list=6%, signal=35%","4128/223/1733",0.352487857583619
"GO:0070873","regulation of glycogen metabolic process",27,0.629772830835256,1.59559453207852,0.0199695425497651,0.165596675208206,0.107661354510161,904,"tags=22%, list=7%, signal=21%","5507/8445/10580/5255/79660/648791",0.352487857583619
"GO:1904464","regulation of matrix metallopeptidase secretion",6,0.873405861232878,1.59540620169539,0.00533968520150983,0.0799130598721918,0.0519548370042721,746,"tags=50%, list=6%, signal=47%","4345/7099/7097",0.407017918923954
"GO:1990773","matrix metallopeptidase secretion",6,0.873405861232878,1.59540620169539,0.00533968520150983,0.0799130598721918,0.0519548370042721,746,"tags=50%, list=6%, signal=47%","4345/7099/7097",0.407017918923954
"GO:0062208","positive regulation of pattern recognition receptor signaling pathway",66,0.525544523240626,1.59457144102244,0.0119495151009711,0.122155216980014,0.0794182377394686,947,"tags=17%, list=7%, signal=16%","2634/121260/4481/1956/948/5027/115362/7099/26191/4067/2664",0.380730400722792
"GO:0034138","toll-like receptor 3 signaling pathway",21,0.656574306683571,1.59428145043785,0.0214081272405673,0.171908431584774,0.111764892458523,2365,"tags=43%, list=18%, signal=35%","7098/4938/7128/26191/23180/3659/81622/3660/148022",0.352487857583619
"GO:0006534","cysteine metabolic process",8,-0.865666861187003,-1.59349746263329,0.0169235810676991,0.149140643951927,0.0969625973480073,1181,"tags=50%, list=9%, signal=46%","4522/2678/1491/189",0.352487857583619
"GO:0042178","xenobiotic catabolic process",17,-0.755249967711581,-1.5926331254387,0.0200197073122772,0.165596675208206,0.107661354510161,1740,"tags=41%, list=13%, signal=36%","30/2180/2946/1576/1429/7172/2947",0.352487857583619
"GO:0035589","G protein-coupled purinergic nucleotide receptor signaling pathway",10,0.767953575511568,1.59208321241579,0.0298115569851712,0.206395149191329,0.134186156203479,1190,"tags=50%, list=9%, signal=46%","5724/5028/53829/2857/286530",0.352487857583619
"GO:0002700","regulation of production of molecular mediator of immune response",102,0.484195159124686,1.59190134716436,0.00516212959869978,0.0790182233884304,0.0513730662181996,2811,"tags=43%, list=21%, signal=34%","121260/567/3133/3134/64581/5788/7043/441168/7805/2821/144811/6810/942/8140/3098/10865/3606/2590/7293/2213/7494/114548/11006/7037/7040/7186/84787/3077/7133/684/115352/11331/148022/975/6398/10459/3718/7042/23529/11213/112441434/79004/972/729230",0.407017918923954
"GO:0061333","renal tubule morphogenesis",40,-0.645062218484778,-1.59143721551988,0.0217831579653254,0.174443327684173,0.113412934892108,694,"tags=25%, list=5%, signal=24%","7849/3975/9953/153572/7490/2246/65266/2625/2719/6943",0.352487857583619
"GO:2000765","regulation of cytoplasmic translation",36,0.586823674451954,1.59113141785286,0.0352785919378984,0.228882520321155,0.148806140766369,1085,"tags=22%, list=8%, signal=20%","5315/8531/4869/132864/4690/3087/2597/221120",0.321775918075361
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",20,0.671037912073554,1.59059362627548,0.0277414043586004,0.198133626755593,0.128814993439317,620,"tags=25%, list=5%, signal=24%","1520/567/54209/10437/1509",0.352487857583619
"GO:0000077","DNA damage checkpoint signaling",92,0.494267486147786,1.59024367207081,0.00521347327871229,0.0793906630369711,0.0516152048781985,3131,"tags=38%, list=23%, signal=29%","1026/51360/151636/675/595/440275/83666/1017/4067/8317/83695/197342/3014/4683/51720/8454/8914/8525/51065/9344/6118/51776/29980/580/3364/51149/4361/545/10116/1111/60561/80279/9894/9675/7158",0.407017918923954
"GO:1903305","regulation of regulated secretory pathway",84,0.510341126441228,1.59020288072839,0.00691363217679668,0.0916261328192181,0.059569997739641,1365,"tags=25%, list=10%, signal=23%","11314/3134/6688/3689/8832/5873/5028/3071/23208/8448/57586/2771/22871/9846/4067/6810/57102/143425/2242/5880/2213",0.407017918923954
"GO:0070170","regulation of tooth mineralization",6,-0.909564162910968,-1.58998837033394,0.00779505355668378,0.0987727502352655,0.0642163139184542,274,"tags=33%, list=2%, signal=33%","10117/7020",0.407017918923954
"GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib",6,0.870437096116179,1.58998330898446,0.00586061913243947,0.0850585660752574,0.0553001467260159,86,"tags=50%, list=1%, signal=50%","567/3133/3134",0.407017918923954
"GO:0022900","electron transport chain",109,-0.560437698038204,-1.58996116324374,0.0150211946054077,0.137103388028861,0.089136671642474,2163,"tags=41%, list=16%, signal=35%","4719/1537/6622/10891/65018/54902/4720/4729/4707/23479/5447/7386/4728/4709/4697/51103/4715/4704/6391/112812/4723/4512/2110/4722/2108/1329/25994/7385/2230/7384/27069/4705/4536/7388/6390/4539/4538/4535/4540/4513/4541/6392/4514/4537/4519",0.380730400722792
"GO:0032817","regulation of natural killer cell proliferation",5,0.884395076124714,1.58990904284161,0.0173361518205453,0.150756758640197,0.0980133013924224,1116,"tags=80%, list=8%, signal=73%","2214/3133/26191/3606",0.352487857583619
"GO:0032717","negative regulation of interleukin-8 production",13,0.715814180482153,1.58946338696119,0.0396642174199393,0.247501348189388,0.160911022855125,557,"tags=23%, list=4%, signal=22%","307/301/26191",0.321775918075361
"GO:0032743","positive regulation of interleukin-2 production",36,0.58619535101878,1.58942776273698,0.0352785919378984,0.228882520321155,0.148806140766369,2239,"tags=39%, list=17%, signal=33%","5699/5696/64581/301/5788/5698/942/5683/5682/861/7186/5142/25865/5688",0.321775918075361
"GO:0000050","urea cycle",6,-0.909007564716982,-1.5890153937244,0.00796731819988987,0.100068154655882,0.065058510746299,924,"tags=67%, list=7%, signal=62%","2271/435/79814/445",0.380730400722792
"GO:0120254","olefinic compound metabolic process",99,-0.563886724233077,-1.58865097136904,0.0113083444079964,0.118875546792771,0.0772859863868301,1795,"tags=33%, list=13%, signal=29%","2166/64577/30/2938/10858/1601/2946/51109/317749/1576/10901/8529/5950/8228/157506/6342/654/130/1579/653/5743/66002/284541/2052/84649/5730/8854/145226/1056/2053/125/4051/3291",0.380730400722792
"GO:0005978","glycogen biosynthetic process",34,0.603106172911261,1.58821507711279,0.0234770155446046,0.18181541155624,0.118205836284792,904,"tags=21%, list=7%, signal=19%","5507/8445/10580/79660/2992/9572/648791",0.352487857583619
"GO:0009250","glucan biosynthetic process",34,0.603106172911261,1.58821507711279,0.0234770155446046,0.18181541155624,0.118205836284792,904,"tags=21%, list=7%, signal=19%","5507/8445/10580/79660/2992/9572/648791",0.352487857583619
"GO:0071468","cellular response to acidic pH",16,-0.759972734356824,-1.5880161132051,0.0225521514109818,0.177934961065437,0.115682992420782,509,"tags=25%, list=4%, signal=24%","7442/6340/6337/6338",0.352487857583619
"GO:0000075","cell cycle checkpoint signaling",155,0.462512448348222,1.58734865537116,0.00146221531580744,0.0353699655403956,0.0229955003279437,2666,"tags=32%, list=20%, signal=26%","1026/9735/83540/51360/81620/151636/675/595/5984/440275/83666/1017/5982/699/4067/5985/9319/8317/1780/891/55743/83695/990/197342/7517/3014/4683/51720/10111/8454/8914/8525/55755/5983/51065/1843/9344/6118/51776/29980/580/3364/51149/1063/4361/545/10459/10116/1111",0.45505986738723
"GO:1990748","cellular detoxification",101,-0.571271803147667,-1.58712089705233,0.00627400243272804,0.0875975921605117,0.0569508742368879,840,"tags=21%, list=6%, signal=20%","8934/10327/847/8802/4780/259/5743/10935/2643/25953/2878/132/3029/8803/10516/145226/55937/2168/217/2947/213",0.407017918923954
"GO:0007026","negative regulation of microtubule depolymerization",17,0.669022360538508,1.58688523869312,0.0351385564495614,0.228478357091285,0.148543377273585,747,"tags=18%, list=6%, signal=17%","4131/22974/26586",0.321775918075361
"GO:1905209","positive regulation of cardiocyte differentiation",9,0.797317035091969,1.58616879220987,0.0210786213505619,0.170661344763916,0.110954108931881,1724,"tags=44%, list=13%, signal=39%","4208/1948/409/7040",0.352487857583619
"GO:0035696","monocyte extravasation",8,0.801336269209044,1.58579745034499,0.0227365281764642,0.178909387712526,0.116316508115252,1158,"tags=50%, list=9%, signal=46%","140885/80310/5175/23236",0.352487857583619
"GO:0010971","positive regulation of G2/M transition of mitotic cell cycle",18,0.678805725886454,1.58579035725832,0.0231393649823429,0.180421667593973,0.117299704790127,2911,"tags=61%, list=22%, signal=48%","595/8317/891/6604/26271/6240/994/55920/5889/8766/50484",0.352487857583619
"GO:0002821","positive regulation of adaptive immune response",76,0.515582038150635,1.58534539746686,0.00600905359308148,0.0859379901979546,0.0558718972887579,2811,"tags=36%, list=21%, signal=28%","567/3133/3134/64581/912/54209/3140/440275/51571/10865/3606/64170/5817/114548/7037/7040/7186/7532/84787/29108/975/6398/10459/23529/920/112441434/729230",0.407017918923954
"GO:0010742","macrophage derived foam cell differentiation",25,0.624989518341134,1.58500027634419,0.0363343335521302,0.23366872277836,0.151917852030225,636,"tags=28%, list=5%, signal=27%","9619/4481/19/5601/6646/948/5583",0.321775918075361
"GO:0006525","arginine metabolic process",15,-0.766565450651857,-1.58482315667894,0.0193483973374978,0.163170558894996,0.106084034384917,924,"tags=47%, list=7%, signal=44%","2271/4953/4942/435/23576/79814/445",0.352487857583619
"GO:0048662","negative regulation of smooth muscle cell proliferation",38,0.574614477044855,1.58480901034411,0.0202291424627581,0.166170025770331,0.108034113794427,872,"tags=24%, list=6%, signal=22%","4208/1026/8490/8862/3486/7043/7128/3162/7168",0.352487857583619
"GO:0050852","T cell receptor signaling pathway",109,0.488758735406738,1.58458277600293,0.00308249934862695,0.0560957621400286,0.0364702112930827,1678,"tags=30%, list=12%, signal=27%","11314/3958/3937/919/11118/925/4690/2533/5788/80381/10384/7805/26191/867/11119/3635/1445/10385/23180/942/9976/11120/916/29126/10657/4068/9840/3702/29085/11006/9473/10616/11148",0.431707695803346
