Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
25840,332.80468510234,-1.2248125995276,0.299994359073125,-4.08278543407225,4.4499105179416e-05,0.000587782213168725
163702,32.0092047645989,-0.751847118392931,0.263990038322852,-2.84801321735271,0.00439930974251081,0.0258570136643334
6450,61.6516485225857,-0.591736547919353,0.441678021972502,-1.33974641816385,0.180327800955252,0.386028614694716
400451,40.6691234375257,0.845416901718093,0.361580636407294,2.33811442481614,0.0193813131212943,0.0816960572752623
374920,20.7842348524337,-0.194095588558571,0.388336855600451,-0.499812432838644,0.617207155432382,0.79193633144671
374395,34.702005643993,0.118087700145189,0.290905917738621,0.405930897051366,0.684793375310299,0.835535587016229
285513,96.6101453843885,0.460320249450482,0.287305131648602,1.60219988696022,0.109111415071913,0.279061695946131
55010,14.5309103780215,0.641807095851777,0.415014162722864,1.54647034607433,0.121991016397434,0.300036686207595
4919,32.7047719100261,-0.111334517280753,0.328565121694741,-0.338850687213814,0.734722214816153,0.866861045059911
4582,377.664451169346,-0.946745687836901,0.428451366872406,-2.20969230358143,0.0271265242641211,0.105551630126772
80233,24.6099360710815,0.197337935516456,0.320941431048804,0.614872111935115,0.53863918150758,0.738273309549196
3665,26.2630790575513,0.944198904926502,0.462273034212421,2.04251348239497,0.0411006234296869,0.142153466721024
26013,19.9513032564186,-0.0745953444929619,0.353307208969853,-0.211134510134853,0.832782311966313,0.916799158951801
79184,81.1567007420335,-0.831111986303167,0.304414127121887,-2.73020176218823,0.00632955744891545,0.0344742253283514
9899,20.8984042280959,-0.735818977087934,0.304332744293708,-2.41781073803154,0.0156141958203131,0.0691925164475223
5592,47.2477008297349,0.23620628183473,0.389548741743622,0.606358733896739,0.544276564611571,0.742583912190993
7026,718.315547364738,-0.59375276260795,0.312169332934942,-1.90202143505138,0.0571683523714707,0.177376770042118
727910,17.0638325600542,0.511008715637147,0.396130482239256,1.29000099348201,0.197050313158299,0.408167036855328
4045,50.390027336995,-0.569478769710897,0.390834573286844,-1.45708391384541,0.145093218204461,0.33590744376485
169611,211.811388779824,1.99770654365796,0.251686696735471,7.93727507082982,2.0667137036136e-15,2.80827513548446e-13
